time,qd,q,tau,position_error,jerk,jerk_d
0.0,0.00508482,-0.0547116406862676,9.999,0.059796460686267594,-1.7763568394002505e-11,27833.200000000055
0.005,0.02457337,-0.0547116406862676,10.09899,0.0792850106862676,-8.881784197001254e-12,21937.400000000045
0.01,0.06107543,-0.0547116406862676,10.0999899,0.11578707068626759,1.7763568394002508e-11,-3185.2500000000728
0.015,0.11149409,-0.0547116406862676,10.099999898999998,0.1662057306862676,1.776356839400251e-11,-21263.250000000036
0.02,0.17303046,-0.0547116406862676,10.09999999899,0.2277421006862676,-8.881784197001246e-12,-19013.05999999991
0.025,0.24317318,-0.0547116406862676,10.0999999999899,0.2978848206862676,-8.881784197001244e-12,-16864.120000000097
0.03,0.31968666,-0.0547116406862676,10.099999999999898,0.3743983006862676,0.0,-14828.079999999909
0.035,0.40059758,-0.0547116406862676,10.099999999999998,0.4553092206862676,0.0,-12913.85999999988
0.04,0.48417991,-0.0547116406862676,10.099999999999998,0.5388915506862676,0.0,-11127.360000000255
0.045,0.56893921,-0.0547116406862676,10.099999999999998,0.6236508506862676,2149.3858841034003,-9472.4999999999
0.05,0.65359635,-0.0547116406862676,5.100499999999999,0.7083079906862676,6252.758935573409,-7950.609999999959
0.055,0.73707071,-0.0547116406862676,6.627658065299468,0.7917823506862676,3321.778184523298,-6560.150000000388
0.06,0.81846348,-0.0525622548021642,4.051781374767715,0.8710257348021642,-4884.967918416611,-5298.229999999853
0.065,0.89704147,-0.0484588817506942,2.705590541582557,0.9455003517506942,-5666.56278536329,-4161.3899999994555
0.07,0.97222115,-0.0449417048494341,2.099806938228599,1.017162854849434,-2149.3858841035844,-3145.229999999945
0.075,1.04355326,-0.040838331797964,1.909905702254108,1.0843915917979638,586.1961502098846,-2244.1400000003614
0.08,1.11070797,-0.0375165536134406,1.954744016784029,1.1482245236134405,1953.9871673668938,-1451.4100000002618
0.085,1.17346085,-0.0339993767121806,2.133850058152281,1.2074602267121808,390.79743347339485,-759.5200000000405
0.09,1.2316798,-0.0297006049439738,2.3801772006992272,1.2613804049439739,-586.1961502101091,-160.7299999998868
0.095,1.28531283,-0.0259880293259771,2.666660843804674,1.3113008593259772,-2735.582034313483,350.0500000004067
0.1,1.33437712,-0.0211030614075603,2.962831099184392,1.3554801814075603,-3126.379467786699,775.1299999999428
0.105,1.37894847,-0.0173904857895636,3.2614601830884973,1.3963389557895638,2540.183317576884,1121.9999999996144
0.11,1.41914998,-0.0144595050385136,3.557594567416091,1.4336094850385137,4494.170484943416,1403.8900000002723
0.115,1.4551429,-0.0113331255707268,3.837288483047988,1.4664760255707268,-781.5948669467163,1625.0600000000413
0.12,1.48712038,-0.0072297525192568,4.0954069136331,1.4943501325192567,-3321.778184523625,1780.889999999461
0.125,1.51530001,-0.0033217781845233,4.324185364529208,1.5186217881845234,-2.927436071331613e-10,1881.3899999998139
0.13,1.53991338,-0.0001953987167366,4.527120294921466,1.5401087787167367,1953.987167367131,1947.9700000010707
0.135,1.56120069,0.0033217781845233,4.7107830390473175,1.5578789118154766,1953.9871673671241,1986.3000000003394
0.14,1.57941037,0.0066435563690467,4.87065492073321,1.5727668136309532,-1.5222667570924386e-10,1996.5199999986871
0.145,1.59479291,0.0105515307037801,4.985950278346694,1.58424137929622,-2930.9807510502433,1985.459999999961
0.15,1.60759765,0.0152410999054602,5.09799382693204,1.5923565500945398,-781.5948669468789,1946.3000000007814
0.155,1.61807319,0.018367479373247,5.18421349677455,1.5997057106267532,390.7974334733136,1868.029999999976
0.16,1.62646068,0.0226662511414537,5.235616395571757,1.6037944288585464,-586.1961502097765,1764.420000000081
0.165,1.63298783,0.0259880293259771,5.254354719216921,1.606999800674023,2344.7846008400215,1666.599999999774
0.17,1.63786749,0.0293098075105005,5.2620853433830375,1.6085576824894996,2540.1833175764436,1590.0899999996773
0.175,1.64130125,0.0328269844117606,5.273389217859446,1.6084742655882394,-2149.3858841032193,1514.1000000002841
0.18,1.64348468,0.0375165536134406,5.2825090359477285,1.6059681263865595,-2540.183317576369,1408.0599999994229
0.185,1.64460354,0.041424527948174,5.25131064265232,1.6031790120518261,1367.7910171565036,1276.06000000014
0.19,1.64482635,0.0451371035661708,5.211051390479185,1.5996892464338293,781.5948669464128,1149.25000000113
0.195,1.64430276,0.0492404766176409,5.134019546752421,1.5950622833823591,-1758.588450629898,1041.519999999417
0.2,1.64316856,0.0535392483858476,5.102979461050616,1.5896293116141522,976.9935836833721,945.6199999993894
0.205,1.64154816,0.0570564252871077,5.019874131067186,1.5844917347128922,1758.5884506299078,855.2500000004729
0.21,1.63955283,0.0609643996218411,4.982850777940385,1.5785884303781588,-3321.7781845232903,757.6400000002122
0.215,1.63728536,0.0658493675402578,4.9317621969974015,1.571435992459742,-1758.5884506298726,651.6600000000476
0.22,1.63483441,0.0691711457247812,4.871278670926118,1.5656632642752188,3517.1769012601585,562.6699999999107
0.225,1.632272,0.0722975251925679,4.835843019426992,1.559974474807432,781.5948669466643,487.2799999995432
0.23,1.62966496,0.076400898244038,4.752784401336919,1.5532640617559619,-390.7974334735659,404.049999999644
0.235,1.62707075,0.0799180751452981,4.652107181808387,1.5471526748547018,2344.7846008399033,335.2400000005681
0.24,1.62453176,0.0834352520465582,4.569998541852584,1.5410965079534418,-195.3987167365666,300.9500000004533
0.245,1.62208566,0.0883202199649749,4.536637022852601,1.5337654400350251,-3321.7781845233603,272.3399999993594
0.25,1.61977005,0.0926189917331817,4.473583426211183,1.5271510582668184,-1953.9871673666012,219.90000000016585
0.255,1.61761768,0.0973085609348617,4.446532542460803,1.5203091190651383,1172.3923004201856,151.99000000080775
0.26,1.61565217,0.1006303391193851,4.351122964304479,1.515021830880615,781.5948669465023,96.99999999952558
0.265,1.61388671,0.1049291108875919,4.298635434555246,1.5089575991124082,-1.0658141036401494e-10,65.34999999928448
0.27,1.61233011,0.1086416865055886,4.2539035459633885,1.5036884234944115,1367.7910171568346,41.93000000014945
0.275,1.61098975,0.111963464690112,4.214370325560839,1.4990262853098881,-1367.7910171566923,16.010000000226114
0.28,1.60986922,0.1166530338917921,4.16369892210582,1.4932161861082078,-1758.588450630043,-11.839999999944553
0.285,1.60896873,0.1197794133595788,4.128125108330214,1.489189316640421,1953.987167366667,-43.18999999981543
0.29,1.60828551,0.1232965902608389,4.090092109501098,1.484988919739161,1563.1897338932008,-71.86000000019078
0.295,1.60781181,0.1266183684453623,4.022720940747863,1.4811934415546377,-586.196150209977,-83.08000000027937
0.3,1.60753579,0.1305263427800957,3.992954010976303,1.4770094472199042,390.797433473649,-76.70999999959338
0.305,1.60744713,0.1340435196813557,3.9663922479859695,1.4734036103186443,781.5948669466785,-67.31999999942673
0.31,1.60753698,0.1377560952993525,3.938378044429497,1.4697808847006475,-2149.3858841036354,-69.79000000029589
0.315,1.60779798,0.1424456645010326,3.9393783592757545,1.4653523154989674,-1758.5884506300758,-86.98000000066452
0.32,1.60822176,0.145767442685556,3.870710342535368,1.462454317314444,390.7974334734174,-102.17000000011433
0.325,1.60879457,0.1496754170202894,3.84709512698054,1.4591191529797105,586.1961502101205,-106.31999999986863
0.33,1.60950315,0.1528017964880761,3.831749367258814,1.456701353511924,1953.9871673667944,-108.35999999955004
0.335,1.61033473,0.1561235746725995,3.782518899307455,1.4542111553274004,1367.7910171565986,-108.38000000006525
0.34,1.61127483,0.1594453528571229,3.7757748296547895,1.451829477142877,-1367.7910171568342,-99.02000000010798
0.345,1.6123101,0.1637441246253296,3.7274278499850686,1.4485659753746702,195.39871673673133,-75.66999999938008
0.35,1.61342842,0.167065902809853,3.726788982544863,1.4463625171901469,2149.3858841034407,-39.780000000747805
0.355,1.61462166,0.1711692758613231,3.719488307614878,1.443452384138677,-1758.5884506302364,-10.560000000623404
0.36,1.61588825,0.1758588450630032,3.757180564432502,1.4400294049369968,-4103.373051470234,-8.509999998978344
0.365,1.61722963,0.1805484142646833,3.730713080948274,1.4366812157353166,-390.79743347308056,-25.13000000021708
0.37,1.61864376,0.1840655911659433,3.7160615907640686,1.4345781688340569,2344.7846008403726,-40.68000000074784
0.375,1.6201255,0.18777816678394,3.7006177825287767,1.4323473332160601,1953.9871673665798,-52.6899999991318
0.38,1.62166982,0.1912953436852001,3.6860063362503,1.4303744763147999,-2.5011104298755527e-10,-55.88999999929416
0.385,1.62326859,0.1952033180199335,3.613534053031186,1.4280652719800664,-1758.5884506300033,-42.71000000073815
0.39,1.62491374,0.1995020897881403,3.656092417222728,1.4254116502118597,-586.19615020994,-35.88000000064537
0.395,1.62660301,0.2028238679726637,3.6287131581119927,1.4237791420273362,390.79743347332936,-56.399999999427976
0.4,1.62833281,0.2069272410241338,3.5933986761246928,1.4214055689758662,1172.3923004199369,-79.58000000002123
0.405,1.63009288,0.2100536204919205,3.5286856330642897,1.4200392595080795,976.9935836832808,-73.68000000070742
0.41,1.63187063,0.2139615948266539,3.5094982072993,1.4179090351733463,-2344.7846008398137,-55.09999999958415
0.415,1.63365862,0.2180649678781239,3.51554255910783,1.4155936521218762,-1563.1897338933031,-65.08999999937183
0.42,1.63545352,0.221582144779384,3.480274913123546,1.413871375220616,3126.379467786536,-96.58000000001712
0.425,1.63724513,0.2245131255304341,3.470814963462178,1.412732004469566,4884.967918416754,-97.04000000056104
0.43,1.63901639,0.2282257011484308,3.417276550843397,1.4107906888515693,390.79743347322415,-56.28999999998992
0.435,1.64075583,0.2325244729166376,3.405847855557509,1.4082313570833624,-7620.5499527301035,-26.68999999940523
0.44,1.6424622,0.238777231852211,3.380616942681929,1.403684968147789,-5861.9615020998135,-39.170000000296994
0.445,1.64413443,0.2424898074702077,3.328543336197025,1.4016446225297923,3126.3794677866076,-62.98000000015193
0.45,1.64576426,0.2456161869379945,3.298498307719098,1.4001480730620055,4689.569201679965,-66.2399999998793
0.455,1.64734176,0.2485471676890445,3.282303034230305,1.3987945923109555,3517.176901260258,-54.829999999981595
0.46,1.64885959,0.2518689458735679,3.2620855764652874,1.3969906441264321,2149.385884103403,-42.20999999972861
0.465,1.65031158,0.255386122774828,3.2443991538209227,1.394925457225172,-4884.96791841706,-32.95000000065522
0.47,1.65169336,0.2610526855601914,3.210647339820936,1.3906406744398088,-5666.562785363665,-30.680000000414964
0.475,1.65300168,0.2651560586116615,3.188225037398814,1.3878456213883386,2149.3858841035953,-33.98999999916225
0.48,1.65423262,0.2682824380794482,3.1744870512099177,1.3859501819205517,2540.1833175768425,-35.07999999982269
0.485,1.65538138,0.2721904124141816,3.1574303352862216,1.3831909675858183,195.39871673643302,-32.84000000064674
0.49,1.65644338,0.2757075893154417,3.1417609243985614,1.3807357906845583,1758.5884506300047,-37.91999999975809
0.495,1.6574156,0.2790293674999651,3.127494349133221,1.378386232500035,-781.594866946481,-51.36999999933795
0.5,1.6582928,0.2835235379849085,3.132596149511379,1.3747692620150915,-2930.9807510499954,-58.490000000403995
0.505,1.65906642,0.2874315123196419,3.114673380160972,1.3716349076803582,390.79743347315167,-56.38000000033094
0.51,1.65972951,0.290948689220902,3.1247821353259373,1.3687808207790981,1367.7910171565675,-49.54999999966947
0.515,1.66027535,0.2944658661221621,3.132372306121586,1.3658094838778378,-1367.791017156497,-30.43000000019424
0.52,1.66069713,0.2983738404568954,3.1300658365468395,1.3623232895431046,-390.7974334733307,-1.5200000004256253
0.525,1.66099284,0.3015002199246822,3.0877513680701214,1.359492620075318,2735.5820343132073,19.580000000303016
0.53,1.66116523,0.3044312006757322,3.082217303622534,1.3567340293242678,781.5948669469101,33.070000000350205
0.535,1.66121737,0.3081437762937289,3.057277269704497,1.353073593706271,-1758.5884506297923,54.16999999994232
0.54,1.66115339,0.3118563519117256,3.0192044569657197,1.3492970380882743,-2.1316282072803006e-10,81.91000000010706
0.545,1.66098201,0.3151781300962491,2.962660900309265,1.3458038799037508,1563.1897338931794,103.92999999964997
0.55,1.66071578,0.3188907057142458,2.9190561210999757,1.3418250742857543,586.196150209977,119.69999999962488
0.555,1.66036867,0.3226032813322426,2.869624871226329,1.3377653886677574,-1563.1897338934282,135.5100000006358
0.56,1.65995633,0.327097451817186,2.8147600930037275,1.332858878182814,-1367.7910171565672,148.47000000031574
0.5650000000000001,1.65949705,0.3310054261519194,2.768498677124272,1.3284916238480804,390.7974334735794,150.9699999996879
0.5700000000000001,1.65901055,0.3349134004866528,2.730563620283459,1.3240971495133473,586.1961502100295,142.28999999971907
0.5750000000000001,1.65851562,0.3390167735381229,2.697775523326571,1.319498846461877,195.39871673651754,124.22999999955817
0.58,1.65802941,0.3427293491561196,2.671101506714864,1.3153000608438803,-781.5948669468816,100.04000000037671
0.585,1.65756667,0.347223519641063,2.6375617627771977,1.310343150358937,390.79743347328105,87.23000000088564
0.59,1.65713714,0.3507406965423231,2.6111968393282927,1.3063964434576767,195.39871673700435,94.27999999957129
0.595,1.65675024,0.3548440695937931,2.5916724917998497,1.301906170406207,-2540.1833175767015,88.50999999907543
0.6,1.65642097,0.3593382400787366,2.57941481027473,1.2970827299212635,976.993583683022,49.58000000044635
0.605,1.65616061,0.36207382211305,2.5601330850971955,1.29408678788695,2930.9807510501373,15.410000000883997
0.61,1.65596941,0.3659817964477834,2.5238267470158267,1.2899876135522166,-976.9935836831642,12.949999999420925
0.615,1.65584736,0.3698897707825168,2.506049928613371,1.2859575892174833,-1367.7910171566725,21.73999999911291
0.62,1.65579787,0.3736023464005135,2.474194745788454,1.2821955235994866,1367.7910171566725,30.82000000034668
