timestamp_emg,emg_data
1776861357.187152,"[[-0.03735202]
 [-0.00587103]
 [-0.016746  ]]"
1776861357.1872933,"[[-0.03852925]
 [-0.00581948]
 [-0.01669364]]"
1776861357.1873703,"[[-0.04142809]
 [-0.00613283]
 [-0.01765019]]"
1776861357.187383,"[[-0.04420135]
 [-0.00713358]
 [-0.019184  ]]"
1776861357.1873932,"[[-0.04427663]
 [-0.00781261]
 [-0.02110981]]"
1776861357.1874025,"[[-0.04311949]
 [-0.00769005]
 [-0.02232355]]"
1776861357.187434,"[[-0.04224849]
 [-0.00698538]
 [-0.02321016]]"
1776861357.1874611,"[[-0.03968774]
 [-0.00577092]
 [-0.02548632]]"
1776861357.1874955,"[[-0.03444891]
 [-0.0046055 ]
 [-0.02776737]]"
1776861357.1875026,"[[-0.02788181]
 [-0.00424686]
 [-0.02795423]]"
1776861357.1875086,"[[-0.0208694 ]
 [-0.00446112]
 [-0.02745057]]"
1776861357.18753,"[[-0.01421603]
 [-0.00420696]
 [-0.02712676]]"
1776861357.1875367,"[[-0.00983072]
 [-0.00301364]
 [-0.02526619]]"
1776861357.1875422,"[[-0.00926939]
 [-0.00169985]
 [-0.02160851]]"
1776861357.187548,"[[-0.01109358]
 [-0.00105763]
 [-0.01969791]]"
1776861357.1875532,"[[-0.01233977]
 [-0.00095948]
 [-0.02285463]]"
1776861357.1875584,"[[-0.01296091]
 [-0.00127345]
 [-0.0278715 ]]"
1776861357.1876004,"[[-0.0146938 ]
 [-0.00175115]
 [-0.02942653]]"
1776861357.1876504,"[[-0.01772861]
 [-0.00172007]
 [-0.02786571]]"
1776861357.187678,"[[-0.02084262]
 [-0.00120097]
 [-0.02620351]]"
1776861357.1876876,"[[-0.0229716 ]
 [-0.0006537 ]
 [-0.02569512]]"
1776861357.187712,"[[-2.45889769e-02]
 [ 1.53859236e-05]
 [-2.58366963e-02]]"
1776861357.1877196,"[[-0.02639356]
 [ 0.00033265]
 [-0.02500894]]"
1776861357.187742,"[[-0.02817519]
 [-0.00058996]
 [-0.02237697]]"
1776861357.1877491,"[[-0.03019347]
 [-0.00195041]
 [-0.01945584]]"
1776861357.1877856,"[[-0.03195289]
 [-0.00228384]
 [-0.018332  ]]"
1776861357.1877985,"[[-0.03173388]
 [-0.00164635]
 [-0.01913955]]"
1776861357.2018726,"[[-0.03018158]
 [-0.0013985 ]
 [-0.02120292]]"
1776861357.2019405,"[[-0.02955003]
 [-0.00239079]
 [-0.02370838]]"
1776861357.2019646,"[[-0.03027941]
 [-0.00323398]
 [-0.02327427]]"
1776861357.201998,"[[-0.0314155 ]
 [-0.00274277]
 [-0.0187562 ]]"
1776861357.2020094,"[[-0.03208998]
 [-0.00211484]
 [-0.01536815]]"
1776861357.2020512,"[[-0.03271219]
 [-0.0017389 ]
 [-0.01577012]]"
1776861357.2020712,"[[-0.03348295]
 [-0.00075237]
 [-0.01803922]]"
1776861357.2021239,"[[-0.03278777]
 [ 0.00072112]
 [-0.02184659]]"
1776861357.2021632,"[[-0.03030655]
 [ 0.00252842]
 [-0.02604722]]"
1776861357.202175,"[[-0.02815256]
 [ 0.00417677]
 [-0.02731368]]"
1776861357.2021842,"[[-0.02768008]
 [ 0.00417569]
 [-0.02483097]]"
1776861357.2022114,"[[-0.02752588]
 [ 0.00315839]
 [-0.02207511]]"
1776861357.20224,"[[-0.02545774]
 [ 0.00304022]
 [-0.02265827]]"
1776861357.2022483,"[[-0.021678  ]
 [ 0.00284349]
 [-0.02575573]]"
1776861357.202271,"[[-0.01907797]
 [ 0.00158528]
 [-0.02859651]]"
1776861357.202278,"[[-0.01968269]
 [ 0.00068679]
 [-0.03015317]]"
1776861357.2022994,"[[-0.02151513]
 [ 0.00022517]
 [-0.0302959 ]]"
1776861357.2023063,"[[-0.02218267]
 [-0.00099777]
 [-0.03002992]]"
1776861357.2023273,"[[-0.0229617 ]
 [-0.00296374]
 [-0.0311585 ]]"
1776861357.2023342,"[[-0.02482658]
 [-0.00517409]
 [-0.0327454 ]]"
1776861357.2023604,"[[-0.02634876]
 [-0.00715517]
 [-0.0320522 ]]"
1776861357.2023845,"[[-0.02662474]
 [-0.00833549]
 [-0.02905538]]"
1776861357.2023916,"[[-0.02513179]
 [-0.00894744]
 [-0.02643165]]"
1776861357.2024126,"[[-0.02203803]
 [-0.00962277]
 [-0.02558102]]"
1776861357.2024188,"[[-0.02002939]
 [-0.00993368]
 [-0.02438982]]"
1776861357.2024398,"[[-0.02047641]
 [-0.00880749]
 [-0.02146165]]"
1776861357.2024467,"[[-0.02097206]
 [-0.00622454]
 [-0.0190987 ]]"
1776861357.2139819,"[[-0.02009756]
 [-0.00347046]
 [-0.01968373]]"
1776861357.2140477,"[[-0.01886291]
 [-0.00116713]
 [-0.02329697]]"
1776861357.2141323,"[[-0.01847499]
 [ 0.00065812]
 [-0.02652374]]"
1776861357.2141898,"[[-0.01867864]
 [ 0.00155936]
 [-0.02623717]]"
1776861357.2142203,"[[-0.01761113]
 [ 0.00198   ]
 [-0.02563578]]"
1776861357.214251,"[[-0.01559401]
 [ 0.00200505]
 [-0.0283012 ]]"
1776861357.2142591,"[[-0.0147477 ]
 [ 0.00119264]
 [-0.03156455]]"
1776861357.214265,"[[-0.01518577]
 [ 0.00053687]
 [-0.03174999]]"
1776861357.214301,"[[-0.01631725]
 [ 0.00012982]
 [-0.0298471 ]]"
1776861357.2143414,"[[-0.0177672 ]
 [-0.00139127]
 [-0.0285708 ]]"
1776861357.2143497,"[[-0.01877854]
 [-0.00417731]
 [-0.02805149]]"
1776861357.214373,"[[-0.02003096]
 [-0.00726858]
 [-0.02719181]]"
1776861357.2143798,"[[-0.02229068]
 [-0.00984594]
 [-0.02650235]]"
1776861357.2143855,"[[-0.02351387]
 [-0.01157394]
 [-0.02775911]]"
1776861357.2144067,"[[-0.02256565]
 [-0.01219265]
 [-0.02974964]]"
1776861357.2144134,"[[-0.02189241]
 [-0.01134397]
 [-0.02866057]]"
1776861357.2144415,"[[-0.02350824]
 [-0.00943486]
 [-0.02497484]]"
1776861357.21447,"[[-0.02691832]
 [-0.00763591]
 [-0.02195766]]"
1776861357.214477,"[[-0.03044461]
 [-0.00648459]
 [-0.02023128]]"
1776861357.2145145,"[[-0.03242616]
 [-0.00534049]
 [-0.02016654]]"
1776861357.2145479,"[[-0.03201117]
 [-0.00377595]
 [-0.02216433]]"
1776861357.2145555,"[[-0.02954325]
 [-0.00261275]
 [-0.02414323]]"
1776861357.2145836,"[[-0.02706012]
 [-0.00261656]
 [-0.02501152]]"
1776861357.2146106,"[[-0.02699096]
 [-0.00339323]
 [-0.02606844]]"
1776861357.2146187,"[[-0.02932228]
 [-0.00406053]
 [-0.02721069]]"
1776861357.214641,"[[-0.03161658]
 [-0.00413015]
 [-0.02775243]]"
1776861357.2146485,"[[-0.03195131]
 [-0.00383949]
 [-0.02844455]]"
1776861357.227477,"[[-0.03201611]
 [-0.00434126]
 [-0.03112851]]"
1776861357.227569,"[[-0.03895203]
 [-0.00665161]
 [-0.036583  ]]"
1776861357.2275848,"[[-0.05955891]
 [-0.00906116]
 [-0.03834041]]"
1776861357.2276325,"[[-0.08850791]
 [-0.00942013]
 [-0.03009083]]"
1776861357.2276435,"[[-0.11047718]
 [-0.00915009]
 [-0.01798566]]"
1776861357.227653,"[[-0.11475442]
 [-0.00970812]
 [-0.00995952]]"
1776861357.2276626,"[[-0.10349022]
 [-0.00987162]
 [-0.00733327]]"
1776861357.2276843,"[[-0.08608117]
 [-0.00896597]
 [-0.01007575]]"
1776861357.2276912,"[[-0.06647447]
 [-0.00814654]
 [-0.01474386]]"
1776861357.2277133,"[[-0.04325304]
 [-0.0083473 ]
 [-0.01639399]]"
1776861357.2277231,"[[-0.0162307 ]
 [-0.00909729]
 [-0.01602962]]"
1776861357.2277517,"[[ 0.01277569]
 [-0.00950332]
 [-0.01623975]]"
1776861357.2277918,"[[ 0.03894864]
 [-0.00935309]
 [-0.01680701]]"
1776861357.2278273,"[[ 0.05676437]
 [-0.00914889]
 [-0.01827094]]"
1776861357.2278588,"[[ 0.06384718]
 [-0.00921917]
 [-0.02101141]]"
1776861357.227903,"[[ 0.06127259]
 [-0.00941979]
 [-0.02328027]]"
1776861357.2279387,"[[ 0.05422101]
 [-0.00994207]
 [-0.02401113]]"
1776861357.2279675,"[[ 0.04870895]
 [-0.01044486]
 [-0.02396334]]"
1776861357.2279923,"[[ 0.04486295]
 [-0.0094332 ]
 [-0.02428466]]"
1776861357.2279994,"[[ 0.03990556]
 [-0.00669347]
 [-0.02553138]]"
1776861357.2280273,"[[ 0.03383429]
 [-0.00438113]
 [-0.02715615]]"
1776861357.2280557,"[[ 0.02715656]
 [-0.00449245]
 [-0.0279882 ]]"
1776861357.228067,"[[ 0.01995609]
 [-0.00587528]
 [-0.02799826]]"
1776861357.2280915,"[[ 0.01291769]
 [-0.00590478]
 [-0.02801958]]"
1776861357.2280982,"[[ 0.00601947]
 [-0.00503213]
 [-0.02771032]]"
1776861357.2281225,"[[-0.00068702]
 [-0.00519621]
 [-0.02709716]]"
1776861357.2281492,"[[-0.00560632]
 [-0.00617318]
 [-0.02755938]]"
1776861357.2412298,"[[-0.00868003]
 [-0.0062305 ]
 [-0.02986467]]"
1776861357.241303,"[[-0.01283575]
 [-0.00415504]
 [-0.03284022]]"
1776861357.2413945,"[[-0.01821797]
 [-0.00139442]
 [-0.03172082]]"
1776861357.2414532,"[[-0.02220029]
 [ 0.00043526]
 [-0.02510678]]"
1776861357.2414858,"[[-0.02589683]
 [ 0.00249318]
 [-0.01983352]]"
1776861357.2414944,"[[-0.0314078 ]
 [ 0.00469161]
 [-0.0186775 ]]"
1776861357.2415323,"[[-0.03836782]
 [ 0.00563346]
 [-0.01861501]]"
1776861357.2415626,"[[-0.04634148]
 [ 0.00614234]
 [-0.01999205]]"
1776861357.241604,"[[-0.05316523]
 [ 0.00680372]
 [-0.02295398]]"
1776861357.241627,"[[-0.0556072 ]
 [ 0.00699917]
 [-0.02473623]]"
1776861357.2416344,"[[-0.05387711]
 [ 0.0069213 ]
 [-0.0241848 ]]"
1776861357.24164,"[[-0.05073228]
 [ 0.00652785]
 [-0.02234624]]"
1776861357.2416728,"[[-0.04781154]
 [ 0.00535802]
 [-0.01989559]]"
1776861357.2416975,"[[-0.04467963]
 [ 0.00394843]
 [-0.01677773]]"
1776861357.2417045,"[[-0.0418682 ]
 [ 0.00260482]
 [-0.01554239]]"
1776861357.2417102,"[[-0.04131431]
 [ 0.00070546]
 [-0.01942753]]"
1776861357.2417157,"[[-0.04211661]
 [-0.00149477]
 [-0.0251291 ]]"
1776861357.2417278,"[[-0.04182113]
 [-0.00302976]
 [-0.02740156]]"
1776861357.241733,"[[-0.0403907 ]
 [-0.00355134]
 [-0.0275011 ]]"
1776861357.2417386,"[[-0.03889164]
 [-0.00297584]
 [-0.02901774]]"
1776861357.2417438,"[[-0.03766911]
 [-0.00157162]
 [-0.03100983]]"
1776861357.2417493,"[[-0.03642607]
 [-0.00027475]
 [-0.02895438]]"
1776861357.2417593,"[[-0.0342418 ]
 [ 0.00044093]
 [-0.02285415]]"
1776861357.2417684,"[[-0.03116455]
 [ 0.00088744]
 [-0.01870353]]"
1776861357.2418072,"[[-0.02950621]
 [ 0.00106185]
 [-0.01933034]]"
1776861357.2418225,"[[-0.02981769]
 [ 0.00027086]
 [-0.02203983]]"
1776861357.2418485,"[[-0.02937513]
 [-0.00176797]
 [-0.02376329]]"
1776861357.2543454,"[[-0.02753455]
 [-0.0047221 ]
 [-0.02453854]]"
1776861357.25446,"[[-0.02543188]
 [-0.00822339]
 [-0.02618208]]"
1776861357.2545247,"[[-0.02311137]
 [-0.00992121]
 [-0.02756073]]"
1776861357.2545345,"[[-0.02106451]
 [-0.0087953 ]
 [-0.02618457]]"
1776861357.2545438,"[[-0.01942465]
 [-0.0093477 ]
 [-0.02310035]]"
1776861357.2545533,"[[-0.01775206]
 [-0.01355059]
 [-0.0208001 ]]"
1776861357.254576,"[[-0.01632653]
 [-0.01809079]
 [-0.0195833 ]]"
1776861357.2545826,"[[-0.0149977 ]
 [-0.0210591 ]
 [-0.01904868]]"
1776861357.2546167,"[[-0.01347277]
 [-0.02152692]
 [-0.02021646]]"
1776861357.2546575,"[[-0.01263616]
 [-0.01869651]
 [-0.0230606 ]]"
1776861357.2546978,"[[-0.01382147]
 [-0.0136072 ]
 [-0.02506212]]"
1776861357.254706,"[[-0.0170751 ]
 [-0.00701316]
 [-0.02527654]]"
1776861357.254728,"[[-0.02039821]
 [ 0.00025242]
 [-0.02512265]]"
1776861357.2547348,"[[-0.02133884]
 [ 0.00523725]
 [-0.02498642]]"
1776861357.2547748,"[[-0.02011219]
 [ 0.00704795]
 [-0.02442706]]"
1776861357.2548144,"[[-0.0190402 ]
 [ 0.00846191]
 [-0.02359113]]"
1776861357.254844,"[[-0.01853822]
 [ 0.01063522]
 [-0.02286556]]"
1776861357.2548516,"[[-0.01841991]
 [ 0.01210592]
 [-0.02268496]]"
1776861357.2548614,"[[-0.02007388]
 [ 0.0115448 ]
 [-0.02286819]]"
1776861357.2548704,"[[-0.02265722]
 [ 0.00896274]
 [-0.0218368 ]]"
1776861357.2548795,"[[-0.02328834]
 [ 0.00608539]
 [-0.01925491]]"
1776861357.254905,"[[-0.02165876]
 [ 0.00469193]
 [-0.01831411]]"
1776861357.2549891,"[[-0.01965574]
 [ 0.00443009]
 [-0.02133452]]"
1776861357.2549984,"[[-0.01889344]
 [ 0.00411939]
 [-0.02611292]]"
1776861357.2550244,"[[-0.01991263]
 [ 0.00417111]
 [-0.02880403]]"
1776861357.255031,"[[-0.02141331]
 [ 0.00437325]
 [-0.02802582]]"
1776861357.2550545,"[[-0.02146692]
 [ 0.00298552]
 [-0.02575789]]"
1776861357.2679372,"[[-0.02087393]
 [-0.00045914]
 [-0.02484708]]"
1776861357.2680032,"[[-0.02184948]
 [-0.00489497]
 [-0.02585481]]"
1776861357.26809,"[[-0.02354511]
 [-0.00644946]
 [-0.02628489]]"
1776861357.2681036,"[[-0.02354173]
 [-0.00360854]
 [-0.02548261]]"
1776861357.2681136,"[[-0.02234618]
 [-0.00209634]
 [-0.02607031]]"
1776861357.268123,"[[-0.02285101]
 [-0.00328093]
 [-0.02717404]]"
1776861357.2681322,"[[-0.02569768]
 [-0.00316092]
 [-0.02559753]]"
1776861357.268173,"[[-0.02872513]
 [-0.00300335]
 [-0.02237239]]"
1776861357.2681928,"[[-0.03119158]
 [-0.00513308]
 [-0.02121617]]"
1776861357.2682035,"[[-0.03344147]
 [-0.00778368]
 [-0.02190118]]"
1776861357.268213,"[[-0.03459959]
 [-0.00874419]
 [-0.01948724]]"
1776861357.2682364,"[[-0.03471181]
 [-0.00778215]
 [-0.01376553]]"
1776861357.2682436,"[[-0.0347147 ]
 [-0.00613371]
 [-0.01049185]]"
1776861357.2682734,"[[-0.03400831]
 [-0.00509897]
 [-0.01144505]]"
1776861357.2683156,"[[-0.03238281]
 [-0.00506632]
 [-0.01381671]]"
1776861357.268357,"[[-0.03086195]
 [-0.00574159]
 [-0.01592201]]"
1776861357.2683659,"[[-0.0290039 ]
 [-0.00697356]
 [-0.01828423]]"
1776861357.2683885,"[[-0.02636113]
 [-0.00816781]
 [-0.02094442]]"
1776861357.2683954,"[[-0.02451549]
 [-0.0084943 ]
 [-0.02250765]]"
1776861357.2684164,"[[-0.02435323]
 [-0.00941036]
 [-0.02336505]]"
1776861357.268423,"[[-0.02506027]
 [-0.01203497]
 [-0.02509655]]"
1776861357.2684443,"[[-0.02584859]
 [-0.01343388]
 [-0.0269512 ]]"
1776861357.2684507,"[[-0.02591977]
 [-0.01244961]
 [-0.02763209]]"
1776861357.268476,"[[-0.02509763]
 [-0.01157523]
 [-0.02756481]]"
1776861357.2685091,"[[-0.02498594]
 [-0.01037455]
 [-0.02783015]]"
1776861357.2685165,"[[-0.02581675]
 [-0.00827444]
 [-0.02990766]]"
1776861357.2685542,"[[-0.02537919]
 [-0.00805698]
 [-0.03433985]]"
1776861357.2812335,"[[-0.0239585 ]
 [-0.01001816]
 [-0.03771755]]"
1776861357.2812955,"[[-0.02374778]
 [-0.01186061]
 [-0.03615294]]"
1776861357.281357,"[[-0.02438689]
 [-0.01211874]
 [-0.03121248]]"
1776861357.2813873,"[[-0.02427556]
 [-0.01065058]
 [-0.02705047]]"
1776861357.2813983,"[[-0.02315907]
 [-0.00944803]
 [-0.02551474]]"
1776861357.2814853,"[[-0.02222651]
 [-0.00953329]
 [-0.02612006]]"
1776861357.2815151,"[[-0.02191478]
 [-0.00954014]
 [-0.02575068]]"
1776861357.2815442,"[[-0.02098559]
 [-0.00892846]
 [-0.02155092]]"
1776861357.2815676,"[[-0.01958665]
 [-0.00779193]
 [-0.01727488]]"
1776861357.2815912,"[[-0.01905328]
 [-0.00646959]
 [-0.01835592]]"
1776861357.2815979,"[[-0.01915066]
 [-0.00625358]
 [-0.02309326]]"
1776861357.28162,"[[-0.01920292]
 [-0.0069744 ]
 [-0.0265723 ]]"
1776861357.2816267,"[[-0.01999134]
 [-0.00701085]
 [-0.02825132]]"
1776861357.2816517,"[[-0.02274949]
 [-0.00649867]
 [-0.03192658]]"
1776861357.281659,"[[-0.02572731]
 [-0.00640085]
 [-0.03723729]]"
1776861357.2816956,"[[-0.02553251]
 [-0.00613156]
 [-0.03790341]]"
1776861357.2817354,"[[-0.02336096]
 [-0.0044662 ]
 [-0.03258779]]"
1776861357.2817645,"[[-0.02255322]
 [-0.00176371]
 [-0.02685474]]"
1776861357.2817724,"[[-2.28269946e-02]
 [-4.08748626e-05]
 [-2.47174576e-02]]"
1776861357.281794,"[[-2.29657417e-02]
 [-9.81024257e-05]
 [-2.46776544e-02]]"
1776861357.281801,"[[-0.02280556]
 [-0.00030898]
 [-0.02438736]]"
1776861357.2818317,"[[-0.02161937]
 [ 0.00138525]
 [-0.02550864]]"
1776861357.2818608,"[[-0.01936614]
 [ 0.00537109]
 [-0.02786393]]"
1776861357.2818882,"[[-0.01746443]
 [ 0.00987456]
 [-0.02729574]]"
1776861357.281896,"[[-0.01689554]
 [ 0.01249866]
 [-0.0238432 ]]"
1776861357.2819169,"[[-0.01710557]
 [ 0.01245384]
 [-0.02195164]]"
1776861357.2819242,"[[-0.01696271]
 [ 0.01105202]
 [-0.02369306]]"
1776861357.295115,"[[-0.01731561]
 [ 0.00903336]
 [-0.02534715]]"
1776861357.2951794,"[[-0.02033781]
 [ 0.0060654 ]
 [-0.02216628]]"
1776861357.2952838,"[[-0.02465892]
 [ 0.00421863]
 [-0.01686141]]"
1776861357.2953138,"[[-0.02680129]
 [ 0.00407851]
 [-0.01493466]]"
1776861357.2953582,"[[-0.02815507]
 [ 0.00194076]
 [-0.01599169]]"
1776861357.2953997,"[[-0.03321862]
 [-0.00130796]
 [-0.01783748]]"
1776861357.295442,"[[-0.0410836 ]
 [-0.00163128]
 [-0.02043432]]"
1776861357.2954738,"[[-0.04632295]
 [-0.00033361]
 [-0.02314022]]"
1776861357.2954996,"[[-0.04738748]
 [ 0.00016848]
 [-0.02422596]]"
1776861357.295526,"[[-0.04677316]
 [ 0.00012644]
 [-0.02397505]]"
1776861357.2955363,"[[-0.0460473 ]
 [-0.00019203]
 [-0.02466852]]"
1776861357.2955427,"[[-0.04542009]
 [-0.00113261]
 [-0.02548868]]"
1776861357.295581,"[[-0.04454911]
 [-0.00281839]
 [-0.02342811]]"
1776861357.295597,"[[-0.04268017]
 [-0.00473612]
 [-0.01959856]]"
1776861357.2956033,"[[-0.03960131]
 [-0.00609016]
 [-0.01800468]]"
1776861357.295609,"[[-0.03534699]
 [-0.00686721]
 [-0.01998557]]"
1776861357.2956145,"[[-0.02931312]
 [-0.00810963]
 [-0.02278167]]"
1776861357.2956457,"[[-0.02155831]
 [-0.00964641]
 [-0.02461487]]"
1776861357.2956526,"[[-0.01295176]
 [-0.00937097]
 [-0.02797064]]"
1776861357.2957013,"[[-0.00331493]
 [-0.00721933]
 [-0.03326047]]"
1776861357.295743,"[[ 0.00639768]
 [-0.00556274]
 [-0.03550644]]"
1776861357.2957516,"[[ 0.01267486]
 [-0.00531946]
 [-0.03084847]]"
1776861357.2957766,"[[ 0.01568015]
 [-0.00616711]
 [-0.02370211]]"
1776861357.2957861,"[[ 0.01847983]
 [-0.00798301]
 [-0.02108668]]"
1776861357.2957923,"[[ 0.01871927]
 [-0.00997983]
 [-0.02055785]]"
1776861357.2958016,"[[ 0.01364836]
 [-0.0107069 ]
 [-0.0180516 ]]"
1776861357.2958076,"[[ 0.00694774]
 [-0.00962247]
 [-0.01719553]]"
1776861357.311394,"[[ 0.00138947]
 [-0.00734274]
 [-0.0191536 ]]"
1776861357.3114436,"[[-0.00528276]
 [-0.00408142]
 [-0.02087321]]"
1776861357.3114762,"[[-0.01258175]
 [-0.00098305]
 [-0.02155929]]"
1776861357.3114867,"[[-1.70452749e-02]
 [ 4.61587035e-05]
 [-2.09145201e-02]]"
1776861357.311554,"[[-0.02031011]
 [-0.00018315]
 [-0.02023183]]"
1776861357.3115642,"[[-0.02477318]
 [-0.00072561]
 [-0.02329541]]"
1776861357.3115766,"[[-0.02913252]
 [-0.00212663]
 [-0.02962689]]"
1776861357.3116264,"[[-0.03303727]
 [-0.00326316]
 [-0.03428898]]"
1776861357.311637,"[[-0.03558123]
 [-0.00299496]
 [-0.03549733]]"
1776861357.3116682,"[[-0.03566745]
 [-0.00227622]
 [-0.03455557]]"
1776861357.311712,"[[-0.03589434]
 [-0.00225875]
 [-0.03155987]]"
1776861357.3117607,"[[-0.03775234]
 [-0.00280784]
 [-0.02670174]]"
1776861357.311795,"[[-0.03901584]
 [-0.00351582]
 [-0.02199977]]"
1776861357.3118029,"[[-0.03834136]
 [-0.0048976 ]
 [-0.01993091]]"
1776861357.3118312,"[[-0.03622072]
 [-0.0067193 ]
 [-0.02141428]]"
1776861357.3118582,"[[-0.03338221]
 [-0.00699197]
 [-0.02584461]]"
1776861357.311879,"[[-0.03087369]
 [-0.0043854 ]
 [-0.03250458]]"
1776861357.3118849,"[[-0.02990499]
 [-0.00062182]
 [-0.03883947]]"
1776861357.3118901,"[[-0.03053031]
 [ 0.00062437]
 [-0.04027264]]"
1776861357.3119123,"[[-0.03062816]
 [-0.00200448]
 [-0.03551496]]"
1776861357.3119187,"[[-0.02845917]
 [-0.0058856 ]
 [-0.02851724]]"
1776861357.3119612,"[[-0.02548471]
 [-0.00756793]
 [-0.02374231]]"
1776861357.311968,"[[-0.0233619 ]
 [-0.0065174 ]
 [-0.02075779]]"
1776861357.3119936,"[[-0.02192176]
 [-0.00465541]
 [-0.01757727]]"
1776861357.3120174,"[[-0.02163487]
 [-0.00297807]
 [-0.017886  ]]"
1776861357.312024,"[[-0.02306491]
 [-0.00245243]
 [-0.02339454]]"
1776861357.3120608,"[[-0.02515009]
 [-0.00452991]
 [-0.02786213]]"
1776861357.3218336,"[[-0.02614821]
 [-0.007102  ]
 [-0.02845986]]"
1776861357.3219004,"[[-0.02539395]
 [-0.0075938 ]
 [-0.02753778]]"
1776861357.321992,"[[-0.0246284]
 [-0.0078341]
 [-0.0250919]]"
1776861357.3220515,"[[-0.02570204]
 [-0.00820731]
 [-0.02124532]]"
1776861357.3220792,"[[-0.02758007]
 [-0.00657125]
 [-0.01702981]]"
1776861357.3220875,"[[-0.02823562]
 [-0.00466907]
 [-0.01115355]]"
1776861357.3221002,"[[-0.02724165]
 [-0.00438536]
 [-0.00445684]]"
1776861357.3221097,"[[-0.02537474]
 [-0.00346775]
 [-0.00170699]]"
1776861357.3221424,"[[-0.02361148]
 [-0.00079742]
 [-0.00473337]]"
1776861357.3221562,"[[-0.02293555]
 [ 0.000477  ]
 [-0.01117461]]"
1776861357.3221664,"[[-0.02365708]
 [-0.00373556]
 [-0.01855918]]"
1776861357.3221755,"[[-0.02434494]
 [-0.01238731]
 [-0.02407735]]"
1776861357.3221984,"[[-0.02355515]
 [-0.01990735]
 [-0.02585515]]"
1776861357.3222408,"[[-0.02236913]
 [-0.02368882]
 [-0.02621746]]"
1776861357.3222709,"[[-0.02263126]
 [-0.02435782]
 [-0.02784516]]"
1776861357.3222797,"[[-0.02437213]
 [-0.02190038]
 [-0.02943575]]"
1776861357.322308,"[[-0.02628095]
 [-0.01647602]
 [-0.02857835]]"
1776861357.3223145,"[[-0.02729408]
 [-0.01016745]
 [-0.02586063]]"
1776861357.3223436,"[[-0.0274871 ]
 [-0.00491562]
 [-0.02400806]]"
1776861357.3223681,"[[-0.02738522]
 [ 0.00074979]
 [-0.02338975]]"
1776861357.3223763,"[[-0.0266662 ]
 [ 0.00849121]
 [-0.02325762]]"
1776861357.322404,"[[-0.02434765]
 [ 0.01585363]
 [-0.02531119]]"
1776861357.3224294,"[[-0.02091568]
 [ 0.02004501]
 [-0.02864046]]"
1776861357.3224368,"[[-0.01881891]
 [ 0.0206308 ]
 [-0.03013964]]"
1776861357.3224685,"[[-0.01979942]
 [ 0.01731808]
 [-0.03224207]]"
1776861357.3225014,"[[-0.02314   ]
 [ 0.0106887 ]
 [-0.03517233]]"
1776861357.3225093,"[[-0.02658698]
 [ 0.00340718]
 [-0.03274175]]"
1776861357.3355758,"[[-0.02900898]
 [-0.00186892]
 [-0.02657928]]"
1776861357.3356864,"[[-0.03092329]
 [-0.00476109]
 [-0.02359893]]"
1776861357.335696,"[[-0.03134121]
 [-0.0055596 ]
 [-0.02390216]]"
1776861357.3357017,"[[-0.02912747]
 [-0.00447171]
 [-0.02347255]]"
1776861357.3357074,"[[-0.0262808 ]
 [-0.00384819]
 [-0.01910881]]"
1776861357.3357127,"[[-0.02413747]
 [-0.00479684]
 [-0.0133666 ]]"
1776861357.3357184,"[[-0.02170133]
 [-0.00509804]
 [-0.01231054]]"
1776861357.3358026,"[[-0.01900474]
 [-0.00389538]
 [-0.01665657]]"
1776861357.335824,"[[-0.01687223]
 [-0.00284035]
 [-0.02330955]]"
1776861357.335833,"[[-0.01534772]
 [-0.00337322]
 [-0.03072649]]"
1776861357.3358674,"[[-0.01413988]
 [-0.00566159]
 [-0.03853541]]"
1776861357.3358743,"[[-0.01324146]
 [-0.00896012]
 [-0.04358995]]"
1776861357.3358796,"[[-0.01322119]
 [-0.01172139]
 [-0.04100521]]"
1776861357.3359191,"[[-0.01491817]
 [-0.01230954]
 [-0.03088559]]"
1776861357.3359709,"[[-0.01777102]
 [-0.01078907]
 [-0.01957872]]"
1776861357.335988,"[[-0.01928373]
 [-0.00890005]
 [-0.01334474]]"
1776861357.3359985,"[[-0.01745341]
 [-0.00795914]
 [-0.0125469 ]]"
1776861357.336011,"[[-0.01376547]
 [-0.00729445]
 [-0.01495028]]"
1776861357.33602,"[[-0.01186822]
 [-0.00507616]
 [-0.02006639]]"
1776861357.3360546,"[[-0.01184503]
 [-0.0016345 ]
 [-0.02503765]]"
1776861357.3360946,"[[-0.01130236]
 [ 0.00108272]
 [-0.02631991]]"
1776861357.3361032,"[[-0.01104863]
 [ 0.00322635]
 [-0.02625967]]"
1776861357.3361275,"[[-0.01230275]
 [ 0.00521431]
 [-0.02783766]]"
1776861357.3361342,"[[-0.0138822 ]
 [ 0.00552927]
 [-0.02947697]]"
1776861357.3361635,"[[-0.01530859]
 [ 0.00338931]
 [-0.02963142]]"
1776861357.3361878,"[[-0.01651603]
 [ 0.00040758]
 [-0.02913488]]"
1776861357.336195,"[[-0.0166602 ]
 [-0.00127201]
 [-0.02911749]]"
1776861357.3489697,"[[-0.01643679]
 [-0.00216448]
 [-0.02940939]]"
1776861357.349034,"[[-0.01759548]
 [-0.0042616 ]
 [-0.02938819]]"
1776861357.349056,"[[-0.0198102 ]
 [-0.00644776]
 [-0.02876905]]"
