Desired_Position_deg,Applied_Torque_Nm,Position_Error_rad,K_value_Nm_per_rad,B_value_Nm_per_rad_per_s,Feedforward_Torque_Nm,Feedback_Torque_Nm
70.03504752966364,4.1,0.8551378459482251,0.7721525166885312,-2.1846857123151553,-0.06525648595657761,5.946099839548651
71.14483497414864,4.1,0.8293099139447766,0.7233429366323336,-2.0472905956340726,-0.06668542073742735,5.405298163605156
71.9975715704443,4.1,0.8036627075206833,0.6769319574987835,-1.8755165483248846,-0.06783673970396735,4.72012218174577
73.04330240437687,3.8778841499470644,0.7681886291125581,0.6155462656457585,-1.6678475820518495,-0.06649325981796742,3.944377409765032
73.80751960432823,2.4097387206121947,0.731169403406768,0.5562070612607999,-1.2540106872874692,-0.06414996022627076,2.4738886808384657
75.20868523279049,1.2703834403533092,0.6571993820584956,0.445976825443657,-0.8398689818844961,-0.062172630094059045,1.3325560704473682
76.14532365338934,0.4544317323170377,0.6021010351190208,0.3733881855339256,-0.42382155382993014,-0.06003657943033424,0.514468311747372
77.29344812820541,0.19410181636594584,0.5454643892447013,0.30522031612858325,-0.21923110974565307,-0.05827790950856546,0.2523797258745113
78.41530372803581,0.06766795473976589,0.4935918797962704,0.2494318945975795,-0.0260947856314832,-0.05679708659490701,0.1244650413346729
79.2357870608106,0.052733160352986266,0.46204911191523834,0.21834183656207706,0.05664365706026778,-0.0549412408019708,0.10767440115495706
80.7630547984349,0.03019397205081443,0.4224762871344272,0.18195585738575062,0.054939835295111365,-0.053686335876905224,0.08388030792771965
81.8407300518047,0.02204374445905108,0.40582013472915746,0.16712531292130717,-0.053566321776691156,-0.05274654096684736,0.07479028542589844
82.83333668735054,0.09313559997211654,0.392801538828333,0.15572948829448532,-0.1822121049369429,-0.051779775294552945,0.14491537526666948
83.73299011615917,0.40844535721324976,0.38140528243535976,0.14553918451523087,-0.39267931035984976,-0.051158432156455824,0.4596037893697056
84.75697928851038,0.6497437108783615,0.3678389579396535,0.13458613907548206,-0.4878654652565293,-0.05027765433451034,0.7000213652128718
86.067346249235,1.2487575569526241,0.3535800561988456,0.12310274185764805,-0.6610202980558466,-0.04978616682086723,1.2985437237734914
86.80139237983236,1.5745797774323862,0.34076853435839727,0.11363164476809275,-0.7269985753929661,-0.04913518224684828,1.6237149596792344
87.96978289204192,1.6557914319359393,0.30961212780479275,0.09302153800878632,-0.7095246597756839,-0.04860563332173713,1.7043970652576763
88.83382511398375,1.2650349085237642,0.2794619429225813,0.07558632431526638,-0.5911120915431024,-0.047959546838211645,1.312994455361976
90.04022478940146,0.7790336069866995,0.22180820292550285,0.047239342983461524,-0.41689470991499544,-0.04751279492671066,0.8265464019134102
91.00586478121284,0.3553830022463167,0.17481499921330568,0.029296253120224693,-0.25799298175411334,-0.046913872979911814,0.4022968752262285
91.90903082945867,0.14834176569207597,0.1310650005463292,0.016389920882557737,-0.15525921947161103,-0.04656982176302347,0.19491158745509943
92.77052012088129,0.03018741137499835,0.0988065436739558,0.009328520712971253,-0.08456483978777034,-0.0464790665409518,0.07666647791595015
93.77226583194913,0.000836272277757795,0.0748642956481993,0.0053035842145946555,-0.05748394995792812,-0.04620506596875711,0.04704133824651491
94.55336672239471,-0.006226280701379774,0.06553717138625825,0.004034038984281662,-0.04932914054119755,-0.04602319846730521,0.039796917765925435
95.59748375461069,-0.004980003449366187,0.05592520753112562,0.0028813876190909135,-0.04551170101892267,-0.04534355248153215,0.04036354903216596
96.4185968473144,0.017824182687987626,0.052358225698697414,0.002438328425361801,-0.05400463270500557,-0.044929495262281606,0.06275367795026923
97.4089077099598,0.0546627653305136,0.05229667279364558,0.002348164818275754,-0.06649702365513849,-0.043940456878210514,0.09860322220872411
98.56389893200289,0.14526897744449738,0.05366656347033061,0.0023205526164840158,-0.09023752508448056,-0.04317134026805563,0.188440317712553
99.3299861068732,0.24657675193270234,0.053212794111323625,0.0021140290162953864,-0.10719545188575529,-0.04277539883131294,0.28935215076401527
100.46768105743335,0.2964273747245071,0.05273173264040776,0.0019922547080665513,-0.11301170756673734,-0.04172231989625626,0.33814969462076333
101.22182318450996,0.36728006607636554,0.05248644369470923,0.0018664704829576108,-0.12040910784177394,-0.040521641046697976,0.4078017071230635
102.34908485834868,0.3232627354905375,0.04788181918776013,0.0014697485266821136,-0.10552672524795963,-0.0395953193697882,0.36285805486032574
103.64833323645362,0.1838813125253687,0.0359698023551176,0.0006755994282521849,-0.06456662010825004,-0.03809796357417464,0.22197927609954335
104.31847350182656,0.07099703928765852,0.026426477307468055,0.00025853232382786455,-0.032564919740148544,-0.03740858650904815,0.10840562579670666
105.53282402162833,-0.15083090885913722,0.0030792334303257896,-3.770020214842953e-05,0.03751962547545489,-0.03585248212913133,-0.11497842673000588
106.41138758229765,-0.2372203854945399,-0.012254593391398894,0.0003206782450522735,0.07280785826493398,-0.034641422153906046,-0.20257896334063386
107.32489035834328,-0.32286108222031634,-0.028198224559503604,0.0011679319802254198,0.10945544585292719,-0.03357442190359292,-0.2892866603167234
108.46123393683587,-0.36045059159229415,-0.04372550337150005,0.0024429135077296046,0.13549848081406798,-0.03172257265619636,-0.32872801893609777
109.0854816019382,-0.37788689074901394,-0.05462068047542279,0.003610640078916343,0.15143575110756538,-0.030769354048787934,-0.347117536700226
110.2380647832758,-0.39770452982018134,-0.06397290672638967,0.004803815607133699,0.16634594439254782,-0.028900018266091034,-0.36880451155409033
110.91947235887741,-0.43025713198759963,-0.06510156730218508,0.004987932378020094,0.17577993581916126,-0.02664980428878292,-0.4036073276988167
111.82321503695755,-0.45541696391325426,-0.06149939132580218,0.004527235009079692,0.17777983364675765,-0.025797140725651493,-0.4296198231876028
112.87063871481905,-0.4964685372434301,-0.05394643476826988,0.0036269222121011555,0.17823360545722086,-0.023770833410828664,-0.47269770383260146
113.49212123825588,-0.5402878637785659,-0.0518763768460635,0.0034194014095646017,0.18468489181479406,-0.02264391890821238,-0.5176439448703535
114.46061127447587,-0.5967528959748786,-0.04940425545118887,0.003180793843329966,0.19253197228828783,-0.020844943374354587,-0.575907952600524
115.11597988060768,-0.6448005115949749,-0.05223127930920679,0.0035244896516496574,0.20535822406619045,-0.019647210780812087,-0.6251533008141628
116.02618365843053,-0.7329733833572107,-0.059506015963118664,0.0044622448720827365,0.23156361191280472,-0.01763859829104424,-0.7153347850661665
116.5936059393023,-0.789002339154456,-0.0651037449469134,0.00524922435140381,0.24950601695274335,-0.016561785477106163,-0.7724405536773498
117.63794785204288,-0.8494096532882833,-0.08333094984081169,0.0081674377121116,0.2859447314298667,-0.014501174542891305,-0.834908478745392
118.2735798324209,-0.7894211581214613,-0.0944248207293803,0.010193531685997638,0.2893975249766518,-0.012656239142814264,-0.7767649189786471
119.04754684557793,-0.7581400268570171,-0.10793309341079671,0.013010392128257837,0.2997568842369985,-0.011313150599416157,-0.7468268762576009
119.6450197249028,-0.6433209632593205,-0.11620813331308932,0.01482184939817199,0.2839447466135948,-0.009475234738274718,-0.6338457285210458
120.32784366544597,-0.6216709155642696,-0.13027848832030675,0.018364962673884305,0.2934933580711764,-0.008224885085296663,-0.613446030478973
120.99200089671882,-0.5230642664376408,-0.14187021875694739,0.02148260663116006,0.27890242898034745,-0.006317364502062395,-0.5167469019355784
121.76934007895917,-0.5077358179682382,-0.15543734689180178,0.02558226983400595,0.2864704556357422,-0.0051321645629321296,-0.5026036534053061
122.53914547597103,-0.4853876040487609,-0.168872985669281,0.02999543397337531,0.2910551161153528,-0.003391234609157934,-0.481996369439603
123.0658376306292,-0.4823408623001161,-0.17806549791248938,0.03324072149092501,0.29747374584922825,-0.0023909706082491326,-0.47994989169186697
123.85700879236309,-0.4971353614431524,-0.19187403963157412,0.038465834489419884,0.3129093940367487,-0.0013518330962297488,-0.49578352834692263
124.32559872143852,-0.5051593361305345,-0.2000524767356271,0.04174172410241125,0.3215211704029779,-0.0013669407834116854,-0.5037923953471228
