Time_s,Control_Mode,Desired_Position_deg,Actual_Position_deg,Position_Error_deg,Total_Torque_Nm,Feedback_Torque_Nm,Feedforward_Torque_Nm,Jerk_deg_per_s3
0.0,AAN,0.12885952396814324,12.334801762114537,12.205942238146395,4.1,491363.8526722097,0.0,0.0
0.007763975155279503,AAN,0.6254154814777991,12.334801762114537,11.709386280636739,0.17864477383600108,0.17864477383600108,0.0,-2856991.695242292
0.015527950310559006,AAN,1.5620152712736637,11.71806167400881,10.156046402735146,1.0168809473297724,1.0168809473297724,0.0,-1142796.6780969165
0.023291925465838508,AAN,2.8642698823366417,10.237885462555065,7.373615580218422,0.8114889735556531,0.8114889735556531,0.0,4571186.7123876745
0.031055900621118012,AAN,4.4611946307115575,8.881057268722467,4.419862638010908,0.6722901825844111,0.6722901825844111,0.0,-3999788.373339222
0.03881987577639751,AAN,6.285569971736755,6.784140969162995,0.49857099742624017,-0.04655170189235855,-0.04655170189235855,0.0,571398.3390484671
0.046583850931677016,AAN,8.27235037789793,4.070484581497797,-4.201865796400133,-0.3215448693979051,-0.3215448693979051,0.0,8570975.085726866
0.05434782608695652,AAN,10.364151773356179,2.5903083700440526,-7.773843403312126,-2.6264682118279388,-2.6264682118279388,0.0,-5713983.390484579
0.062111801242236024,AAN,12.509197292147292,1.1101321585903083,-11.399065133556983,-0.8944516882809843,-0.8944516882809843,0.0,10285170.102872243
0.06987577639751552,AAN,14.649174447314815,1.8502202643171806,-12.798954182997635,-0.9162888256634154,-0.9162888256634154,0.0,-7428178.407629955
0.07763975155279502,AAN,16.730221632816175,3.2070484581497793,-13.523173174666397,-4.1,-5.943780584414195,0.0,5142585.051436128
0.08540372670807453,AAN,18.70792141095646,6.290748898678414,-12.417172512278045,-1.7109460766237692,-1.7109460766237692,0.0,-13713560.137163004
0.09316770186335403,AAN,20.54379726875228,8.140969162995594,-12.402828105756686,-4.1,-7.418337414804935,0.0,7428178.407629962
0.10093167701863354,AAN,22.20985369033633,10.36123348017621,-11.84862021016012,-3.4757498889467002,-3.4757498889467002,0.0,5713983.390484584
0.10869565217391304,AAN,23.67927548295665,14.185022026431717,-9.494253456524934,-3.50640218544091,-3.50640218544091,0.0,-15427755.154308375
0.11645962732919254,AAN,24.93842758588628,16.281938325991188,-8.656489259895094,-4.1,-8.127029022199197,0.0,10856568.441920716
0.12422360248447205,AAN,26.001558612552266,18.995594713656388,-7.005963898895877,-4.1,-4.984353095130401,0.0,-5713983.3904846
0.13198757763975155,AAN,26.894193542786528,21.09251101321586,-5.801682529570667,-4.1,-5.493103490005798,0.0,5142585.051436134
0.13975155279503104,AAN,27.645997703359704,23.68281938325991,-3.963178320099793,-2.9925969790799374,-2.9925969790799374,0.0,-3999788.373339216
0.14751552795031056,AAN,28.29137720443715,25.903083700440526,-2.388293503996624,-2.045924450734966,-2.045924450734966,0.0,1714195.0171454004
0.15527950310559005,AAN,28.860166793816767,28.123348017621144,-0.736818776195623,-1.054595493773101,-1.054595493773101,0.0,2856991.6952422657
0.16304347826086957,AAN,29.38236859135647,30.960352422907487,1.577983831551014,0.06830906891149591,0.06830906891149591,0.0,-9142373.424775332
0.17080745341614906,AAN,29.885176618369808,32.44052863436123,2.5553520159914207,0.5137471411514667,0.5137471411514667,0.0,7999576.746678432
0.17857142857142858,AAN,30.388370648992943,34.29074889867841,3.902378249685463,0.868979979961735,0.868979979961735,0.0,-10285170.102872249
0.18633540372670807,AAN,30.90976011615253,34.29074889867841,3.380988782525876,0.6973068061944274,0.6973068061944274,0.0,5142585.051436132
0.19409937888198758,AAN,31.457801021028256,33.55066079295154,2.092859771923278,0.25304528038524926,0.25304528038524926,0.0,-571398.3390484828
0.20186335403726707,AAN,32.03273500780972,31.94713656387665,-0.08559844393306879,-0.19403640324847254,-0.19403640324847254,0.0,4571186.712387668
0.2096273291925466,AAN,32.63267596487885,30.466960352422905,-2.1657156124559442,-0.5022388626771859,-0.5022388626771859,0.0,-1714195.0171453673
0.21739130434782608,AAN,33.25434786836191,28.74008810572687,-4.514259762635044,-0.30801415722654785,-0.30801415722654785,0.0,-571398.3390484507
0.2251552795031056,AAN,33.900140167568274,26.6431718061674,-7.256968361400878,-0.056598269340083565,-0.056598269340083565,0.0,5142585.051436118
0.2329192546583851,AAN,34.5834528139178,25.2863436123348,-9.297109201583,-0.08558149740568391,-0.08558149740568391,0.0,-1714195.0171453836
0.2406832298136646,AAN,35.32717979739671,24.299559471365637,-11.027620326031073,-0.02952991076785621,-0.02952991076785621,0.0,571398.3390484668
0.2484472049689441,AAN,36.166756161000286,23.806167400881055,-12.360588760119231,-0.01531520999809811,-0.01531520999809811,0.0,-1714195.0171453669
0.2562111801242236,AAN,37.13535403794258,23.43612334801762,-13.699230689924958,-0.16238450439189533,-0.16238450439189533,0.0,-1714195.0171453997
0.2639751552795031,AAN,38.25763868676441,22.81938325991189,-15.438255426852516,-0.021698744568501304,-0.021698744568501304,0.0,1714195.0171454165
0.2717391304347826,AAN,39.549009041754665,22.325991189427313,-17.223017852327352,-1.651968772599448,-1.651968772599448,0.0,1142796.6780968672
0.2795031055900621,AAN,40.99593303570618,22.202643171806166,-18.79328986390001,-0.39081989960631097,-0.39081989960631097,0.0,1142796.6780969498
0.28726708074534163,AAN,42.56776078314719,22.696035242290748,-19.871725540856442,-3.4496439414409266,-3.4496439414409266,0.0,1714195.0171453662
0.2950310559006211,AAN,44.233019391939564,24.176211453744493,-20.056807938195067,-4.1,-5.9395652223758075,0.0,1142796.6780969002
0.3027950310559006,AAN,46.00287097887835,26.88986784140969,-19.113003137468656,-4.1,-4.491928165726431,0.0,-7999576.746678383
0.3105590062111801,AAN,47.92871769111512,29.110132158590307,-18.818585532524807,-4.1,-17.001179114219983,0.0,6856780.068581482
0.31832298136645965,AAN,50.03951381576712,32.31718061674009,-17.722333199027037,-4.1,-11.396493913688055,0.0,-10856568.441920718
0.32608695652173914,AAN,52.34465249513657,34.16740088105727,-18.1772516140793,-4.1,-24.893792994041803,0.0,7999576.746678419
0.3338509316770186,AAN,54.835725603174424,36.38766519823788,-18.44806040493654,-4.1,-27.46045480490227,0.0,3.335480869282037e-08
0.3416149068322981,AAN,57.49095194223761,38.97797356828194,-18.51297837395567,-4.1,-34.68139897843938,0.0,-2285593.356193901
0.34937888198757766,AAN,60.28736634572162,41.44493392070484,-18.84243242501678,-4.1,-46.83997936861291,0.0,5142585.0514362
0.35714285714285715,AAN,63.2025857670133,44.89867841409691,-18.303907352916394,-4.1,-32.54797513140335,0.0,-12570763.459066132
0.36490683229813664,AAN,66.21231403548143,46.625550660792946,-19.586763374688484,-4.1,-77.85534584133732,0.0,15427755.154308403
0.37267080745341613,AAN,69.28489585679523,49.95594713656387,-19.32894872023136,-4.1,-35.28229242569562,0.0,-13713560.137163004
0.3804347826086956,AAN,72.39000709855709,51.9295154185022,-20.4604916800549,-4.1,-71.92576373556344,0.0,12570763.45906607
