t_qd,qd_rad,t_q,q_rad,tau
0.0,[0.00498059],0.0,-0.04513710356617083,9.998999999999999
0.005,[0.02406396],0.005,-0.04513710356617083,10.098989999999999
0.01,[0.059789],0.01,-0.04533250228290749,10.099989899999999
0.015,[0.10909824],0.015,-0.04513710356617083,10.099999898999998
0.02,[0.16922508],0.02,-0.04533250228290749,10.099999998989999
0.025,[0.23768747],0.025,-0.04533250228290749,4.54288086084972
0.03,[0.31228075],0.03,-0.04513710356617083,-9.953571191391502
0.035,[0.39106234],0.035,-0.04122912923143742,-10.098535711913915
0.04,[0.47233847],0.04,-0.03829814848038737,-10.099985357119138
0.045,[0.55464853],0.045,-0.034194775428917294,-10.099999853571191
0.05,[0.63674152],0.05,-0.03028680109418389,-10.099999998535711
0.055,[0.71755328],0.055,-0.02501103574229379,-10.099999999985355
0.06,[0.79619517],0.06,-0.022080054991243738,-10.099999999999852
0.065,[0.87195058],0.065,-0.019539871673667025,-10.099999999999998
0.07,[0.94425699],0.07,-0.017781283223036994,-10.099999999999998
0.075,[1.01268218],0.075,-0.015241099905460279,-10.099999999999998
0.08,[1.0769048],0.08,-0.013677910171566917,-5.100499999999999
0.085,[1.13670607],0.085,-0.012896315304620235,-5.050504999999999
0.09,[1.19196752],0.09,-0.012310119154410226,-5.050005049999999
0.095,[1.24265085],0.095,-0.011723923004200214,-5.0500000505
0.1,[1.28877883],0.1,-0.011528524287463544,-5.050000000504999
0.105,[1.33042999],0.105,-0.011333125570726873,-5.050000000005049
0.11,[1.3677314],0.11,-0.011333125570726873,-5.05000000000005
0.115,[1.40084918],0.115,-0.011333125570726873,-5.05
0.12,[1.42997837],0.12,-0.011333125570726873,-5.05
0.125,[1.45533379],0.125,-0.011333125570726873,-5.05
0.13,[1.47714893],0.13,-0.011333125570726873,-2.600530351135904
0.135,[1.4956684],0.135,-0.011333125570726873,0.41994184409464796
0.14,[1.51113673],0.14,-0.011333125570726873,2.367868349904286
0.145,[1.52380045],0.145,-0.011137726853990204,4.24028925265579
0.15,[1.53390186],0.15,-0.004103373051470075,4.072920836597375
0.155,[1.54167432],0.155,0.0013677910171566918,3.8384149888184407
0.16,[1.54735438],0.16,0.004689569201680086,5.64023341393867
0.165,[1.55117818],0.165,0.009183739686623501,6.873792642051619
0.17,[1.55336531],0.17,0.015241099905460279,7.204442602678892
0.17500000000000002,[1.55411891],0.17500000000000002,0.019344472956930356,8.978354163836311
0.18,[1.55363022],0.18,0.025988029325977144,9.286065030986926
0.185,[1.5520769],0.185,0.03028680109418389,8.789186903300807
0.19,[1.54962362],0.19,0.03536716772933732,8.171923624865713
0.195,[1.54641946],0.195,0.04181532538164743,7.699437580908137
0.2,[1.54259819],0.2,0.0472864894502742,7.2225417418274995
0.20500000000000002,[1.53827912],0.20500000000000002,0.05471164068626767,6.3595699639778775
0.21,[1.53356846],0.21,0.05920581117121108,6.1751620975752
0.215,[1.52856547],0.215,0.06467697523983784,5.9985789479117315
0.22,[1.52336058],0.22,0.06838955085783459,6.5806661303319975
0.225,[1.51803187],0.225,0.07464230979340802,6.452542439947935
0.23,[1.51264505],0.23,0.07894108156161479,7.179439762856588
0.23500000000000001,[1.50725539],0.23500000000000001,0.08578003664739824,6.877306110648004
0.24,[1.5019036],0.24,0.09398678275033838,5.891326892363726
0.245,[1.49662021],0.245,0.09867635195201847,5.50630060739927
0.25,[1.49143615],0.25,0.10512450960432859,5.262899897306581
0.255,[1.48637751],0.255,0.1109864711064287,5.137166594621221
0.26,[1.48146493],0.26,0.11763002747547549,5.3436608859456785
0.265,[1.47671616],0.265,0.12231959667715558,6.234654888369859
0.27,[1.47214442],0.27,0.127986159462519,6.436536638268179
0.275,[1.46775894],0.275,0.13365272224788244,6.779254039576477
0.28,[1.46356555],0.28,0.1385376901662992,6.922639883320414
0.28500000000000003,[1.45956711],0.28500000000000003,0.1443996516683993,6.952084029758815
0.29,[1.45576389],0.29,0.1510432080374461,6.902715706359692
0.295,[1.45215317],0.295,0.15651437210607286,6.774476133778985
0.3,[1.44872797],0.3,0.16393952334206632,6.46875726151144
0.305,[1.44548153],0.305,0.16784749767679974,6.575185520800842
0.31,[1.44241082],0.31,0.1741002566123732,6.506392472585537
0.315,[1.43951159],0.315,0.17839902838057992,6.5697839312465085
0.32,[1.43677883],0.32,0.18328399629899667,6.644856062884125
0.325,[1.434204],0.325,0.19149074240193684,6.520705289145847
0.33,[1.43177544],0.33,0.19559411545340694,6.431494441364911
0.335,[1.42948779],0.335,0.20028368465508697,6.469729021332722
