timestamp_emg,emg_data
1776861906.9402316,"[[-0.02688127]
 [-0.00887384]
 [-0.02079789]]"
1776861906.9402418,"[[-0.02480624]
 [-0.00470082]
 [-0.02269946]]"
1776861906.9402518,"[[-0.02279039]
 [-0.00084491]
 [-0.02335509]]"
1776861906.9402618,"[[-0.021364  ]
 [ 0.0014004 ]
 [-0.02292932]]"
1776861906.9402719,"[[-0.01988249]
 [ 0.00427232]
 [-0.02237858]]"
1776861906.9402819,"[[-0.01893372]
 [ 0.00820141]
 [-0.02262568]]"
1776861906.9402916,"[[-0.02016719]
 [ 0.01032988]
 [-0.02449717]]"
1776861906.9403117,"[[-0.0243769 ]
 [ 0.00990144]
 [-0.02675992]]"
1776861906.9403212,"[[-0.02413879]
 [ 0.0080739 ]
 [-0.02479705]]"
1776861906.9426577,"[[-0.02312666]
 [ 0.00083127]
 [-0.02214423]]"
1776861906.9427083,"[[-0.02949103]
 [-0.00836591]
 [-0.01436587]]"
1776861906.9427378,"[[-0.02979541]
 [-0.00749639]
 [-0.0214705 ]]"
1776861906.9427586,"[[-0.02743385]
 [ 0.00160942]
 [-0.01664648]]"
1776861906.9428844,"[[-0.02216464]
 [-0.00128546]
 [-0.02616061]]"
1776861906.9429233,"[[-0.02243272]
 [-0.00863372]
 [-0.02652199]]"
1776861906.942933,"[[-0.02135963]
 [-0.00987881]
 [-0.0269485 ]]"
1776861906.9429424,"[[-0.02032675]
 [-0.01367037]
 [-0.02651158]]"
1776861906.9429908,"[[-0.01512094]
 [-0.00014394]
 [-0.02227234]]"
1776861906.9430199,"[[-0.01945069]
 [-0.01178938]
 [-0.02213647]]"
1776861906.943058,"[[-0.02333825]
 [ 0.00082749]
 [-0.02658042]]"
1776861906.9430676,"[[-0.02702532]
 [-0.00465142]
 [-0.02603936]]"
1776861906.9430869,"[[-0.02747346]
 [-0.01634189]
 [-0.02478334]]"
1776861906.9430964,"[[-0.02441307]
 [-0.01025412]
 [-0.02470152]]"
1776861906.9432125,"[[-0.0272556 ]
 [ 0.00373095]
 [-0.02649834]]"
1776861906.9434733,"[[-0.02369376]
 [-0.01310105]
 [-0.01914335]]"
1776861906.9436622,"[[-0.02503477]
 [-0.01073396]
 [-0.01959224]]"
1776861906.9444277,"[[-0.02500547]
 [-0.0154374 ]
 [-0.02495325]]"
1776861906.9447038,"[[-0.02048975]
 [-0.00654556]
 [-0.02493428]]"
1776861906.9447346,"[[-0.01936073]
 [ 0.0105489 ]
 [-0.02743832]]"
1776861906.9447455,"[[-0.01940799]
 [ 0.00402468]
 [-0.02738687]]"
1776861906.945101,"[[-0.02487799]
 [ 0.00032836]
 [-0.02850712]]"
1776861906.9452004,"[[-0.02520421]
 [-0.00365493]
 [-0.02116145]]"
1776861906.9452703,"[[-0.01827228]
 [-0.00301772]
 [-0.0266591 ]]"
1776861906.9453008,"[[-0.01806201]
 [ 0.00949868]
 [-0.02291837]]"
1776861906.945351,"[[-0.02122185]
 [ 0.00813716]
 [-0.02436407]]"
1776861906.945371,"[[-0.02168483]
 [ 0.0094292 ]
 [-0.0238768 ]]"
1776861906.945441,"[[-0.0210404 ]
 [-0.01027659]
 [-0.02448078]]"
1776861906.9456742,"[[-0.02948667]
 [ 0.00960508]
 [-0.02579104]]"
1776861906.945684,"[[-0.0303248 ]
 [-0.00057755]
 [-0.0258503 ]]"
1776861906.9456937,"[[-0.02962302]
 [-0.00825888]
 [-0.02364961]]"
1776861906.9457152,"[[-0.02900929]
 [-0.00984799]
 [-0.02032845]]"
1776861906.9457295,"[[-0.02790529]
 [-0.01306195]
 [-0.02087137]]"
1776861906.9457438,"[[-0.02776138]
 [-0.02827152]
 [-0.0255012 ]]"
1776861906.9457574,"[[-0.02091706]
 [-0.0081723 ]
 [-0.02975202]]"
1776861906.9460475,"[[-0.02172056]
 [-0.00394928]
 [-0.02416616]]"
1776861906.9460576,"[[-0.02287495]
 [-0.00128074]
 [-0.02504977]]"
1776861906.946067,"[[-0.02610127]
 [-0.00546947]
 [-0.02515688]]"
1776861906.946077,"[[-0.02886026]
 [-0.01228271]
 [-0.02421124]]"
1776861906.9460874,"[[-0.02818024]
 [-0.01224098]
 [-0.02283345]]"
1776861906.9460974,"[[-0.02633108]
 [-0.00279418]
 [-0.02297988]]"
1776861906.9461071,"[[-0.02591231]
 [ 0.00811449]
 [-0.02474999]]"
1776861906.946117,"[[-0.02522151]
 [ 0.01200457]
 [-0.02560196]]"
1776861906.9461267,"[[-0.02332122]
 [ 0.01030866]
 [-0.02448881]]"
1776861906.9461365,"[[-0.02193079]
 [ 0.00983431]
 [-0.02264766]]"
1776861906.9461462,"[[-0.02226213]
 [ 0.01148014]
 [-0.02144174]]"
1776861906.9461563,"[[-0.02339727]
 [ 0.01001118]
 [-0.02197606]]"
1776861906.9461665,"[[-0.02351031]
 [ 0.00260075]
 [-0.02438453]]"
1776861906.9461765,"[[-0.02226914]
 [-0.00587161]
 [-0.02690709]]"
1776861906.9461865,"[[-0.02074774]
 [-0.00869504]
 [-0.02681456]]"
1776861906.9461966,"[[-0.01990654]
 [-0.00627991]
 [-0.02350962]]"
1776861906.9462066,"[[-0.0200608 ]
 [-0.00573414]
 [-0.0204438 ]]"
1776861906.9462163,"[[-0.02075773]
 [-0.00919006]
 [-0.02012525]]"
1776861906.9462368,"[[-0.02123721]
 [-0.01022887]
 [-0.02052403]]"
1776861906.946243,"[[-0.02119151]
 [-0.00755149]
 [-0.02110049]]"
1776861906.94625,"[[-0.02034317]
 [-0.00689836]
 [-0.02326777]]"
1776861906.9462597,"[[-0.01831645]
 [-0.01144386]
 [-0.02397173]]"
1776861906.9462664,"[[-0.01591017]
 [-0.02036609]
 [-0.0215549 ]]"
1776861906.946273,"[[-0.01424009]
 [-0.02806245]
 [-0.02062892]]"
1776861906.9462805,"[[-0.01297921]
 [-0.02667062]
 [-0.02235424]]"
1776861906.9462872,"[[-0.01184443]
 [-0.01461688]
 [-0.02315758]]"
1776861906.9463127,"[[-0.01181806]
 [ 0.00168021]
 [-0.02237076]]"
1776861906.9463222,"[[-0.01360331]
 [ 0.01309353]
 [-0.02157597]]"
1776861906.946331,"[[-0.01634678]
 [ 0.01475031]
 [-0.02177416]]"
1776861906.9463377,"[[-0.01866554]
 [ 0.01001634]
 [-0.02345584]]"
1776861906.9463446,"[[-0.02089932]
 [ 0.00518603]
 [-0.0261461 ]]"
1776861906.9463515,"[[-0.02416023]
 [ 0.00227462]
 [-0.02854212]]"
1776861906.9463582,"[[-0.02748529]
 [-0.00087658]
 [-0.02980761]]"
1776861906.9464078,"[[-0.02889183]
 [-0.0052011 ]
 [-0.02975628]]"
1776861906.9464147,"[[-0.02752576]
 [-0.00801335]
 [-0.02813506]]"
1776861906.946422,"[[-0.02389667]
 [-0.00688779]
 [-0.0249551 ]]"
1776861906.9464488,"[[-0.02024482]
 [-0.00232865]
 [-0.02208537]]"
1776861906.9464552,"[[-0.0188904 ]
 [ 0.00345869]
 [-0.02238959]]"
1776861906.9464624,"[[-0.01890996]
 [ 0.0081895 ]
 [-0.02551073]]"
1776861906.946469,"[[-0.01868628]
 [ 0.00961897]
 [-0.02796221]]"
1776861906.946476,"[[-0.01987191]
 [ 0.00575662]
 [-0.02787652]]"
1776861906.9465053,"[[-0.02287269]
 [-0.00280419]
 [-0.02689411]]"
1776861906.946512,"[[-0.0250173 ]
 [-0.01295013]
 [-0.02689038]]"
1776861906.9465468,"[[-0.02606047]
 [-0.02178025]
 [-0.02643759]]"
1776861906.9465623,"[[-0.02745859]
 [-0.02589034]
 [-0.02461655]]"
1776861906.946576,"[[-0.02884839]
 [-0.02315509]
 [-0.02386437]]"
1776861906.946587,"[[-0.03004901]
 [-0.01739027]
 [-0.02461352]]"
1776861906.9465978,"[[-0.03147425]
 [-0.01208008]
 [-0.02517025]]"
1776861906.9466083,"[[-0.03141366]
 [-0.00553413]
 [-0.02566021]]"
1776861906.9466188,"[[-0.0291007 ]
 [ 0.00283981]
 [-0.02589855]]"
1776861906.9466517,"[[-0.02731657]
 [ 0.01181024]
 [-0.02501146]]"
1776861906.9466603,"[[-0.02692896]
 [ 0.01864652]
 [-0.0240265 ]]"
1776861906.9466712,"[[-0.02644401]
 [ 0.01793101]
 [-0.02412872]]"
1776861906.9466813,"[[-0.02610933]
 [ 0.00882826]
 [-0.02494245]]"
1776861906.9466913,"[[-0.02608827]
 [-0.00059668]
 [-0.02588137]]"
1776861906.9467013,"[[-0.02537431]
 [-0.00436267]
 [-0.02605866]]"
1776861906.9467113,"[[-0.02385806]
 [-0.00710349]
 [-0.02429036]]"
1776861906.9467213,"[[-0.02240396]
 [-0.01291824]
 [-0.02159274]]"
1776861906.946731,"[[-0.02103149]
 [-0.01709954]
 [-0.02034815]]"
1776861906.9467406,"[[-0.01837369]
 [-0.01397001]
 [-0.02062088]]"
1776861906.9467504,"[[-0.01480736]
 [-0.00524032]
 [-0.02092844]]"
1776861906.9467604,"[[-0.01301965]
 [ 0.00227891]
 [-0.02095622]]"
1776861906.9467702,"[[-0.01367541]
 [ 0.0057913 ]
 [-0.02149466]]"
1776861906.94678,"[[-0.01563324]
 [ 0.00673045]
 [-0.02250234]]"
1776861906.9467893,"[[-0.01878039]
 [ 0.00553074]
 [-0.02269738]]"
1776861906.9467993,"[[-0.02238244]
 [ 0.00235713]
 [-0.02204616]]"
1776861906.9468093,"[[-0.02427796]
 [-0.00135058]
 [-0.02150637]]"
1776861906.9468188,"[[-0.02353929]
 [-0.00356164]
 [-0.02073718]]"
1776861906.9468288,"[[-0.02215904]
 [-0.00287474]
 [-0.01998402]]"
1776861906.9468386,"[[-2.25915901e-02]
 [ 2.02067110e-05]
 [-2.02328301e-02]]"
1776861906.9468482,"[[-0.02415531]
 [ 0.00229719]
 [-0.02021046]]"
1776861906.946858,"[[-0.0254554 ]
 [ 0.00202347]
 [-0.01967077]]"
1776861906.9468975,"[[-0.02706392]
 [ 0.00035155]
 [-0.02113784]]"
1776861906.9469333,"[[-0.02857356]
 [-0.00224621]
 [-0.0247234 ]]"
1776861906.9469626,"[[-0.02869355]
 [-0.00724225]
 [-0.02835881]]"
1776861906.9469697,"[[-0.027658  ]
 [-0.0114055 ]
 [-0.02955495]]"
1776861906.9469984,"[[-0.02616129]
 [-0.00983116]
 [-0.02740453]]"
1776861906.947005,"[[-0.02525868]
 [-0.0054345 ]
 [-0.02562071]]"
1776861906.9470298,"[[-0.02663598]
 [-0.00314009]
 [-0.02582759]]"
1776861906.9470367,"[[-0.02968646]
 [-0.00316414]
 [-0.0252222 ]]"
1776861906.9470594,"[[-0.03137202]
 [-0.00435634]
 [-0.02376904]]"
1776861906.9470663,"[[-0.03046767]
 [-0.00450216]
 [-0.02376042]]"
1776861906.947091,"[[-0.02887506]
 [-0.00128184]
 [-0.02544103]]"
1776861906.9471006,"[[-0.0288983 ]
 [ 0.00368448]
 [-0.02709684]]"
1776861906.9471116,"[[-0.03024981]
 [ 0.00618955]
 [-0.02715744]]"
1776861906.9471216,"[[-0.03090059]
 [ 0.00467904]
 [-0.02588657]]"
1776861906.9471319,"[[-0.03059568]
 [ 0.00199746]
 [-0.02516374]]"
1776861906.9471414,"[[-0.03035607]
 [ 0.00063466]
 [-0.02524377]]"
1776861906.947152,"[[-0.03033193]
 [-0.0001496 ]
 [-0.02454522]]"
1776861906.9471617,"[[-0.03022826]
 [-0.00082585]
 [-0.0239045 ]]"
1776861906.9471712,"[[-0.02994163]
 [-0.00047215]
 [-0.02460469]]"
1776861906.9471812,"[[-0.0296586 ]
 [ 0.00060548]
 [-0.02484321]]"
1776861906.947191,"[[-0.02985473]
 [-0.00018852]
 [-0.02370898]]"
1776861906.9472008,"[[-0.03050497]
 [-0.00588575]
 [-0.02262037]]"
1776861906.9472106,"[[-0.03064031]
 [-0.01669195]
 [-0.02220644]]"
1776861906.94722,"[[-0.02977139]
 [-0.02816747]
 [-0.02260467]]"
1776861906.9472296,"[[-0.02812661]
 [-0.03285488]
 [-0.02367397]]"
1776861906.9472394,"[[-0.02522665]
 [-0.02607699]
 [-0.0237491 ]]"
1776861906.947249,"[[-0.02105855]
 [-0.0133033 ]
 [-0.0224141 ]]"
1776861906.947259,"[[-0.0172851 ]
 [-0.00575778]
 [-0.02180514]]"
1776861906.9561691,"[[-0.01456437]
 [-0.00630052]
 [-0.02327011]]"
1776861906.9561996,"[[-0.0115634 ]
 [-0.00926983]
 [-0.02669286]]"
1776861906.9562075,"[[-0.00915674]
 [-0.00861418]
 [-0.02986636]]"
1776861906.9562151,"[[-0.00981202]
 [-0.00350484]
 [-0.02959803]]"
1776861906.9562879,"[[-0.01237712]
 [ 0.00025309]
 [-0.02682326]]"
1776861906.9563608,"[[-0.01448799]
 [ 0.00072121]
 [-0.02446202]]"
1776861906.9563897,"[[-0.01571699]
 [ 0.00250829]
 [-0.02326321]]"
1776861906.9563982,"[[-0.01546865]
 [ 0.00611991]
 [-0.0233024 ]]"
1776861906.9564044,"[[-0.01356181]
 [ 0.00646728]
 [-0.02386303]]"
1776861906.95641,"[[-0.01157287]
 [ 0.00182902]
 [-0.02340437]]"
1776861906.9564154,"[[-0.01123512]
 [-0.00365059]
 [-0.02200341]]"
1776861906.9564207,"[[-0.01308855]
 [-0.00891751]
 [-0.02131977]]"
1776861906.9564257,"[[-0.01625962]
 [-0.0154336 ]
 [-0.02170742]]"
1776861906.9564314,"[[-0.01893062]
 [-0.01925858]
 [-0.02128988]]"
1776861906.9564364,"[[-0.02002723]
 [-0.01856651]
 [-0.01984619]]"
1776861906.9564419,"[[-0.02001823]
 [-0.01857309]
 [-0.01960114]]"
1776861906.9564471,"[[-0.01965904]
 [-0.02154473]
 [-0.02043477]]"
1776861906.9565594,"[[-0.01951194]
 [-0.02161473]
 [-0.0204149 ]]"
1776861906.9566185,"[[-0.02017163]
 [-0.01157648]
 [-0.01944111]]"
1776861906.956669,"[[-0.02165575]
 [ 0.00452892]
 [-0.0183665 ]]"
1776861906.9567153,"[[-0.02335793]
 [ 0.01429236]
 [-0.01766943]]"
1776861906.9567266,"[[-0.02471137]
 [ 0.01379572]
 [-0.01788532]]"
1776861906.9567327,"[[-0.02547027]
 [ 0.00837204]
 [-0.02011497]]"
1776861906.9567943,"[[-0.02620227]
 [ 0.00301777]
 [-0.02447604]]"
