Time_s,Average_Actual_Position_deg,Standard_Deviation_Actual_Position_deg,Average_Desired_Position_deg,Standard_Deviation_Desired_Position_deg,Average_Position_Error_deg,Standard_Deviation_Position_Error_deg,Average_Actual_Position_rad,Standard_Deviation_Actual_Position_rad,Average_Desired_Position_rad,Standard_Deviation_Desired_Position_rad,Average_Position_Error_rad,Standard_Deviation_Position_Error_rad,Average_Feedback_Torque_Nm,Standard_Deviation_Feedback_Torque_Nm,Average_Feedforward_Torque_Nm,Standard_Deviation_Feedforward_Torque_Nm,Average_Total_Torque_Nm,Standard_Deviation_Total_Torque_Nm,Average_Jerk_deg_per_s3,Standard_Deviation_Jerk_deg_per_s3,Average_Jerk_rad_per_s3,Standard_Deviation_Jerk_rad_per_s3
0.0,59.61820851688693,26.768004000978443,70.00054518381755,4.163042975018038e-05,-10.382336666930614,26.768039548166307,1.0405340327602022,0.46718980400408927,1.2217399916486753,7.265880681618943e-07,-0.1812059588884731,0.4671904244195573,-1.4836146124670437,2.6906596564532492,-0.910069182537757,0.7294098000290555,-1.9546781563039772,3.033943247010168,0.0,0.0,0.0,0.0
0.0060024009603841,59.65932452276064,26.7477236516223,70.75237253705431,0.01728901489134488,-11.093048014293666,26.76230507456053,1.0412516424379679,0.46683584513437,1.2348618543692114,0.00030175023428027643,-0.1936102119312435,0.46709033897426777,-1.5670360846662816,2.702136120784922,-0.9351239896425088,0.7290862835165335,-1.9865150251405534,2.9889191153179886,1523728.9041292116,2301410.7999860207,26594.086284859764,40167.19590071273
0.0120048019207683,60.02936857562408,26.23194730220081,71.59444684164082,0.014656504082031592,-11.56507826601674,26.24455929054929,1.0477101295378588,0.4578338496330481,1.2495588235306876,0.0002558042530634178,-0.20184869399282876,0.4580539703549522,-1.8053350786046274,2.765766403344634,-0.951030653162921,0.7220493594290935,-2.0482231430243503,2.9016506580982058,-761864.4520645897,1499731.673621632,-13297.043142429604,26175.255601142468
0.0180072028811524,60.563876651982376,24.91528181576806,72.43117539435148,0.012749403102107069,-11.86729874236912,24.9258803713991,1.0570390553488123,0.434853701747424,1.2641624917209358,0.00022251906179573407,-0.2071234363721235,0.4350386814391413,-2.4879244342380713,2.85794981443738,-0.9516856552794096,0.7048802703443727,-2.247037195706026,2.6204851284054214,-1.0787819822629293e-08,2033621.593033716,-1.8917489796876907e-10,35493.39253809052
0.0240096038415366,61.26284875183554,23.239747114420133,73.27077937006199,0.011608362090947453,-12.007930618226467,23.25057235039271,1.0692384198708285,0.40561010447748264,1.2788163455099186,0.00020260413925072922,-0.20957792563909008,0.40579904048750937,-3.303049779811541,3.103087254269045,-0.9420499817569752,0.6754555873135873,-2.432723751186193,2.357884683295024,-190466.1130161554,1346798.800999646,-3324.2607856075388,23506.07343935572
0.0300120048019207,62.08516886930983,21.496161962462004,74.12574993767318,0.03807314678787973,-12.040581068363343,21.516132995262197,1.0835906134261417,0.3751788027869277,1.2937383969223786,0.0006645017680435812,-0.21014778349623678,0.3755273630643149,-4.112404079039172,3.469016477956602,-0.9309956754590765,0.6420582090623657,-2.571248806558037,2.1619806712596787,-1904661.1301615338,1077439.0407997037,-33242.60785607504,18804.858751484353
0.0360144057623049,62.61967694566814,19.75631569523784,74.94348030532517,0.012453552930398385,-12.323803359657035,19.767678283260004,1.0929195392370952,0.344812756945333,1.3080104842314493,0.00021735550220679868,-0.2150909449943542,0.34501107151786736,-4.967901084814047,3.9065082018618975,-0.9178303763795977,0.6093803530181343,-2.6740582424271415,2.0165861727136636,1142796.6780969223,1616158.5611995866,19945.564713645064,28207.288127227068
0.042016806722689,63.11306901615271,17.92139115828499,75.78315283848478,0.011516679917844714,-12.67008382233208,17.930498025998386,1.1015308553702832,0.3127872822498733,1.3226655345736462,0.00020100398346467967,-0.22113467920336305,0.31294622707601566,-5.748673983301468,4.3651225819364905,-0.9060571502151397,0.5801351693088114,-2.7465808806565506,1.9140236741505559,190466.1130161879,1346798.8009996926,3324.2607856081063,23506.073439356536
0.0480192076830732,63.606461086637296,16.077041796256978,76.6237272164342,0.01592820112599397,-13.017266129796903,16.089054536483374,1.110142171503471,0.2805973133254277,1.3373363250767667,0.00027799955356851917,-0.22719415357329553,0.28080697519456504,-6.471427877477119,4.871747856595889,-0.8909998982620836,0.5543163096433866,-2.775783922961972,1.872724335659675,380932.2260322454,1638451.456514248,6648.521571213936,28596.372550270313
0.0540216086434573,64.1820851688693,14.560059539830293,77.45599331230432,0.013442158392938738,-13.273908143435,14.571858697241108,1.12018870699219,0.2541209782564491,1.351862108702419,0.00023460992253145722,-0.23167340171022846,0.2543269124022289,-7.164598762025601,5.4034898402820355,-0.8758728009206013,0.5325257470072127,-2.7829761271400457,1.8625530229676857,2.2274131576220196e-08,933089.5803617358,3.892637323588133e-10,16285.485393364512
0.0600240096038415,64.83994126284874,13.178561826617644,78.29207779659991,0.012712033240040381,-13.45213653375117,13.18837624161786,1.1316704618364406,0.230009294552116,1.3664545357782159,0.000221866834661661,-0.23478407394177525,0.23018058840802688,-7.896528637830445,5.997629397390112,-0.8593420214096609,0.5116370920433012,-2.784649415474707,1.8601866359110466,-190466.11301613366,269359.76019987947,-3324.2607856071604,4701.214687870275
0.0660264105642256,65.5389133627019,11.882596832249007,79.12461450750091,0.01227405220856553,-13.585701144799009,11.892821286740997,1.1438698263584568,0.20739043840979343,1.3809850425271624,0.00021422262360117495,-0.2371152161687056,0.20756888880489902,-8.576461039657335,6.545511567900239,-0.8429035860510319,0.4946559322177583,-2.786557802559283,1.857487769013782,-190466.11301617709,269359.760199942,-3324.260785607918,4701.2146878713675
