Time_s,Actual_Position_deg,Desired_Position_deg,Position_Error_deg,Feedback_Torque_Nm,Feedforward_Torque_Nm,Total_Torque_Nm,Jerk_deg_per_s3
0.0,133.70925110132157,70.00046730041504,63.70878380090653,8.883969131642486,1.5711874245335853,4.1,0.0
0.006002403122979009,133.70925110132157,70.87352869541864,62.835722405902935,8.69295157050306,1.545082190179386,4.1,-571398.3390484337
0.012004806245958018,133.58590308370043,71.71482095912809,61.87108212457235,8.483538336775121,1.510539145019451,4.1,-2285593.3561938666
0.018007209368937026,132.84581497797356,72.55883415590316,60.286980822070404,7.367777789796165,1.4579732848208489,4.1,-2285593.356193866
0.024009612491916035,130.99559471365637,73.39387347860361,57.601721235052764,5.416337103056903,1.3743501904461013,4.1,3999788.373339298
0.030012015614895044,128.8986784140969,74.23276025012387,54.665918163973025,3.4980584650318916,1.2810789070036586,4.1,1142796.6780968683
0.03601441873787405,126.80176211453744,75.0703714909607,51.73139062357675,2.1079892163342864,1.189704898261543,3.2976941145958296,571398.3390484342
0.042016821860853065,124.82819383259911,75.91643310538943,48.91176072720968,1.218384941205937,1.0969313024447878,2.3153162436507246,-571398.3390484342
0.04801922498383207,122.85462555066078,76.75305359666831,46.101571953992476,0.6855571546247808,1.0065720530928126,1.6921292077175933,0.0
0.054021628106811076,120.88105726872246,77.5909578553383,43.29009941338416,0.45595627013686185,0.9209824245843057,1.3769386947211675,1142796.678096933
0.06002403122979009,119.15418502202643,78.42597358849983,40.72821143352661,0.47331527322595157,0.8460672193263931,1.3193824925523447,-571398.3390484989
0.0660264343527691,117.55066079295153,79.25927815643328,38.29138263651824,0.6300880739215711,0.7733678021463251,1.4034558760678961,-571398.3390484342
0.0720288374757481,115.94713656387664,80.10380049035602,35.84333607352062,0.8648969780247913,0.707865972169986,1.5727629501947773,1714195.017145432
0.07803124059872711,114.7136563876652,80.91853609084112,33.795120296824095,1.1144109747150792,0.6516817220812617,1.766092696796341,-1714195.0171454977
0.08403364372170613,113.48017621145374,81.7488694659799,31.731306745473848,1.0257409623358305,0.6006791246183677,1.626420086954198,6.555404382879714e-08
0.09003604684468514,112.24669603524228,82.5759947838039,29.670701251438366,0.7918127522744596,0.5535979273720478,1.3454106796465073,571398.3390484997
0.09603844996766414,111.13656387665198,83.40153891479135,27.735024961860635,0.5325118736990619,0.511722618638624,1.044234492337686,-571398.3390484997
0.10204085309064315,110.02643171806167,84.22482578548973,25.80160593257195,0.3374966956444745,0.47677973446555405,0.8142764301100285,2285593.3561938005
0.10804325621362215,109.40969162995594,85.04808634950854,24.361605280447403,0.17380377215694048,0.4477071367125124,0.6215109088694528,3.0322553357109425e-10
0.11404565933660117,109.28634361233479,85.86117286991508,23.42517074241971,0.07754344399641884,0.4261240992502111,0.50366754324663,-1142796.6780968017
0.12004806245958018,109.40969162995594,86.68666231382635,22.723029316129594,0.09084919827944736,0.40984509113691897,0.5006942894163663,-1.315998815698549e-07
0.1260504655825592,109.77973568281938,87.50100503079223,22.27873065202715,0.23125261755500504,0.3937343455487118,0.6249869631037168,-571398.3390484337
0.1320528687055382,110.27312775330395,88.30693337826062,21.966194375043333,0.49004148313094126,0.38001436020344714,0.8700558433343883,6.557252163474914e-08
0.1380552718285172,110.88986784140968,89.12201738295713,21.767850458452546,0.8117516579531269,0.36487384070448375,1.1766254986576106,-1714195.0171454325
0.1440576749514962,111.25991189427312,89.92704583349806,21.33286606077506,1.200757083634327,0.3455288584789911,1.5462859421133182,1142796.678096933
0.15006007807447522,111.62995594713655,90.73087423247647,20.899081714660092,1.5855063225545776,0.32244086129883864,1.907947183853416,-2285593.356193801
0.15606248119745422,111.50660792951541,91.53641761442944,19.97019031508598,1.8093528475331837,0.2952463131250534,2.1045991606582373,1142796.6780968676
0.16206488432043323,111.13656387665198,92.33227471073522,18.804289165916753,1.8197963910282549,0.2665510397297188,2.0863474307579737,0.0
0.16806728744341226,110.51982378854625,93.11620378179676,17.40362000674949,1.7251230888134916,0.23578143375816013,1.9609045225716517,-4.548383003566414e-10
0.17406969056639127,109.65638766519822,93.91518187929731,15.741205785900922,1.475565598419355,0.20564663561181212,1.681212234031167,1142796.6780969999
0.18007209368937027,108.79295154185021,94.70877418501956,14.084177356830645,1.196098864649338,0.17879409413163228,1.3748929587809702,1142796.6780968008
0.18607449681234928,108.17621145374449,95.60919554047797,12.567015913266518,0.8995588187773366,0.1555197585579368,1.0550785773352733,-571398.3390483678
0.19207689993532828,107.68281938325991,96.38669437606256,11.296125007197347,0.6729312595793516,0.13654886831386268,0.8094801278932143,1714195.0171453012
0.1980793030583073,107.68281938325991,97.17727457155864,10.505544811701265,0.5411680402638821,0.11944144480741095,0.660609485071293,-2285593.356193801
0.2040817061812863,107.68281938325991,97.94313756461048,9.739681818649435,0.4413973224526351,0.10682725874253514,0.5482245811951703,1142796.6780968674
0.2100841093042653,107.92951541850219,98.71347450206734,9.216040916434851,0.3871338229283924,0.09428725827183605,0.4814210812002284,-1142796.6780968017
0.2160865124272443,108.17621145374449,99.47405214217292,8.70215931157157,0.3585686146047066,0.0806787308765789,0.4392473454812855,571398.339048368
0.22208891555022334,108.54625550660792,100.2350898041324,8.311165702475531,0.38760904555752906,0.06847644566684014,0.4560854912243692,-1142796.6780968676
0.22809131867320234,108.79295154185021,100.98604250523414,7.806909036616074,0.4185961864489874,0.05547048794052488,0.4740666743895123,1714195.0171453014
0.23409372179618135,109.28634361233479,101.74317710528916,7.543166507045619,0.5053962904926028,0.04688339545467261,0.5522796859472754,-1714195.0171453014
0.24009612491916035,109.65638766519822,102.49049135586273,7.1658963093354995,0.5490108336570011,0.04064044190636622,0.5896512755633673,571398.3390484995
0.24609852804213936,110.02643171806167,103.22488919344278,6.8015425246188945,0.6122583432833788,0.03626445239594185,0.6485227956793207,-571398.339048631
0.2521009311651184,110.27312775330395,103.96665080177243,6.3064769515315175,0.6319019950557567,0.032062255473899626,0.6639642505296564,1.9747562873817515e-07
0.2581033342880974,110.39647577092511,104.69922453828028,5.697251232644824,0.5863227160049045,0.02880911479216111,0.6151318307970656,-1.3167568795324767e-07
0.2641057374110764,110.39647577092511,105.42978796437242,4.9666878065526765,0.4943943122105554,0.02407801434271613,0.5184723265532716,0.0
0.2701081405340554,110.27312775330395,106.1527986137113,4.120329139592651,0.3910813454251461,0.01776739413720496,0.40884873956235107,1142796.678096999
0.2761105436570344,110.27312775330395,106.86511094655464,3.4080168067493197,0.2956582313772319,0.011550296548895746,0.30720852792612763,-571398.3390484995
0.2821129467800134,110.27312775330395,107.57964235940669,2.6934853938972574,0.20471812008058327,0.0011742287218332163,0.20589234880241647,0.0
0.2881153499029924,110.27312775330395,108.28265067704567,1.9904770762582833,0.12566652709670453,-0.011542395840192166,0.11412413125651237,-571398.3390484337
0.29411775302597143,110.14977973568281,108.97173624420572,1.1780434914770952,0.047066392931943014,-0.024949988793813514,0.0221164041381295,1142796.6780968674
0.30012015614895043,110.14977973568281,109.67786098497572,0.47191875070709505,-0.011046211988604294,-0.03360012306722662,-0.04464633505583092,0.0
0.30612255927192944,110.27312775330395,110.37086050669463,-0.09773275339067944,-0.049833870110617844,-0.03912923046028514,-0.08896310057090298,-1142796.6780968674
0.31212496239490845,110.27312775330395,111.05411533922248,-0.7809875859185258,-0.09215835658436572,-0.045955861037208785,-0.1381142176215745,1142796.6780969333
0.31812736551788745,110.39647577092511,111.72132881866006,-1.3248530477349585,-0.12680924523889184,-0.053885361604309,-0.18069460684320082,571398.3390483679
0.32412976864086646,110.76651982378854,112.39371157519616,-1.627191751407621,-0.14821863036303026,-0.06559220752667114,-0.2138108378897014,-2285593.3561938005
0.33013217176384546,110.88986784140968,113.05818359318218,-2.168315751772503,-0.18613622324137383,-0.07699055856052076,-0.2631267818018946,571398.3390484994
0.3361345748868245,110.88986784140968,113.71717582085176,-2.827307979442084,-0.2325657892107819,-0.0844088544736088,-0.31697464368439066,1142796.6780969333
0.3421369780098035,111.01321585903084,114.37039259689578,-3.357176737864945,-0.27057724107832903,-0.0954666681863543,-0.36604390926468333,2285593.356193735
0.34813938113278253,111.7533039647577,115.01706005688824,-3.2637560921305346,-0.30122888175385276,-0.10629487040638526,-0.407523752160238,-2285593.356193801
0.35414178425576154,112.61674008810571,115.65385098445363,-3.0371108963479014,-0.33639068432337216,-0.12122865690813893,-0.4576193412315111,571398.3390485661
0.36014418737874054,113.72687224669603,116.29104481485135,-2.5641725681553083,-0.35186214002530014,-0.1364769112501507,-0.48833905127545085,-1142796.678097066
0.36614659050171955,114.83700440528634,116.91834771452449,-2.0813433092381466,-0.36358604684332757,-0.14799333276658516,-0.5115793796099127,1714195.0171454337
0.37214899362469855,116.31718061674007,117.53432524432856,-1.2171446275884799,-0.3058696955155831,-0.15459939370384337,-0.4604690892194264,-1142796.6780968683
0.37815139674767756,117.92070484581497,118.14776270555843,-0.22705785974347367,-0.20238070973883188,-0.15624024103167763,-0.3586209507705095,571398.3390484342
0.38415379987065656,119.77092511013215,118.75850058538389,1.0124245247482724,0.0032820057425324177,-0.1571789103246421,-0.15389690458210967,-1142796.6780969978
0.39015620299363557,121.62114537444933,119.35340242538629,2.267742949063053,0.2947724871929814,-0.15442985060854847,0.1403426365844329,571398.3390485636
0.3961586061166146,123.59471365638765,119.94840885815424,3.6463047982334196,0.7281866255351099,-0.1545214242992745,0.5736652012358354,-2856991.6952422997
0.4021610092395936,125.0748898678414,120.53405041238193,4.5408394554594835,1.0996490242148969,-0.15853895259204828,0.9411100716228485,-571398.3390485656
0.4081634123625726,125.93832599118942,121.10742450483801,4.830901486351395,1.241513482262445,-0.16681275425413758,1.0747007280083074,1.322063326369971e-07
0.4141658154855516,126.18502202643171,121.6777804546884,4.507241571743309,1.090524358747782,-0.1770102104146497,0.9135141483331323,-571398.3390484998
0.4201682186085306,125.69162995594714,122.24084912723623,3.450780828710895,0.6614065445180854,-0.18392476049402473,0.4774817840240607,571398.3390483676
0.4261706217315096,124.58149779735682,122.79584180292085,1.7856559944359778,0.17254026949238013,-0.1902202990197743,-0.01768002952739417,3428390.034290866
0.4321730248544886,123.59471365638765,123.34218245527653,0.25253120111114663,-0.11732929865036036,-0.19797263351824756,-0.3153019321686079,0.0
0.43817542797746767,122.73127753303964,123.88158460325428,-1.150307070214635,-0.2524836554625426,-0.2016245592278499,-0.4541082146903925,-1142796.6780969994
0.4441778311004467,121.74449339207048,124.42357710358002,-2.679083711509546,-0.2688195019243239,-0.20026985728852778,-0.46908935921285166,571398.3390484997
0.4501802342234257,120.75770925110132,124.94296903506117,-4.185259783959835,-0.2042451782342295,-0.1994274788730152,-0.4036726571072447,571398.3390484335
0.4561826373464047,119.8942731277533,125.45791937591055,-5.563646248157257,-0.12694543245526096,-0.19627697280327525,-0.3232224052585362,1142796.6780969994
0.4621850404693837,119.40088105726872,125.96314810390817,-6.562267046639457,-0.04808768027436716,-0.19761770026461015,-0.2457053805389773,-1142796.678096999
0.4681874435923627,119.03083700440529,126.46588908948976,-7.435052085084466,-0.011720826594967947,-0.1965311578221451,-0.20825198441711307,1142796.6780969333
0.4741898467153417,119.03083700440529,126.95563451286193,-7.924797508456628,-0.00409568257968152,-0.20080818507084564,-0.20490386765052715,-2285593.3561938666
0.4801922498383207,118.90748898678413,127.44251300197382,-8.53502401518969,-0.0037468628728689166,-0.20912566072917838,-0.21287252360204728,2285593.3561939322
