timestamp_imu,imu_data
1776861779.1792932,"[[ 0.07861328]
 [-1.00390625]
 [-0.140625  ]
 [-4.51219511]
 [-4.32926846]
 [ 7.01219511]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11816406]
 [-0.97509766]
 [-0.30859375]
 [-4.69512224]
 [13.96341515]
 [-1.76829267]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28417969]
 [ 0.93554688]
 [-0.21679688]
 [-4.57317066]
 [-2.56097555]
 [ 5.1219511 ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.17937,"[[ 0.07714844]
 [-1.00537109]
 [-0.14208984]
 [-4.14634132]
 [-4.32926846]
 [ 6.7682929 ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11425781]
 [-0.98046875]
 [-0.31445312]
 [-3.96341467]
 [13.17073154]
 [-1.82926834]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28271484]
 [ 0.93310547]
 [-0.21728516]
 [-5.1219511 ]
 [-2.804878  ]
 [ 4.93902445]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.1935873,"[[ 0.07714844]
 [-1.00341797]
 [-0.13964844]
 [-4.39024401]
 [-4.32926846]
 [ 6.40243912]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10595703]
 [-0.97802734]
 [-0.32080078]
 [-4.32926846]
 [13.71951294]
 [-1.76829267]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28125   ]
 [ 0.92871094]
 [-0.22265625]
 [-5.1219511 ]
 [-2.804878  ]
 [ 4.75609779]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.19367,"[[ 0.08007812]
 [-1.00244141]
 [-0.13134766]
 [-4.57317066]
 [-4.75609779]
 [ 6.15853691]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10986328]
 [-0.97607422]
 [-0.31933594]
 [-4.14634132]
 [14.14634132]
 [-1.402439  ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28222656]
 [ 0.9296875 ]
 [-0.22119141]
 [-5.06097555]
 [-2.62195134]
 [ 4.8780489 ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.2060814,"[[ 0.08300781]
 [-1.00585938]
 [-0.12548828]
 [-4.8780489 ]
 [-5.60975599]
 [ 5.67073202]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11328125]
 [-0.9765625 ]
 [-0.32275391]
 [-4.20731735]
 [13.78048801]
 [-1.34146345]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28320312]
 [ 0.92919922]
 [-0.22363281]
 [-5.1219511 ]
 [-2.5       ]
 [ 4.45121956]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.206107,"[[ 0.08740234]
 [-1.00390625]
 [-0.13037109]
 [-5.1219511 ]
 [-6.03658533]
 [ 5.79268312]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11474609]
 [-0.97900391]
 [-0.31835938]
 [-4.14634132]
 [13.65853691]
 [-1.28048778]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28417969]
 [ 0.92773438]
 [-0.21826172]
 [-5.36585379]
 [-2.56097555]
 [ 4.39024401]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.219743,"[[ 0.08984375]
 [-1.00732422]
 [-0.13574219]
 [-5.36585379]
 [-5.48780489]
 [ 5.91463423]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11523438]
 [-0.98046875]
 [-0.3125    ]
 [-3.71951222]
 [14.14634132]
 [-1.097561  ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27734375]
 [ 0.93212891]
 [-0.21582031]
 [-5.        ]
 [-1.82926834]
 [ 4.45121956]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.2197828,"[[ 0.08789062]
 [-1.00488281]
 [-0.13769531]
 [-5.06097555]
 [-4.02439022]
 [ 6.21951246]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11376953]
 [-0.98046875]
 [-0.31396484]
 [-3.29268289]
 [14.45121956]
 [-0.91463417]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27734375]
 [ 0.93554688]
 [-0.21728516]
 [-4.93902445]
 [-1.46341467]
 [ 4.14634132]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.2332964,"[[ 0.08349609]
 [-1.00488281]
 [-0.13671875]
 [-4.81707335]
 [-3.10975623]
 [ 6.58536577]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11230469]
 [-0.97558594]
 [-0.32226562]
 [-2.68292689]
 [14.45121956]
 [-0.85365856]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27685547]
 [ 0.92919922]
 [-0.22119141]
 [-5.18292713]
 [-1.70731711]
 [ 4.02439022]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.2333684,"[[ 0.07617188]
 [-1.00683594]
 [-0.13574219]
 [-5.06097555]
 [-2.98780489]
 [ 6.52439022]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10888672]
 [-0.97412109]
 [-0.31982422]
 [-2.62195134]
 [14.14634132]
 [-0.79268295]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28222656]
 [ 0.93115234]
 [-0.22216797]
 [-5.24390268]
 [-1.76829267]
 [ 4.02439022]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.2478583,"[[ 0.07275391]
 [-1.00537109]
 [-0.12695312]
 [-5.1219511 ]
 [-3.84146357]
 [ 6.09756088]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10546875]
 [-0.97314453]
 [-0.31640625]
 [-2.86585379]
 [13.71951294]
 [-0.79268295]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28369141]
 [ 0.93261719]
 [-0.22265625]
 [-5.24390268]
 [-1.82926834]
 [ 4.02439022]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.24788,"[[ 0.07275391]
 [-1.00732422]
 [-0.12353516]
 [-4.8780489 ]
 [-5.67073202]
 [ 5.36585379]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10205078]
 [-0.97705078]
 [-0.31835938]
 [-2.74390244]
 [14.02439022]
 [-0.67073172]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28515625]
 [ 0.93652344]
 [-0.21826172]
 [-5.06097555]
 [-2.5       ]
 [ 4.14634132]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.260143,"[[ 0.07958984]
 [-1.01171875]
 [-0.12988281]
 [-5.1219511 ]
 [-6.52439022]
 [ 5.1219511 ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10302734]
 [-0.98193359]
 [-0.32128906]
 [-2.98780489]
 [13.96341515]
 [-0.79268295]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27832031]
 [ 0.93457031]
 [-0.21777344]
 [-5.18292713]
 [-2.86585379]
 [ 3.96341467]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.2601626,"[[ 0.08544922]
 [-1.01464844]
 [-0.13378906]
 [-5.97560978]
 [-6.15853691]
 [ 5.48780489]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.09912109]
 [-0.97900391]
 [-0.32861328]
 [-3.17073178]
 [13.90243912]
 [-0.91463417]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28027344]
 [ 0.93359375]
 [-0.21826172]
 [-5.24390268]
 [-2.68292689]
 [ 3.90243912]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.2737224,"[[ 0.09326172]
 [-1.00976562]
 [-0.140625  ]
 [-6.15853691]
 [-4.75609779]
 [ 5.97560978]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10205078]
 [-0.98242188]
 [-0.32324219]
 [-3.29268289]
 [15.1219511 ]
 [-0.91463417]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28076172]
 [ 0.93164062]
 [-0.21630859]
 [-5.06097555]
 [-2.195122  ]
 [ 3.96341467]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.2737951,"[[ 0.09667969]
 [-1.00732422]
 [-0.13818359]
 [-5.67073202]
 [-3.84146357]
 [ 6.09756088]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10498047]
 [-0.9765625 ]
 [-0.31787109]
 [-3.35365868]
 [15.        ]
 [-0.73170733]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28710938]
 [ 0.93164062]
 [-0.21533203]
 [-4.75609779]
 [-1.58536589]
 [ 3.96341467]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.2873101,"[[ 0.09033203]
 [-1.00927734]
 [-0.13232422]
 [-4.57317066]
 [-2.01219511]
 [ 6.28048801]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10498047]
 [-0.97412109]
 [-0.32373047]
 [-3.59756112]
 [15.06097603]
 [-0.67073172]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28759766]
 [ 0.93408203]
 [-0.21191406]
 [-4.32926846]
 [-1.95121956]
 [ 4.20731735]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.287387,"[[ 0.07958984]
 [-1.01367188]
 [-0.125     ]
 [-3.90243912]
 [-0.85365856]
 [ 5.85365868]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11181641]
 [-0.98388672]
 [-0.32324219]
 [-3.53658533]
 [16.03658485]
 [-0.18292683]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28027344]
 [ 0.93505859]
 [-0.21337891]
 [-4.08536577]
 [-1.58536589]
 [ 4.2682929 ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.3006873,"[[ 0.07226562]
 [-1.00927734]
 [-0.12207031]
 [-4.32926846]
 [-1.402439  ]
 [ 5.79268312]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11816406]
 [-0.98486328]
 [-0.32128906]
 [-3.29268289]
 [15.60975647]
 [-0.24390244]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27636719]
 [ 0.93408203]
 [-0.21484375]
 [-4.02439022]
 [-1.76829267]
 [ 4.2682929 ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.3007731,"[[ 0.07128906]
 [-1.00537109]
 [-0.12939453]
 [-5.36585379]
 [-3.78048778]
 [ 5.60975599]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11425781]
 [-0.97949219]
 [-0.32373047]
 [-2.3780489 ]
 [14.63414669]
 [-0.48780489]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27392578]
 [ 0.93017578]
 [-0.21728516]
 [-4.02439022]
 [-2.31707311]
 [ 4.39024401]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.3149476,"[[ 0.07617188]
 [-1.00292969]
 [-0.13134766]
 [-5.79268312]
 [-5.60975599]
 [ 5.48780489]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.109375  ]
 [-0.9765625 ]
 [-0.32568359]
 [-2.07317066]
 [14.8780489 ]
 [-0.73170733]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.2734375 ]
 [ 0.92871094]
 [-0.21826172]
 [-3.90243912]
 [-2.68292689]
 [ 4.20731735]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.315056,"[[ 0.08251953]
 [-0.99853516]
 [-0.13378906]
 [-5.30487823]
 [-5.42682934]
 [ 5.42682934]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11181641]
 [-0.9765625 ]
 [-0.32128906]
 [-2.62195134]
 [14.93902493]
 [-1.097561  ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27099609]
 [ 0.92822266]
 [-0.22265625]
 [-3.35365868]
 [-2.195122  ]
 [ 4.45121956]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.327285,"[[ 0.08007812]
 [-1.00195312]
 [-0.12695312]
 [-4.81707335]
 [-3.59756112]
 [ 5.60975599]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10693359]
 [-0.9765625 ]
 [-0.32617188]
 [-2.43902445]
 [13.65853691]
 [-1.34146345]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27050781]
 [ 0.93115234]
 [-0.21777344]
 [-3.41463423]
 [-1.402439  ]
 [ 4.45121956]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.327454,"[[ 0.07324219]
 [-1.00732422]
 [-0.12841797]
 [-5.06097555]
 [-2.31707311]
 [ 5.85365868]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10009766]
 [-0.97265625]
 [-0.32666016]
 [-2.5       ]
 [13.4146347 ]
 [-1.402439  ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27587891]
 [ 0.92919922]
 [-0.21044922]
 [-3.23170733]
 [-0.79268295]
 [ 4.39024401]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.341076,"[[ 0.06738281]
 [-1.01025391]
 [-0.12451172]
 [-5.54878044]
 [-2.43902445]
 [ 5.85365868]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10302734]
 [-0.97314453]
 [-0.32910156]
 [-3.04878044]
 [14.69512272]
 [-1.097561  ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28027344]
 [ 0.93310547]
 [-0.20751953]
 [-2.86585379]
 [-0.85365856]
 [ 4.45121956]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.3411698,"[[ 0.06738281]
 [-1.01074219]
 [-0.12304688]
 [-5.24390268]
 [-4.20731735]
 [ 5.24390268]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.1171875 ]
 [-0.97509766]
 [-0.32275391]
 [-2.68292689]
 [14.69512272]
 [-0.67073172]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27441406]
 [ 0.93701172]
 [-0.20849609]
 [-2.56097555]
 [-0.91463417]
 [ 4.69512224]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.3547375,"[[ 0.06787109]
 [-1.00878906]
 [-0.12939453]
 [-4.93902445]
 [-6.34146357]
 [ 4.45121956]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.12158203]
 [-0.97802734]
 [-0.32324219]
 [-2.195122  ]
 [13.35365868]
 [-0.91463417]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.26806641]
 [ 0.93896484]
 [-0.21191406]
 [-2.68292689]
 [ 0.        ]
 [ 4.63414621]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.354763,"[[ 0.06982422]
 [-1.01171875]
 [-0.13623047]
 [-5.42682934]
 [-6.82926846]
 [ 4.39024401]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11767578]
 [-0.98046875]
 [-0.32421875]
 [-2.3780489 ]
 [12.92682934]
 [-1.03658533]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27392578]
 [ 0.93994141]
 [-0.21044922]
 [-2.62195134]
 [ 0.42682928]
 [ 4.63414621]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.368452,"[[ 0.08398438]
 [-1.015625  ]
 [-0.13476562]
 [-6.6463418 ]
 [-6.95121956]
 [ 4.93902445]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11132812]
 [-0.98486328]
 [-0.31982422]
 [-2.56097555]
 [13.04878044]
 [-1.21951222]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27246094]
 [ 0.93847656]
 [-0.21435547]
 [-2.5       ]
 [ 0.48780489]
 [ 4.75609779]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.3684745,"[[ 0.08984375]
 [-1.01708984]
 [-0.12792969]
 [-6.58536577]
 [-6.40243912]
 [ 5.30487823]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.11621094]
 [-0.98925781]
 [-0.31689453]
 [-2.5       ]
 [13.23170757]
 [-1.46341467]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27539062]
 [ 0.93798828]
 [-0.21679688]
 [-2.68292689]
 [ 0.60975611]
 [ 4.57317066]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.3816574,"[[ 0.08203125]
 [-1.01367188]
 [-0.12988281]
 [-5.54878044]
 [-5.30487823]
 [ 6.03658533]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10791016]
 [-0.98339844]
 [-0.32275391]
 [-2.195122  ]
 [12.25609779]
 [-1.70731711]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27490234]
 [ 0.9375    ]
 [-0.21484375]
 [-2.86585379]
 [ 0.        ]
 [ 4.57317066]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.3817747,"[[ 0.07714844]
 [-1.00634766]
 [-0.13525391]
 [-5.48780489]
 [-4.32926846]
 [ 6.09756088]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.09863281]
 [-0.97851562]
 [-0.32324219]
 [-2.25609756]
 [11.34146404]
 [-1.95121956]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27832031]
 [ 0.93554688]
 [-0.21484375]
 [-2.804878  ]
 [-0.91463417]
 [ 4.63414621]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.3952842,"[[ 0.06982422]
 [-1.00927734]
 [-0.13574219]
 [-6.09756088]
 [-4.69512224]
 [ 5.42682934]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10009766]
 [-0.97753906]
 [-0.31640625]
 [-2.62195134]
 [12.6219511 ]
 [-1.76829267]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28076172]
 [ 0.93212891]
 [-0.22021484]
 [-2.62195134]
 [-1.34146345]
 [ 4.63414621]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.3953853,"[[ 0.07177734]
 [-1.00976562]
 [-0.13330078]
 [-5.91463423]
 [-7.13414669]
 [ 4.75609779]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10205078]
 [-0.97119141]
 [-0.31201172]
 [-3.17073178]
 [12.43902493]
 [-1.89024389]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28125   ]
 [ 0.93457031]
 [-0.21240234]
 [-2.68292689]
 [-1.28048778]
 [ 4.8780489 ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.4086862,"[[ 0.08056641]
 [-1.01123047]
 [-0.13769531]
 [-5.97560978]
 [-8.78048801]
 [ 4.8780489 ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.09960938]
 [-0.97412109]
 [-0.31640625]
 [-3.04878044]
 [12.43902493]
 [-1.82926834]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28320312]
 [ 0.93457031]
 [-0.20800781]
 [-2.804878  ]
 [-1.95121956]
 [ 4.8780489 ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.4087675,"[[ 0.08935547]
 [-1.00683594]
 [-0.13769531]
 [-6.03658533]
 [-7.68292713]
 [ 5.1219511 ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.09912109]
 [-0.97460938]
 [-0.31542969]
 [-2.804878  ]
 [13.35365868]
 [-1.82926834]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.28027344]
 [ 0.93408203]
 [-0.20703125]
 [-2.74390244]
 [-2.43902445]
 [ 4.93902445]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.422646,"[[ 0.09375   ]
 [-1.00683594]
 [-0.13769531]
 [-5.67073202]
 [-4.69512224]
 [ 5.48780489]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.09912109]
 [-0.97070312]
 [-0.30566406]
 [-3.10975623]
 [13.90243912]
 [-1.58536589]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27587891]
 [ 0.93457031]
 [-0.20703125]
 [-2.74390244]
 [-2.31707311]
 [ 4.93902445]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861779.4226756,"[[ 0.09521484]
 [-1.00585938]
 [-0.13378906]
 [-4.81707335]
 [-2.56097555]
 [ 6.03658533]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.10058594]
 [-0.97167969]
 [-0.30517578]
 [-2.86585379]
 [14.63414669]
 [-1.402439  ]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.27832031]
 [ 0.93457031]
 [-0.20996094]
 [-3.35365868]
 [-2.13414645]
 [ 4.69512224]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
