timestamp_emg,emg_data
1776861781.7447639,"[[-0.01513994]
 [-0.00529723]
 [-0.02367431]]"
1776861781.744773,"[[-0.01847203]
 [-0.00323035]
 [-0.02525495]]"
1776861781.744782,"[[-0.02141443]
 [-0.0008095 ]
 [-0.02559163]]"
1776861781.7576296,"[[-0.02229475]
 [ 0.00059578]
 [-0.02577576]]"
1776861781.7576978,"[[-2.20318834e-02]
 [ 4.45470079e-05]
 [-2.78228636e-02]]"
1776861781.7577908,"[[-0.02254143]
 [-0.00086898]
 [-0.02898844]]"
1776861781.7578359,"[[-0.02409712]
 [-0.00113475]
 [-0.02647383]]"
1776861781.7579038,"[[-0.02493284]
 [-0.00154133]
 [-0.02359942]]"
1776861781.757934,"[[-0.02473607]
 [-0.00099917]
 [-0.02371198]]"
1776861781.757962,"[[-0.02470595]
 [ 0.00107579]
 [-0.02540871]]"
1776861781.7579694,"[[-0.02445333]
 [ 0.00232028]
 [-0.02647698]]"
1776861781.7579906,"[[-0.02233096]
 [ 0.00226215]
 [-0.02700001]]"
1776861781.758016,"[[-0.01854613]
 [ 0.00250269]
 [-0.02743562]]"
1776861781.75804,"[[-0.01604956]
 [ 0.00295753]
 [-0.0270083 ]]"
1776861781.7580695,"[[-0.01713754]
 [ 0.00308319]
 [-0.02588668]]"
1776861781.7580833,"[[-0.02070161]
 [ 0.00293993]
 [-0.02545192]]"
1776861781.7580934,"[[-0.02361791]
 [ 0.00211937]
 [-0.02597315]]"
1776861781.7581024,"[[-0.02445178]
 [ 0.00070637]
 [-0.02667363]]"
1776861781.7581286,"[[-0.0240638 ]
 [-0.00018453]
 [-0.02715151]]"
1776861781.7581358,"[[-2.25505355e-02]
 [ 5.36909965e-05]
 [-2.77143881e-02]]"
1776861781.7581568,"[[-0.02093357]
 [ 0.00080859]
 [-0.02778733]]"
1776861781.7581632,"[[-0.02241986]
 [ 0.00105066]
 [-0.02565531]]"
1776861781.7581847,"[[-0.02627515]
 [ 0.00053009]
 [-0.02201007]]"
1776861781.7581913,"[[-2.82003439e-02]
 [-5.33720161e-05]
 [-1.95062767e-02]]"
1776861781.758212,"[[-2.72541783e-02]
 [-3.67207598e-05]
 [-1.83609736e-02]]"
1776861781.7582192,"[[-0.02526256]
 [ 0.00058161]
 [-0.01708304]]"
1776861781.7582629,"[[-0.02394181]
 [ 0.00104026]
 [-0.01558795]]"
1776861781.7582972,"[[-0.02492754]
 [ 0.0002795 ]
 [-0.01519721]]"
1776861781.7583115,"[[-0.0273808 ]
 [-0.00158533]
 [-0.01632853]]"
1776861781.7583215,"[[-0.02815754]
 [-0.00310995]
 [-0.01765718]]"
1776861781.7709603,"[[-0.0278366 ]
 [-0.00309784]
 [-0.01966739]]"
1776861781.7710764,"[[-0.02951356]
 [-0.00191182]
 [-0.02412013]]"
1776861781.7711585,"[[-0.03161706]
 [-0.00189149]
 [-0.02736002]]"
1776861781.771203,"[[-0.03111026]
 [-0.0034933 ]
 [-0.02562393]]"
1776861781.771247,"[[-0.02907747]
 [-0.00370102]
 [-0.02318621]]"
1776861781.7712746,"[[-0.02724682]
 [-0.00219321]
 [-0.02319912]]"
1776861781.7712824,"[[-0.02573125]
 [-0.00140576]
 [-0.02309627]]"
1776861781.7713242,"[[-0.0247632 ]
 [-0.0015422 ]
 [-0.02157951]]"
1776861781.77136,"[[-0.0243505 ]
 [-0.00182188]
 [-0.01888513]]"
1776861781.7713914,"[[-0.02412439]
 [-0.00214152]
 [-0.01564624]]"
1776861781.7714312,"[[-0.02450651]
 [-0.00251672]
 [-0.01431771]]"
1776861781.771481,"[[-0.02631365]
 [-0.00370411]
 [-0.016567  ]]"
1776861781.7715147,"[[-0.0293497 ]
 [-0.00607393]
 [-0.02085051]]"
1776861781.771523,"[[-0.03200717]
 [-0.00792051]
 [-0.02413222]]"
1776861781.7715478,"[[-0.03200353]
 [-0.00808004]
 [-0.02422719]]"
1776861781.7715726,"[[-0.02882602]
 [-0.00760727]
 [-0.02155829]]"
1776861781.7715802,"[[-0.02585036]
 [-0.00727737]
 [-0.01957461]]"
1776861781.7715857,"[[-0.02663523]
 [-0.00746324]
 [-0.02147763]]"
1776861781.7715912,"[[-0.03034034]
 [-0.00889315]
 [-0.02630882]]"
1776861781.7715962,"[[-0.03372288]
 [-0.01067178]
 [-0.02928148]]"
1776861781.7716014,"[[-0.03449646]
 [-0.01088634]
 [-0.02753207]]"
1776861781.7716062,"[[-0.03226785]
 [-0.00946484]
 [-0.02414213]]"
1776861781.7716115,"[[-0.02853798]
 [-0.00803391]
 [-0.02247311]]"
1776861781.7716167,"[[-0.02576543]
 [-0.00777226]
 [-0.02155933]]"
1776861781.771622,"[[-0.0261095 ]
 [-0.00818835]
 [-0.01982666]]"
1776861781.7716267,"[[-0.03081336]
 [-0.00817377]
 [-0.01709048]]"
1776861781.7716324,"[[-0.03867617]
 [-0.00760092]
 [-0.01390074]]"
1776861781.784693,"[[-0.04336767]
 [-0.00667993]
 [-0.01270512]]"
1776861781.7847984,"[[-0.03856989]
 [-0.00559633]
 [-0.01571796]]"
1776861781.784819,"[[-0.02747729]
 [-0.00575071]
 [-0.02005803]]"
1776861781.784831,"[[-0.01772347]
 [-0.00750293]
 [-0.0216869 ]]"
1776861781.7848802,"[[-0.01087435]
 [-0.00851363]
 [-0.02269908]]"
1776861781.78492,"[[-0.00526273]
 [-0.00809827]
 [-0.02733117]]"
1776861781.7849462,"[[-0.00156642]
 [-0.00781573]
 [-0.03447727]]"
1776861781.7849536,"[[-0.00078825]
 [-0.00780235]
 [-0.0384204 ]]"
1776861781.784979,"[[-0.00164271]
 [-0.00730069]
 [-0.03444543]]"
1776861781.784987,"[[-0.0022716 ]
 [-0.00619657]
 [-0.02563699]]"
1776861781.7850122,"[[-0.00257732]
 [-0.00485175]
 [-0.02124939]]"
1776861781.785038,"[[-0.00346277]
 [-0.00423251]
 [-0.02197556]]"
1776861781.7850454,"[[-0.00636292]
 [-0.00481368]
 [-0.02094933]]"
1776861781.7850666,"[[-0.01311784]
 [-0.00536806]
 [-0.01925345]]"
1776861781.785073,"[[-0.02185544]
 [-0.00551584]
 [-0.02028552]]"
1776861781.7850783,"[[-0.02648009]
 [-0.00630052]
 [-0.02118418]]"
1776861781.785092,"[[-0.0236105 ]
 [-0.00664673]
 [-0.02034081]]"
1776861781.785098,"[[-0.01613769]
 [-0.00541338]
 [-0.01947433]]"
1776861781.785103,"[[-0.00966347]
 [-0.00425055]
 [-0.01950274]]"
1776861781.7851083,"[[-0.0074379 ]
 [-0.00348573]
 [-0.01978653]]"
1776861781.785129,"[[-0.00921589]
 [-0.00219324]
 [-0.01983457]]"
1776861781.7851362,"[[-0.01318973]
 [-0.00203028]
 [-0.02073456]]"
1776861781.7851627,"[[-0.01674477]
 [-0.00394698]
 [-0.02219777]]"
1776861781.7851865,"[[-0.01836898]
 [-0.00562458]
 [-0.02220606]]"
1776861781.7851932,"[[-0.01964716]
 [-0.00513936]
 [-0.02158836]]"
1776861781.7852147,"[[-0.02146259]
 [-0.00356777]
 [-0.02217014]]"
1776861781.785222,"[[-0.02191822]
 [-0.00326529]
 [-0.02309095]]"
1776861781.7983565,"[[-0.02164322]
 [-0.00394806]
 [-0.02375719]]"
1776861781.798383,"[[-0.02332511]
 [-0.00359902]
 [-0.02552363]]"
1776861781.7983909,"[[-0.02518923]
 [-0.00261419]
 [-0.02877528]]"
1776861781.7984507,"[[-0.02365482]
 [-0.00250236]
 [-0.03205302]]"
1776861781.7985098,"[[-0.0194749 ]
 [-0.00329456]
 [-0.03420694]]"
1776861781.7985234,"[[-0.01571123]
 [-0.00439265]
 [-0.03487994]]"
1776861781.798613,"[[-0.01426213]
 [-0.00556069]
 [-0.03414876]]"
1776861781.7986486,"[[-0.01505755]
 [-0.0066084 ]
 [-0.03261638]]"
1776861781.7986565,"[[-0.01533462]
 [-0.00683523]
 [-0.03034908]]"
1776861781.7986622,"[[-0.01269401]
 [-0.00597401]
 [-0.02774786]]"
1776861781.7986677,"[[-0.00827129]
 [-0.00495071]
 [-0.02669362]]"
1776861781.798694,"[[-0.00334053]
 [-0.00431456]
 [-0.02781184]]"
1776861781.7987006,"[[ 0.00092189]
 [-0.0038673 ]
 [-0.02926557]]"
1776861781.7987306,"[[ 0.00035702]
 [-0.00394003]
 [-0.02930227]]"
1776861781.798737,"[[-0.00668594]
 [-0.00491785]
 [-0.0281294 ]]"
1776861781.7987428,"[[-0.01576743]
 [-0.00649956]
 [-0.02689196]]"
1776861781.7987854,"[[-0.02213767]
 [-0.00810588]
 [-0.02550282]]"
1776861781.798838,"[[-0.02457737]
 [-0.00886123]
 [-0.02421204]]"
1776861781.7988877,"[[-0.02486139]
 [-0.00809475]
 [-0.02448505]]"
1776861781.7989037,"[[-0.02531475]
 [-0.00679182]
 [-0.02472276]]"
1776861781.7989106,"[[-0.02618275]
 [-0.00626763]
 [-0.0223826 ]]"
1776861781.7989163,"[[-0.02615971]
 [-0.00577699]
 [-0.01981466]]"
1776861781.7989218,"[[-0.02539385]
 [-0.00439266]
 [-0.01982339]]"
1776861781.7989273,"[[-0.02620487]
 [-0.00311277]
 [-0.02085056]]"
1776861781.7989783,"[[-0.02995465]
 [-0.00329435]
 [-0.02040447]]"
1776861781.7989898,"[[-0.03412758]
 [-0.00445487]
 [-0.01919249]]"
1776861781.7989998,"[[-0.03488494]
 [-0.00484714]
 [-0.01990207]]"
1776861781.8113189,"[[-0.03326679]
 [-0.00401689]
 [-0.02112104]]"
1776861781.8114247,"[[-0.03293501]
 [-0.00272545]
 [-0.01967704]]"
1776861781.811471,"[[-0.03373991]
 [-0.00203613]
 [-0.01861171]]"
1776861781.8114798,"[[-0.03398836]
 [-0.00286199]
 [-0.02112438]]"
1776861781.8115213,"[[-0.03315214]
 [-0.00414001]
 [-0.02401027]]"
1776861781.811542,"[[-0.03095696]
 [-0.00401518]
 [-0.02464738]]"
1776861781.8115497,"[[-0.02861065]
 [-0.00269579]
 [-0.02410391]]"
1776861781.811585,"[[-0.02792963]
 [-0.00169545]
 [-0.02313829]]"
1776861781.8116095,"[[-0.02803226]
 [-0.00190931]
 [-0.02157811]]"
1776861781.8116171,"[[-0.02670269]
 [-0.00297628]
 [-0.02068935]]"
1776861781.8116562,"[[-0.0238945 ]
 [-0.00368725]
 [-0.02283866]]"
1776861781.8116977,"[[-0.02169836]
 [-0.0036291 ]
 [-0.02706358]]"
1776861781.811706,"[[-0.02191829]
 [-0.00348219]
 [-0.02973722]]"
1776861781.8117383,"[[-0.02412405]
 [-0.00348463]
 [-0.03006058]]"
1776861781.811753,"[[-0.02661067]
 [-0.00358173]
 [-0.02925232]]"
1776861781.8117633,"[[-0.02813159]
 [-0.00401101]
 [-0.02778834]]"
1776861781.811789,"[[-0.02786948]
 [-0.00458043]
 [-0.02643624]]"
1776861781.8118157,"[[-0.02625745]
 [-0.00478911]
 [-0.02601857]]"
1776861781.8118234,"[[-0.02494086]
 [-0.00456701]
 [-0.02604534]]"
1776861781.8118482,"[[-0.02399363]
 [-0.00426192]
 [-0.02536158]]"
1776861781.8118548,"[[-0.02283476]
 [-0.00393919]
 [-0.02404692]]"
1776861781.811881,"[[-0.02280806]
 [-0.00309483]
 [-0.02378761]]"
1776861781.8119156,"[[-0.02377368]
 [-0.0019372 ]
 [-0.02516608]]"
1776861781.8119226,"[[-0.02309313]
 [-0.00144943]
 [-0.02644758]]"
1776861781.811945,"[[-0.02047517]
 [-0.00153113]
 [-0.02617575]]"
1776861781.8119516,"[[-0.0181061 ]
 [-0.00139464]
 [-0.02530566]]"
1776861781.811975,"[[-0.01723394]
 [-0.00102566]
 [-0.02576391]]"
1776861781.825199,"[[-0.01686692]
 [-0.00086654]
 [-0.02703383]]"
1776861781.8252718,"[[-0.01527721]
 [-0.00131745]
 [-0.02749738]]"
1776861781.8253753,"[[-0.01334522]
 [-0.00243533]
 [-0.02777156]]"
1776861781.8253868,"[[-0.01309642]
 [-0.00355393]
 [-0.02868064]]"
1776861781.825398,"[[-0.01521581]
 [-0.0041861 ]
 [-0.02987884]]"
1776861781.8254073,"[[-0.02123594]
 [-0.00485189]
 [-0.03109991]]"
1776861781.8254158,"[[-0.03068867]
 [-0.00561306]
 [-0.03109295]]"
1776861781.8254495,"[[-0.03812771]
 [-0.00564806]
 [-0.02835294]]"
1776861781.8254862,"[[-0.03931388]
 [-0.00518821]
 [-0.02454913]]"
1776861781.825499,"[[-0.03431085]
 [-0.00479042]
 [-0.0228657 ]]"
1776861781.8255253,"[[-0.02443311]
 [-0.00389286]
 [-0.02369882]]"
1776861781.8255327,"[[-0.01217954]
 [-0.00296517]
 [-0.02501506]]"
1776861781.8255382,"[[-0.0018381 ]
 [-0.00334174]
 [-0.02496923]]"
1776861781.8255434,"[[ 0.00312972]
 [-0.00433939]
 [-0.02333628]]"
1776861781.825549,"[[ 0.00232909]
 [-0.00464749]
 [-0.02118077]]"
1776861781.825554,"[[-0.00306277]
 [-0.00457537]
 [-0.0195684 ]]"
1776861781.8255594,"[[-0.01215012]
 [-0.00494327]
 [-0.01895413]]"
1776861781.8256173,"[[-0.02209628]
 [-0.00567186]
 [-0.0193562 ]]"
1776861781.8256745,"[[-0.02837271]
 [-0.00588732]
 [-0.02032424]]"
1776861781.8257103,"[[-0.02969677]
 [-0.0052067 ]
 [-0.02042783]]"
1776861781.8257606,"[[-0.02741658]
 [-0.00407266]
 [-0.01856287]]"
1776861781.825799,"[[-0.02203369]
 [-0.0027212 ]
 [-0.01628064]]"
1776861781.8258317,"[[-0.01544711]
 [-0.00108297]
 [-0.01723012]]"
1776861781.8258462,"[[-0.01123669]
 [ 0.00032922]
 [-0.02318228]]"
1776861781.825856,"[[-0.01035248]
 [ 0.00036068]
 [-0.03087777]]"
1776861781.8259308,"[[-0.01100477]
 [-0.00075413]
 [-0.03543242]]"
1776861781.8259468,"[[-0.01152667]
 [-0.00116402]
 [-0.0358406 ]]"
1776861781.83872,"[[-0.01200181]
 [-0.00044905]
 [-0.03574742]]"
1776861781.838788,"[[-0.01340583]
 [ 0.00065369]
 [-0.03845508]]"
1776861781.8388712,"[[-0.0148178 ]
 [ 0.00194011]
 [-0.04060327]]"
1776861781.8389428,"[[-0.01472295]
 [ 0.00286453]
 [-0.03788588]]"
1776861781.838973,"[[-0.01436423]
 [ 0.00336299]
 [-0.03220204]]"
1776861781.838982,"[[-0.01569204]
 [ 0.00437926]
 [-0.02524246]]"
1776861781.839006,"[[-0.01775431]
 [ 0.00574858]
 [-0.01742358]]"
1776861781.839013,"[[-0.01817454]
 [ 0.00631545]
 [-0.01179051]]"
1776861781.8390372,"[[-0.01673765]
 [ 0.00597883]
 [-0.00911707]]"
1776861781.8390453,"[[-0.01448305]
 [ 0.00538552]
 [-0.00715321]]"
1776861781.8390684,"[[-0.0118321 ]
 [ 0.00465473]
 [-0.00591336]]"
1776861781.839075,"[[-0.01074513]
 [ 0.00366663]
 [-0.00740942]]"
1776861781.839106,"[[-0.01293704]
 [ 0.00256812]
 [-0.01153373]]"
1776861781.8391132,"[[-0.01571413]
 [ 0.00162818]
 [-0.01496589]]"
1776861781.8391364,"[[-0.01654452]
 [ 0.00098461]
 [-0.01539632]]"
1776861781.8391435,"[[-0.01714491]
 [ 0.00060377]
 [-0.0139542 ]]"
1776861781.839165,"[[-0.01933916]
 [ 0.00045432]
 [-0.01229547]]"
1776861781.8391712,"[[-0.02279098]
 [ 0.0003472 ]
 [-0.01212611]]"
1776861781.8391933,"[[-2.70762030e-02]
 [-6.71099940e-05]
 [-1.51795357e-02]]"
1776861781.8392,"[[-0.03288374]
 [-0.00071147]
 [-0.01950042]]"
1776861781.8392212,"[[-0.03956112]
 [-0.0013034 ]
 [-0.02149805]]"
1776861781.839228,"[[-0.0433889 ]
 [-0.00197625]
 [-0.02159261]]"
1776861781.8392484,"[[-0.04250101]
 [-0.00269103]
 [-0.02190224]]"
1776861781.8392549,"[[-0.03907437]
 [-0.00344959]
 [-0.0226848 ]]"
1776861781.83926,"[[-0.03504875]
 [-0.00512901]
 [-0.0237794 ]]"
1776861781.839293,"[[-0.0317065 ]
 [-0.00709538]
 [-0.02540919]]"
1776861781.8393362,"[[-0.0303852 ]
 [-0.00696749]
 [-0.02735139]]"
1776861781.852221,"[[-0.03031208]
 [-0.00547428]
 [-0.02909153]]"
1776861781.8522859,"[[-0.02974276]
 [-0.00525721]
 [-0.03064567]]"
1776861781.8523083,"[[-0.02882736]
 [-0.00618429]
 [-0.03153165]]"
1776861781.8523588,"[[-0.02873717]
 [-0.00733139]
 [-0.03083244]]"
1776861781.8523865,"[[-0.02866156]
 [-0.00846939]
 [-0.02964063]]"
1776861781.8523972,"[[-0.02587509]
 [-0.0086901 ]
 [-0.02952871]]"
1776861781.8524091,"[[-0.02058016]
 [-0.00795137]
 [-0.02948725]]"
1776861781.8524475,"[[-0.01680004]
 [-0.00756604]
 [-0.02783589]]"
1776861781.8524604,"[[-0.01646338]
 [-0.00786   ]
 [-0.02526808]]"
1776861781.85247,"[[-0.01856823]
 [-0.00780504]
 [-0.02250793]]"
1776861781.852479,"[[-0.02253919]
 [-0.00671202]
 [-0.01839319]]"
1776861781.8525412,"[[-0.02717654]
 [-0.00563367]
 [-0.01453323]]"
1776861781.852553,"[[-0.03023477]
 [-0.00555163]
 [-0.01493283]]"
1776861781.852562,"[[-0.03096556]
 [-0.00486888]
 [-0.01945252]]"
1776861781.8525708,"[[-0.03050308]
 [-0.00310083]
 [-0.02431149]]"
1776861781.85258,"[[-0.02997188]
 [-0.00229824]
 [-0.02665966]]"
1776861781.8526247,"[[-0.02929504]
 [-0.00194942]
 [-0.02606089]]"
1776861781.8526597,"[[-0.0284786 ]
 [-0.00074156]
 [-0.02400494]]"
1776861781.8526685,"[[-0.02817248]
 [-0.00038919]
 [-0.02231796]]"
1776861781.8526747,"[[-0.02763008]
 [-0.00146507]
 [-0.02156835]]"
1776861781.8527038,"[[-0.0255664 ]
 [-0.00237591]
 [-0.02189893]]"
1776861781.8527474,"[[-0.0227753 ]
 [-0.00299201]
 [-0.02412011]]"
1776861781.852774,"[[-0.02100825]
 [-0.00347236]
 [-0.02738323]]"
1776861781.8527813,"[[-0.0206046 ]
 [-0.00321417]
 [-0.02911388]]"
1776861781.852804,"[[-0.02024789]
 [-0.00285943]
 [-0.02892302]]"
1776861781.8528159,"[[-0.01911284]
 [-0.00313217]
 [-0.02883471]]"
1776861781.8528216,"[[-0.018136  ]
 [-0.00331945]
 [-0.03010359]]"
1776861781.8670206,"[[-0.01881386]
 [-0.00256564]
 [-0.03198697]]"
1776861781.867085,"[[-0.02145795]
 [-0.00049924]
 [-0.03370009]]"
1776861781.8671074,"[[-0.02330327]
 [ 0.00172246]
 [-0.03488667]]"
1776861781.8671615,"[[-0.02256411]
 [ 0.00206013]
 [-0.03426058]]"
1776861781.8671908,"[[-0.02185391]
 [ 0.00088306]
 [-0.03142534]]"
1776861781.867201,"[[-0.02161874]
 [-0.0001766 ]
 [-0.02762963]]"
1776861781.8672128,"[[-0.02076715]
 [-0.00072001]
 [-0.02391927]]"
1776861781.8672822,"[[-0.02182164]
 [-0.00075567]
 [-0.02137769]]"
1776861781.8673177,"[[-0.02531376]
 [-0.00062724]
 [-0.02125987]]"
1776861781.867326,"[[-0.02776817]
 [-0.00134257]
 [-0.0230311 ]]"
1776861781.8673537,"[[-0.02735139]
 [-0.00320915]
 [-0.02441611]]"
1776861781.8673801,"[[-0.02563522]
 [-0.00471213]
 [-0.02449992]]"
1776861781.8673873,"[[-0.02452813]
 [-0.00432318]
 [-0.02427595]]"
1776861781.8674116,"[[-0.02343965]
 [-0.00299006]
 [-0.02427007]]"
1776861781.8674183,"[[-0.02146785]
 [-0.00266523]
 [-0.02368934]]"
1776861781.8674414,"[[-0.01943925]
 [-0.00356943]
 [-0.02204302]]"
1776861781.8674479,"[[-0.01786853]
 [-0.00426817]
 [-0.02095518]]"
1776861781.8674693,"[[-0.01708234]
 [-0.00411731]
 [-0.02171494]]"
1776861781.8674757,"[[-0.01808782]
 [-0.00434306]
 [-0.0227226 ]]"
1776861781.8675,"[[-0.02044435]
 [-0.00548556]
 [-0.02256924]]"
1776861781.8675077,"[[-0.02236198]
 [-0.00635563]
 [-0.0218369 ]]"
1776861781.8675451,"[[-0.02344215]
 [-0.00612818]
 [-0.02152625]]"
1776861781.8675747,"[[-0.02475113]
 [-0.00539563]
 [-0.02294047]]"
1776861781.8675828,"[[-0.02683433]
 [-0.00491132]
 [-0.02677278]]"
1776861781.867597,"[[-0.0287259 ]
 [-0.00413561]
 [-0.03116198]]"
1776861781.8676026,"[[-0.0288279 ]
 [-0.0029214 ]
 [-0.03315595]]"
1776861781.8676083,"[[-0.02687787]
 [-0.00254427]
 [-0.03206318]]"
1776861781.8791404,"[[-0.02495447]
 [-0.00313935]
 [-0.02975453]]"
1776861781.8792086,"[[-0.02438852]
 [-0.00380764]
 [-0.02828922]]"
1776861781.8792315,"[[-0.02294233]
 [-0.00444647]
 [-0.02904486]]"
1776861781.8792863,"[[-0.01911945]
 [-0.00524704]
 [-0.03131907]]"
1776861781.8793159,"[[-0.01479655]
 [-0.00591256]
 [-0.03201606]]"
1776861781.8793268,"[[-0.01163027]
 [-0.00539825]
 [-0.03059966]]"
1776861781.8793378,"[[-0.00953538]
 [-0.00384192]
 [-0.02850661]]"
1776861781.8794003,"[[-0.00743822]
 [-0.00314317]
 [-0.02487954]]"
1776861781.8794363,"[[-0.00416662]
 [-0.0031856 ]
 [-0.01986432]]"
1776861781.8794436,"[[-0.00163483]
 [-0.0023619 ]
 [-0.0159232 ]]"
1776861781.879468,"[[-0.00455669]
 [-0.00103086]
 [-0.01397735]]"
1776861781.879475,"[[-0.01221511]
 [-0.00014444]
 [-0.0128918 ]]"
1776861781.8795428,"[[-0.01808674]
 [ 0.00029057]
 [-0.01204733]]"
1776861781.8795497,"[[-0.01957992]
 [ 0.00046002]
 [-0.01251966]]"
1776861781.8795726,"[[-0.01907543]
 [ 0.00081546]
 [-0.01465212]]"
1776861781.8795793,"[[-0.0187601 ]
 [ 0.00144844]
 [-0.01685758]]"
1776861781.8796027,"[[-0.01916343]
 [ 0.0010374 ]
 [-0.01807019]]"
1776861781.879609,"[[-0.02026061]
 [-0.00088876]
 [-0.01882364]]"
1776861781.8796346,"[[-0.02207423]
 [-0.00281378]
 [-0.02006012]]"
1776861781.879641,"[[-0.02347472]
 [-0.00466845]
 [-0.02144959]]"
1776861781.879664,"[[-0.02332261]
 [-0.00750313]
 [-0.02200232]]"
1776861781.8796706,"[[-0.02285178]
 [-0.01023827]
 [-0.0221184 ]]"
1776861781.8796918,"[[-0.0240952 ]
 [-0.01146682]
 [-0.02229046]]"
1776861781.879698,"[[-0.02738792]
 [-0.01150479]
 [-0.02185928]]"
1776861781.8797376,"[[-0.03124782]
 [-0.01111416]
 [-0.02073664]]"
1776861781.879772,"[[-0.03361206]
 [-0.01067174]
 [-0.02020592]]"
1776861781.879799,"[[-0.03368046]
 [-0.01020992]
 [-0.0212521 ]]"
1776861781.8926306,"[[-0.03277692]
 [-0.00952564]
 [-0.02360858]]"
1776861781.8927674,"[[-0.03214849]
 [-0.00866556]
 [-0.02604272]]"
1776861781.8928547,"[[-0.03127371]
 [-0.00843461]
 [-0.02562467]]"
1776861781.8928676,"[[-0.03027577]
 [-0.00879205]
 [-0.02270239]]"
1776861781.8928773,"[[-0.0300958 ]
 [-0.00827035]
 [-0.02296032]]"
1776861781.8928866,"[[-0.02997406]
 [-0.00710225]
 [-0.02669997]]"
1776861781.8929114,"[[-0.0291587 ]
 [-0.00649093]
 [-0.02910494]]"
1776861781.8929229,"[[-0.02827038]
 [-0.00583899]
 [-0.02946429]]"
1776861781.8929467,"[[-0.02719857]
 [-0.0047237 ]
 [-0.0285464 ]]"
1776861781.8929534,"[[-0.02584507]
 [-0.00432374]
 [-0.02628251]]"
1776861781.8929765,"[[-0.02534292]
 [-0.00555241]
 [-0.02431771]]"
1776861781.892983,"[[-0.02539428]
 [-0.00718343]
 [-0.0244934 ]]"
1776861781.8930206,"[[-0.02450743]
 [-0.00738274]
 [-0.02630984]]"
1776861781.8930562,"[[-0.02322734]
 [-0.00663262]
 [-0.02749553]]"
1776861781.8930647,"[[-0.02289781]
 [-0.00588599]
 [-0.02735648]]"
1776861781.8930926,"[[-0.02304795]
 [-0.00466895]
 [-0.02768943]]"
1776861781.8931198,"[[-0.02206418]
 [-0.00325672]
 [-0.02925028]]"
1776861781.8931265,"[[-0.01980125]
 [-0.0029412 ]
 [-0.02992955]]"
1776861781.8931506,"[[-0.01862592]
 [-0.00415716]
 [-0.02709998]]"
1776861781.893177,"[[-0.02057038]
 [-0.00591022]
 [-0.02149279]]"
1776861781.8931844,"[[-0.02538265]
 [-0.00696097]
 [-0.01710083]]"
1776861781.8932204,"[[-0.03156421]
 [-0.0072685 ]
 [-0.01652205]]"
1776861781.893249,"[[-0.03655082]
 [-0.0071481 ]
 [-0.01851264]]"
1776861781.8932571,"[[-0.03813989]
 [-0.00648935]
 [-0.02064245]]"
1776861781.8932805,"[[-0.03731583]
 [-0.00575625]
 [-0.02258953]]"
1776861781.8933036,"[[-0.03664034]
 [-0.00561047]
 [-0.02381868]]"
1776861781.893311,"[[-0.03684976]
 [-0.00588165]
 [-0.02250862]]"
1776861781.905965,"[[-0.03599417]
 [-0.00604607]
 [-0.02076964]]"
1776861781.905991,"[[-0.03335674]
 [-0.00579415]
 [-0.02218476]]"
1776861781.9060519,"[[-0.03437553]
 [-0.00511892]
 [-0.02466521]]"
1776861781.9060867,"[[-0.04132973]
 [-0.00437479]
 [-0.02514964]]"
1776861781.906097,"[[-0.04576231]
 [-0.004134  ]
 [-0.02499141]]"
1776861781.906168,"[[-0.04201949]
 [-0.00481825]
 [-0.02542258]]"
1776861781.906217,"[[-0.03455782]
 [-0.00586072]
 [-0.02505588]]"
1776861781.9062638,"[[-0.02894904]
 [-0.00592694]
 [-0.02321771]]"
1776861781.9063072,"[[-0.02642463]
 [-0.00477806]
 [-0.02209563]]"
1776861781.9063148,"[[-0.02523771]
 [-0.00355977]
 [-0.0241191 ]]"
1776861781.906344,"[[-0.02324398]
 [-0.00322166]
 [-0.02859234]]"
1776861781.9063857,"[[-0.02052672]
 [-0.00357188]
 [-0.03239484]]"
1776861781.9064178,"[[-0.01840068]
 [-0.00367083]
 [-0.03237474]]"
1776861781.906426,"[[-0.01619738]
 [-0.00300197]
 [-0.02764507]]"
1776861781.9064488,"[[-0.01429957]
 [-0.00216335]
 [-0.02140873]]"
1776861781.9064558,"[[-0.01556181]
 [-0.00161674]
 [-0.01816648]]"
1776861781.9064941,"[[-0.01944362]
 [-0.00017971]
 [-0.01839146]]"
1776861781.9065323,"[[-0.0220345 ]
 [ 0.00244133]
 [-0.01927754]]"
1776861781.9065397,"[[-0.02112746]
 [ 0.00387607]
 [-0.01919861]]"
1776861781.9065633,"[[-0.01710786]
 [ 0.00309439]
 [-0.01892155]]"
1776861781.906571,"[[-0.01201762]
 [ 0.00178424]
 [-0.01937198]]"
1776861781.9065943,"[[-0.00811511]
 [ 0.00104883]
 [-0.01975862]]"
1776861781.9066012,"[[-0.00554596]
 [ 0.00018694]
 [-0.01983687]]"
1776861781.9066222,"[[-0.00348386]
 [-0.00165792]
 [-0.02100708]]"
1776861781.9066286,"[[-0.00315803]
 [-0.00364699]
 [-0.02333802]]"
1776861781.9066508,"[[-0.00576089]
 [-0.00400299]
 [-0.02483665]]"
1776861781.9066594,"[[-0.00961636]
 [-0.00244123]
 [-0.02411614]]"
1776861781.9197855,"[[-0.01208072]
 [-0.00041316]
 [-0.02227896]]"
1776861781.9198544,"[[-0.01323235]
 [ 0.00066528]
 [-0.02085092]]"
