Time_s,Control_Mode,Actual_Position_deg,Desired_Position_deg,Position_Error_deg,Feedback_Torque_Nm,Feedforward_Torque_Nm,Total_Torque_Nm,Jerk_deg_per_s3
0.0,AAN,-12.211453744493392,0.0,-12.211453744493392,600760.9406826672,0.0,4.1,0.0
0.007639419404125287,AAN,-12.211453744493392,0.0,-12.211453744493392,-0.009725288641703038,0.0,-0.009725288641703038,571398.3390484584
0.015278838808250574,AAN,-12.088105726872246,0.0,-12.088105726872246,-0.009432692310582922,0.0,-0.009432692310582922,-1714195.0171453753
0.02291825821237586,AAN,-12.211453744493392,0.0,-12.211453744493392,-0.009725288641703038,0.0,-0.009725288641703038,2285593.3561938335
0.030557677616501147,AAN,-12.088105726872246,0.0,-12.088105726872246,-0.009432692310582922,0.0,-0.009432692310582922,-1714195.0171453753
0.03819709702062643,AAN,-12.088105726872246,0.0,-12.088105726872246,-0.009432692310582922,0.0,-0.009432692310582922,0.0
0.04583651642475172,AAN,-12.211453744493392,0.0,-12.211453744493392,-0.009725288641703038,0.0,-0.009725288641703038,1714195.0171453753
0.05347593582887701,AAN,-12.088105726872246,0.01646739949535864,-12.104573126367605,-0.00966298534434748,0.0,-0.00966298534434748,-1714195.0171453753
0.061115355233002294,AAN,-12.088105726872246,0.0807520155480295,-12.168857742420277,-0.019327870907455587,0.0,-0.019327870907455587,571398.3390484584
0.06875477463712758,AAN,-12.088105726872246,0.2226532761208308,-12.310759002993079,-0.027701043304501016,0.0,-0.027701043304501016,0.0
0.07639419404125286,AAN,-12.088105726872246,0.468665296406636,-12.556771023278884,-0.15783665940402022,0.0,-0.15783665940402022,0.0
0.08403361344537816,AAN,-12.088105726872246,0.811102033104851,-12.899207759977099,-0.11301321796497951,0.0,-0.11301321796497951,-571398.3390484584
0.09167303284950344,AAN,-12.211453744493392,1.2122354932924557,-13.42368923778585,-0.3416489754419703,0.0,-0.3416489754419703,1714195.0171453753
0.09931245225362872,AAN,-12.088105726872246,1.6204716587392018,-13.708577385611449,-0.1379343326005083,0.0,-0.1379343326005083,-1714195.0171453753
0.10695187165775402,AAN,-12.088105726872246,1.975738846344052,-14.0638445732163,-0.19154074867435422,0.0,-0.19154074867435422,2285593.3561938335
0.1145912910618793,AAN,-11.71806167400881,2.2551343907274566,-13.973196064736268,-0.16180833478856435,0.0,-0.16180833478856435,-571398.3390484585
