a_bicep,a_tricep,a_difference
0.10427456325602588,0.9266130204444871,-0.8223384571884612
0.10419376458079495,0.9260956964297121,-0.8219019318489171
0.10411697390290782,0.9255619168029974,-0.8214449429000895
0.10404444614342062,0.9250122196883527,-0.8209677735449321
0.1039762799100091,0.9244472143988732,-0.8204709344888641
0.10391238158840152,0.9238673042701202,-0.8199549226817187
0.1038524584095547,0.9232724964114213,-0.8194200380018666
0.10379615945374188,0.9226623470686176,-0.8188661876148757
0.1037432701454298,0.9220369126343597,-0.8182936424889299
0.10369379706504409,0.9213976426079429,-0.8177038455428988
0.10364790820371893,0.9207462389415536,-0.8170983307378347
0.1036058876381458,0.920083497927975,-0.8164776102898291
0.10356817755959283,0.9194095680111662,-0.8158413904515734
0.10353528508275363,0.9187244097667768,-0.8151891246840232
0.10350749839871724,0.9180280242754851,-0.8145205258767679
0.10348476253980612,0.9173206914233654,-0.8138359288835593
0.10346687914394684,0.916603337548926,-0.8131364584049792
0.10345371052335038,0.9158776077432437,-0.8124238972198933
0.10344518868613971,0.9151450578750165,-0.8116998691888768
0.10344133986988059,0.9144064813321939,-0.8109651414623134
0.10344235249492598,0.9136626183987263,-0.8102202659038004
0.10344845838865276,0.9129148711470499,-0.8094664127583971
0.1034597375712833,0.9121645485012289,-0.8087048109299455
0.10347609358434295,0.9114121664729365,-0.8079360728885936
0.1034973418006697,0.9106588065648459,-0.8071614647641762
0.10352333833337277,0.9099078217634721,-0.8063844834300993
0.10355409793371517,0.9091634072124075,-0.8056093092786923
0.10358981642902315,0.9084279013879244,-0.8048380849589012
0.10363082987859701,0.9077018339304932,-0.8040710040518961
0.10367753476680339,0.9069853602858451,-0.8033078255190417
0.10373031043780795,0.9062786487729876,-0.8025483383351797
0.10378948851675865,0.905581737862818,-0.8017922493460594
0.10385533455695493,0.904894572861182,-0.8010392383042271
0.10392802899661455,0.9042171509172165,-0.800289121920602
0.10400763922212246,0.9035496085750534,-0.799541969352931
0.10409412421294165,0.9028921000470247,-0.7987979758340831
0.10418750764648459,0.9022446438558065,-0.798057136209322
0.10428812488514293,0.9016071158244315,-0.7973189909392886
0.10439656139572107,0.9009792095418164,-0.7965826481460954
0.10451330115003621,0.9003603644772595,-0.7958470633272233
0.10463856686589874,0.8997499568968323,-0.7951113900309336
0.10477241743251195,0.8991480303293817,-0.7943756128968698
0.10491483109425281,0.8985553516853765,-0.7936405205911237
0.10506573788302559,0.897971431439567,-0.7929056935565415
0.10522501081156543,0.8973929801294049,-0.7921679693178395
0.10539238492649394,0.8968149933219856,-0.7914226083954916
0.10556742292889604,0.8962324060595789,-0.7906649831306829
0.10574966640772278,0.895640866755896,-0.7898912003481733
0.10593880716929728,0.8950373565258359,-0.7890985493565387
0.10613463560600535,0.8944210232651119,-0.7882863876591065
0.10633694472550798,0.8937937840269836,-0.7874568393014756
0.10654568021782217,0.8931595519563914,-0.7866138717385692
0.10676113868067828,0.8925221237492305,-0.7857609850685522
0.10698387526242051,0.8918844631831923,-0.7849005879207718
0.10721447493085638,0.8912508681070918,-0.7840363931762354
0.10745350425544718,0.8906284797953192,-0.783174975539872
0.10770161663251998,0.8900246113281591,-0.7823229946956392
0.10795958618148611,0.8894433042252811,-0.7814837180437949
0.1082281498177383,0.8888853289619371,-0.7806571791441987
0.10850779632051603,0.8883500073161364,-0.7798422109956205
0.10879874198568643,0.887836543291555,-0.7790378013058686
0.1091010604871381,0.8873445311808381,-0.7782434706937
0.1094147455780752,0.8868740346487092,-0.777459289070634
0.10973968188629253,0.8864254883639229,-0.7766858064776303
0.11007566042754933,0.8859993070719241,-0.7759236466443747
0.11042246498584035,0.8855955981564325,-0.7751731331705922
0.11077993940833404,0.8852142672541897,-0.7744343278458556
0.11114800291438655,0.8848556431777475,-0.7737076402633609
0.11152664218556681,0.8845211829456678,-0.772994540760101
0.11191583333818908,0.8842128003444354,-0.7722969670062463
0.11231542325027999,0.8839311544264218,-0.7716157311761418
0.1127251591911641,0.8836752368266393,-0.7709500776354752
0.11314481473251126,0.8834434112350202,-0.770298596502509
0.11357420364461955,0.8832338869525308,-0.7696596833079112
0.11401315793309101,0.8830438398429912,-0.7690306819099002
0.11446156322868871,0.8828691431940638,-0.7684075799653751
0.11491932832232747,0.8827076124639677,-0.7677882841416402
0.11538626792997078,0.882562979164109,-0.7671767112341382
0.11586203590895175,0.8824434067373926,-0.7665813708284409
0.11634617024102481,0.882356376171115,-0.7660102059300902
0.11683818355923578,0.8823061393730127,-0.7654679558137769
0.11733762263836266,0.8822943466441024,-0.7649567240057398
0.11784408045468739,0.8823212826479111,-0.7644772021932237
0.11835716314754567,0.8823865930853286,-0.764029429937783
0.11887644766068871,0.8824896286446027,-0.763613180983914
0.11940147170278707,0.8826297377118288,-0.7632282660090418
0.11993168912374276,0.882806596862549,-0.7628749077388063
0.12046637970526494,0.8830203855035136,-0.7625540057982486
0.12100475058615653,0.8832715329424248,-0.7622667823562682
0.12154626104736524,0.8835603444967925,-0.7620140834494273
0.1220907551426064,0.8838869835561372,-0.7617962284135308
0.12263828972276383,0.884251159226926,-0.7616128695041622
0.12318899063576694,0.8846517519806111,-0.7614627613448441
0.12374299725182825,0.8850875218845052,-0.761344524632677
0.12430036911788656,0.885557712641807,-0.7612573435239205
0.12486105467263142,0.8860620124991058,-0.7612009578264743
0.12542493228658091,0.8866006454523228,-0.7611757131657418
0.12599177603269063,0.8871734823024086,-0.7611817062697179
0.1265612329407108,0.8877787233990079,-0.7612174904582971
0.12713288715365992,0.8884132882859842,-0.7612804011323243
0.1277062441592301,0.8890748678305019,-0.7613686236712718
0.12828065185266646,0.8897639874387089,-0.7614833355860424
0.12885530077871854,0.8904835257022115,-0.7616282249234929
0.12942927315426617,0.891235734714065,-0.7618064615597988
0.13000164079872112,0.8920200143532079,-0.7620183735544868
0.13057151676210302,0.892833376701844,-0.762261859939741
0.13113792184102144,0.8936733196409345,-0.7625353977999131
0.13169969063415374,0.8945400410846709,-0.7628403504505171
0.13225561824766985,0.8954355959074657,-0.7631799776597958
0.1328046689807856,0.8963620074839571,-0.7635573385031715
0.13334602000649065,0.8973204848809324,-0.7639744648744418
0.1338789388678308,0.8983116748945356,-0.7644327360267047
0.13440266865606434,0.8993362319201832,-0.7649335632641189
0.13491645151057727,0.9003951801675293,-0.765478728656952
0.13541965584904775,0.9014896329176667,-0.766069977068619
0.13591188379398353,0.9026201284902488,-0.7667082446962652
0.13639295178005328,0.9037862682679935,-0.7673933164879402
0.13686273669927249,0.904986435523967,-0.7681236988246944
0.13732102092816711,0.9062178418846976,-0.7688968209565304
0.13776749863359708,0.9074776555192542,-0.7697101568856571
0.1382019138767174,0.9087641895775453,-0.7705622757008279
0.13862414793053326,0.9100769434740621,-0.7714527955435289
0.139034218960843,0.9114161480402824,-0.7723819290794394
0.1394322201193735,0.9127824930975954,-0.7733502729782219
0.13981817379006098,0.9141772450891722,-0.7743590712991112
0.1401919832674978,0.9156025988573412,-0.7754106155898434
0.14055357749678524,0.9170606083110431,-0.7765070308142579
0.14090303124195697,0.9185506371188988,-0.7776476058769419
0.1412405756489205,0.9200687898446982,-0.7788282141957776
0.14156653633810268,0.9216106142110168,-0.7800440778729141
0.14188121749856444,0.9231741917730367,-0.7812929742744723
0.14218483686711242,0.9247615910322144,-0.7825767541651021
0.1424775550994583,0.9263789549039736,-0.7839013998045152
0.14275952206400983,0.9280355166162769,-0.7852759945522672
0.1430308573398582,0.9297413150025984,-0.7867104576627402
0.14329158399744082,0.9315044659627056,-0.7882128819652648
0.14354163309305115,0.9333299312445995,-0.7897882981515484
0.14378086271457008,0.9352199815363985,-0.7914391188218284
0.14400897766342263,0.9371750848621176,-0.7931661071986951
0.1442255512486635,0.939194768425681,-0.7949692171770174
0.14443025391341102,0.9412784376405561,-0.796848183727145
0.14462294088978428,0.9434259434341057,-0.7988030025443213
0.14480339298625317,0.9456373563007675,-0.8008339633145143
0.1449711655106528,0.9479122446729904,-0.8029410791623376
0.14512588737968007,0.950249617195731,-0.805123729816051
0.14526750628828483,0.9526480068476966,-0.8073805005594117
0.14539615924705954,0.9551053360645245,-0.809709176817465
0.14551201212724824,0.9576194964229577,-0.8121074842957094
0.14561519650399524,0.9601889219562347,-0.8145737254522395
0.14570580046588363,0.9628121844751313,-0.8171063840092476
0.14578396005212377,0.9654867731270943,-0.8197028130749705
0.14584983015132044,0.9682078837285742,-0.8223580535772538
0.14590343568661088,0.9709693318761609,-0.82506589618955
0.14594477825115218,0.9737661915061342,-0.827821413254982
0.14597397269531476,0.976595798158136,-0.8306218254628213
0.14599114995182294,0.9794563436999976,-0.8334651937481746
0.14599642071721286,0.982345222541223,-0.8363488018240102
0.14598989805602863,0.9852588720374147,-0.8392689739813861
0.14597166474056353,0.9881935353704032,-0.8422218706298397
0.14594178120240178,0.9911458892947641,-0.8452041080923623
0.1459003040529019,0.9941135884708655,-0.8482132844179636
0.14584727908937792,0.9970953021800808,-0.8512480230907029
0.14578274358045165,1.0,-0.8542172564195484
0.14570676192832396,1.0,-0.854293238071676
0.1456194636813726,1.0,-0.8543805363186274
0.14552102084815138,1.0,-0.8544789791518486
0.1454116028959536,1.0,-0.8545883971040464
0.1452913687038495,1.0,-0.8547086312961505
0.14516047199703191,1.0,-0.8548395280029681
0.14501906185039787,1.0,-0.8549809381496021
0.14486732275654457,1.0,-0.8551326772434554
0.14470560824126463,1.0,-0.8552943917587353
0.14453458929771085,1.0,-0.8554654107022892
0.1443551919266331,1.0,-0.855644808073367
0.1441682577135587,1.0,-0.8558317422864413
0.1439742085316036,1.0,-0.8560257914683964
0.14377302981477985,1.0,-0.8562269701852201
0.1435644927379919,1.0,-0.8564355072620081
0.14334832396456637,1.0,-0.8566516760354337
0.14312430700421053,1.0,-0.8568756929957895
0.14289240190046162,1.0,-0.8571075980995384
0.14265279026286617,1.0,-0.8573472097371339
0.14240578105551974,1.0,-0.8575942189444803
0.14215167485913086,1.0,-0.8578483251408692
0.14189071232043793,1.0,-0.8581092876795621
0.14162312424783055,1.0,-0.8583768757521695
0.14134919300357088,1.0,-0.8586508069964292
0.14106929895595235,1.0,-0.8589307010440477
0.14078396946470648,1.0,-0.8592160305352935
0.14049381751313506,1.0,-0.859506182486865
0.14019933570498286,1.0,-0.8598006642950171
0.1399007221601421,1.0,-0.860099277839858
0.13959793733518733,1.0,-0.8604020626648127
0.13929092660350703,1.0,-0.8607090733964929
0.13897972556408986,1.0,-0.8610202744359101
0.13866444576798062,1.0,-0.8613355542320194
0.13834530086310254,1.0,-0.8616546991368974
0.13802255021424437,1.0,-0.8619774497857556
0.13769633955706145,1.0,-0.8623036604429386
0.1373667426484345,1.0,-0.8626332573515655
0.1370339468951801,1.0,-0.8629660531048199
0.13669823295979874,1.0,-0.8633017670402012
0.13635981740762226,1.0,-0.8636401825923777
0.1360188017622689,1.0,-0.8639811982377311
0.13567522200891283,1.0,-0.8643247779910872
0.13532913801310212,1.0,-0.8646708619868979
0.1349807742957762,1.0,-0.8650192257042237
0.13463066879139526,1.0,-0.8653693312086047
0.13427964239364124,1.0,-0.8657203576063588
0.1339284633686392,1.0,-0.8660715366313608
0.13357753336153944,1.0,-0.8664224666384606
0.13322702681289605,1.0,-0.8667729731871039
0.13287722003872954,1.0,-0.8671227799612704
0.13252845843218425,1.0,-0.8674715415678158
0.1321809279266689,1.0,-0.8678190720733311
0.1318346615838027,1.0,-0.8681653384161974
0.13148966327905373,1.0,-0.8685103367209462
0.13114594034079116,1.0,-0.8688540596592088
0.13080350060648124,1.0,-0.8691964993935187
0.13046236178451923,1.0,-0.8695376382154808
0.13012253002669552,1.0,-0.8698774699733045
0.12978390516156607,1.0,-0.8702160948384339
0.12944615927846936,1.0,-0.8705538407215306
0.12910874730245459,1.0,-0.8708912526975454
0.12877114683060042,1.0,-0.8712288531693996
0.12843309520000873,1.0,-0.8715669047999912
0.12809456066799207,1.0,-0.8719054393320079
0.12775559268446957,1.0,-0.8722444073155304
0.12741627270454353,1.0,-0.8725837272954564
0.1270767146990214,1.0,-0.8729232853009786
0.12673697995156039,1.0,-0.8732630200484396
0.12639699603520965,1.0,-0.8736030039647904
0.12605666324587023,1.0,-0.8739433367541298
0.12571598002695872,1.0,-0.8742840199730413
0.125374997255781,1.0,-0.8746250027442191
0.12503374419093488,1.0,-0.8749662558090652
0.12469218112445964,1.0,-0.8753078188755403
0.1243501309397432,1.0,-0.8756498690602568
0.12400724443520719,1.0,-0.8759927555647928
0.12366300685242707,1.0,-0.876336993147573
0.12331680148092229,1.0,-0.8766831985190777
0.12296810047079591,1.0,-0.8770318995292041
0.1226166459138297,1.0,-0.8773833540861703
0.12226242246142499,1.0,-0.877737577538575
0.12190551728317421,1.0,-0.8780944827168258
0.12154599363744631,1.0,-0.8784540063625537
0.12118381593741717,1.0,-0.8788161840625828
0.12081897270954509,1.0,-0.8791810272904549
0.12045164069385889,1.0,-0.8795483593061411
0.12008204950102477,1.0,-0.8799179504989753
0.11971026476907545,1.0,-0.8802897352309246
0.11933622206701533,1.0,-0.8806637779329847
0.11895987558866816,1.0,-0.8810401244113318
0.11858127296777145,1.0,-0.8814187270322286
0.11820063522497543,1.0,-0.8817993647750246
0.11781847015607025,1.0,-0.8821815298439297
0.11743541557918535,1.0,-0.8825645844208146
0.11705173136709744,1.0,-0.8829482686329025
0.11666700497004492,1.0,-0.8833329950299551
0.11628054010498733,1.0,-0.8837194598950127
0.11589195564443873,1.0,-0.8841080443555612
0.11550116347245709,1.0,-0.8844988365275429
0.11510793884073307,1.0,-0.8848920611592669
0.11471192933314793,1.0,-0.8852880706668521
0.11431298063113954,1.0,-0.8856870193688604
0.11391117193200438,1.0,-0.8860888280679956
0.11350669715666246,1.0,-0.8864933028433375
0.11309986346123144,1.0,-0.8869001365387685
0.11269104016272563,1.0,-0.8873089598372743
0.11228049159767939,1.0,-0.8877195084023206
0.11186831190572834,1.0,-0.8881316880942717
0.1114545281563656,1.0,-0.8885454718436344
0.11103920350362212,1.0,-0.8889607964963779
0.11062248770490485,1.0,-0.8893775122950951
0.1102046246283746,1.0,-0.8897953753716255
0.10978585701454499,1.0,-0.890214142985455
0.10936632538731265,1.0,-0.8906336746126874
0.10894608119086706,1.0,-0.891053918809133
0.10852511856264221,1.0,-0.8914748814373578
0.10810337077791662,1.0,-0.8918966292220833
0.10768076531181067,1.0,-0.8923192346881893
0.1072572781225711,1.0,-0.8927427218774289
0.10683285053756045,1.0,-0.8931671494624396
0.10640734817839556,1.0,-0.8935926518216044
0.10598066037935946,1.0,-0.8940193396206405
0.10555272546043896,1.0,-0.8944472745395611
0.10512351379233188,1.0,-0.8948764862076681
0.10469313167020385,1.0,-0.8953068683297961
0.10426191771221748,1.0,-0.8957380822877825
0.10383032973623073,1.0,-0.8961696702637693
0.10339874232442908,1.0,-0.8966012576755709
0.10296741206383177,1.0,-0.8970325879361682
0.10253658528212592,1.0,-0.897463414717874
0.10210654239204056,1.0,-0.8978934576079595
0.10167750735014712,1.0,-0.8983224926498529
0.10124958127149983,1.0,-0.8987504187285001
0.10082277176933221,1.0,-0.8991772282306678
0.1003969951258344,1.0,-0.8996030048741656
0.09997208446042646,1.0,-0.9000279155395735
0.09954783669535942,1.0,-0.9004521633046406
0.09912403778400476,1.0,-0.9008759622159952
0.09870052741649425,1.0,-0.9012994725835057
0.09827725597230746,1.0,-0.9017227440276925
0.09785421903802285,1.0,-0.9021457809619772
0.09743129768546284,1.0,-0.9025687023145371
0.09700810518561921,1.0,-0.9029918948143808
0.09658398176206519,1.0,-0.9034160182379348
0.09615822819512543,1.0,-0.9038417718048746
0.09573042657010632,1.0,-0.9042695734298937
0.09530049405193057,1.0,-0.9046995059480695
0.09486850545108232,1.0,-0.9051314945489177
0.09443462049903796,1.0,-0.905565379500962
0.09399906745595374,1.0,-0.9060009325440462
0.09356207456535418,1.0,-0.9064379254346459
0.09312384747492437,1.0,-0.9068761525250756
0.09268454936388536,1.0,-0.9073154506361146
0.09224420707995083,1.0,-0.9077557929200492
0.09180264565901457,1.0,-0.9081973543409855
0.09135957916998368,1.0,-0.9086404208300163
0.09091483695286129,1.0,-0.9090851630471387
0.09046853951570251,1.0,-0.9095314604842974
0.09002100730029293,1.0,-0.9099789926997071
0.0895724722686349,1.0,-0.9104275277313651
0.08912299474833446,1.0,-0.9108770052516655
0.08867270014138358,1.0,-0.9113272998586164
0.08822197090737482,1.0,-0.9117780290926252
0.08777133648768509,1.0,-0.9122286635123149
0.08732122647575599,1.0,-0.912678773524244
0.08687188562761589,1.0,-0.9131281143723842
0.08642349537335507,1.0,-0.913576504626645
0.0859763101258191,1.0,-0.9140236898741809
0.08553058169079643,1.0,-0.9144694183092036
0.08508654781425912,1.0,-0.9149134521857409
0.0846447695175602,1.0,-0.9153552304824398
0.08420609661389786,1.0,-0.9157939033861021
0.08377113231543931,1.0,-0.9162288676845607
0.08334006516167079,1.0,-0.9166599348383292
0.0829128347713313,1.0,-0.9170871652286687
0.08248919628267094,1.0,-0.9175108037173291
0.08206881222250137,1.0,-0.9179311877774986
0.08165144568733614,1.0,-0.9183485543126638
0.08123709389258178,1.0,-0.9187629061074182
0.08082597874693347,1.0,-0.9191740212530666
0.08041839457280303,1.0,-0.919581605427197
0.08001455534751191,1.0,-0.9199854446524881
0.07961458794465347,1.0,-0.9203854120553465
0.07921857548776938,1.0,-0.9207814245122307
0.07882654990886735,1.0,-0.9211734500911326
0.07843847943660269,1.0,-0.9215615205633974
0.07805430324067622,0.999042284765891,-0.9209879815252148
0.07767400994943892,0.9970232616624182,-0.9193492517129792
0.07729767143861628,0.9950131651520403,-0.917715493713424
0.07692536569875905,0.9930095812584777,-0.9160842155597186
0.07655711197229785,0.991010541477202,-0.9144534295049042
0.07619289191353479,0.9890144349778347,-0.9128215430642999
0.07583264169122961,0.9870193728371827,-0.911186731145953
0.07547625440192798,0.9850229853465094,-0.9095467309445815
0.07512365384300176,0.9830241923033058,-0.907900538460304
0.07477481428572867,0.9810265147332003,-0.9062517004474717
0.07442974301755267,0.9790388983779772,-0.9046091553604245
0.0740884349365656,0.9770714985711982,-0.9029830636346327
0.07375083815177821,0.9751313801985271,-0.9013805420467489
0.07341714884990866,0.9732225921981161,-0.8998054433482074
0.07308819694098678,0.9713480233455933,-0.8982598264046066
0.07276518677207007,0.9695101190728543,-0.8967449323007842
0.07244905625245342,0.9677106297187628,-0.8952615734663093
0.07214031307744175,0.9659502333627057,-0.893809920285264
0.0718393239248077,0.964228581654353,-0.8923892577295452
0.07154655563607606,0.9625447409669371,-0.8909981853308611
0.07126256066404021,0.9608973587370606,-0.8896347980730204
0.07098778148333747,0.9592844266701859,-0.8882966451868484
0.07072248058896255,0.9577035638858037,-0.8869810832968411
0.07046692901784905,0.956153050331785,-0.885686121313936
0.07022153202396185,0.9546325372598657,-0.8844110052359039
0.06998666776182051,0.9531429275795045,-0.883156259817684
0.06976247247956462,0.9516857414264743,-0.8819232689469098
0.06954884742871335,0.950262266507889,-0.8807134190791757
0.06934561743949944,0.9488729203353707,-0.8795273028958713
0.06915261628659006,0.947517167854006,-0.8783645515674159
0.06896965806423809,0.9461938366319309,-0.8772241785676929
0.06879649614577796,0.9449015956696731,-0.8761050995238951
0.06863288359627152,0.9436394500826177,-0.8750065664863462
0.06847858652113366,0.9424068709957414,-0.8739282844746077
0.0683331758197471,0.9412034619346222,-0.8728702861148752
0.0681960262844368,0.9400283246512526,-0.8718322983668159
0.06806664599664153,0.9388801405153442,-0.8708134945187027
0.06794479715045476,0.9377589563314588,-0.869814159181004
0.06783035915489381,0.9366668521788685,-0.8688364930239747
0.06772324913222426,0.9356057938100351,-0.8678825446778108
0.06762343336739196,0.9345761319156902,-0.8669526985482983
0.06753089347527938,0.9335768645607474,-0.866045971085468
0.0674455127951238,0.9326066240515206,-0.8651611112563968
0.06736700597884702,0.9316646757121458,-0.8642976697332988
0.06729500804402853,0.9307507860478386,-0.86345577800381
0.06722924726416132,0.9298647011821064,-0.862635453917945
0.06716962196044457,0.9290051774709539,-0.8618355555105093
0.06711618956312314,0.9281686266147612,-0.861052437051638
0.06706919221161436,0.9273500119224,-0.8602808197107856
0.06702910163021122,0.926545791266467,-0.8595166896362557
0.06699656476606063,0.9257551013478927,-0.8587585365818321
0.06697219722551405,0.9249787790911713,-0.8580065818656573
0.06695638060541056,0.9242192387308514,-0.8572628581254409
0.06694929755451938,0.9234814003039019,-0.8565321027493825
0.06695112315880511,0.9227727929439145,-0.8558216697851093
0.06696209361857852,0.9221023444121056,-0.8551402507935271
0.06698242848781759,0.921478686284601,-0.8544962577967834
0.06701230994727542,0.9209086326934199,-0.8538963227461445
0.06705197492293186,0.9203957202556349,-0.8533437453327031
0.06710171364524019,0.9199388060364894,-0.8528370923912492
0.06716170199426372,0.9195322412261026,-0.8523705392318388
0.06723192614143336,0.9191690283280478,-0.8519371021866144
0.06731225044587075,0.918844137829293,-0.8515318873834222
0.06740231596561788,0.9185546991149093,-0.8511523831492914
0.06750133921787195,0.9182985138920188,-0.8507971746741468
0.06760833413062703,0.9180732878507163,-0.8504649537200892
0.06772261769229651,0.9178768909652797,-0.8501542732729832
0.06784391126378457,0.9177080260358884,-0.8498641147721039
0.06797204553489378,0.9175668071798484,-0.8495947616449546
0.06810668646584153,0.9174550372251136,-0.8493483507592721
0.06824727130985138,0.9173759135744523,-0.8491286422646008
0.06839316273748094,0.9173334546541538,-0.8489402919166729
0.06854379028168388,0.9173322347438739,-0.84878844446219
0.06869859671811135,0.9173774899192327,-0.8486788932011213
0.06885691587467391,0.9174754500497833,-0.8486185341751094
0.06901799069625801,0.917632880211942,-0.848614889515684
0.0691811514395234,0.9178552901377489,-0.8486741386982255
0.0693459492422061,0.9181457625513176,-0.8487998133091115
0.06951213371242773,0.9185055225011939,-0.8489933887887662
0.06967958293264515,0.9189348746892617,-0.8492552917566165
0.06984825263672272,0.919433829886255,-0.8495855772495323
0.07001814927559148,0.9200029958242423,-0.8499848465486508
0.07018929772363805,0.9206446294203297,-0.8504553316966916
0.07036168560911737,0.9213623986871236,-0.8510007130780062
0.07053524837408592,0.9221593941833498,-0.8516241458092639
0.07070990458758648,0.9230367276486272,-0.8523268230610407
0.07088560968323157,0.9239938809062215,-0.8531082712229899
0.07106237923871941,0.9250293004885441,-0.8539669212498248
0.07124025737856177,0.9261409450070514,-0.8549006876284896
0.07141926840236493,0.927327043309458,-0.8559077749070931
0.0715993804255234,0.9285863042501442,-0.8569869238246208
0.07178052989904114,0.9299176216435298,-0.8581370917444886
0.07196274012423426,0.9313198573960465,-0.8593571172718122
0.07214638265557183,0.9327921420236527,-0.8606457593680809
0.07233254922416675,0.9343345526606166,-0.8620020034364498
0.07252318462520874,0.9359482059204183,-0.8634250212952095
0.07272073861262657,0.9376344763586484,-0.8649137377460219
0.07292756248370964,0.9393939887819764,-0.8664664262982668
0.07314537528220072,0.9412262963035742,-0.8680809210213736
0.07337501721817451,0.943130404831093,-0.8697553876129185
0.07361657118453266,0.9451054062958354,-0.8714888351113027
0.07386971659984237,0.9471506296443445,-0.8732809130445021
0.07413405531941163,0.9492648878484421,-0.8751308325290305
0.07440922054415351,0.9514451906533667,-0.8770359701092132
0.07469481502303162,0.9536863348378328,-0.8789915198148012
0.07499037727930226,0.9559820208639854,-0.8809916435846832
0.07529544406383026,0.9583262229608436,-0.8830307788970133
0.07560958639807501,0.9607135174896425,-0.8851039310915675
0.07593236774740336,0.9631393774083465,-0.8872070096609432
0.07626333748785759,0.9656008194751516,-0.889337481987294
0.07660211184223087,0.9680960027038918,-0.891493890861661
0.07694843104163532,0.9706234914423846,-0.8936750604007493
0.07730212637904732,0.9731828080009097,-0.8958806816218624
0.0776631114996816,0.9757752624440028,-0.8981121509443212
0.07803142911841988,0.9784031784332905,-0.9003717493148706
0.07840719435932762,0.9810684323645055,-0.9026612380051778
0.07879046714025836,0.9837722115089456,-0.9049817443686872
0.0791812385346294,0.9865155165260259,-0.9073342779913964
0.07957951995124622,0.9892991551773614,-0.9097196352261152
0.07998545400514917,0.9921232609938135,-0.9121378069886643
0.08039936212297918,0.9949869254949802,-0.9145875633720011
0.0808216958096579,0.9978879664162728,-0.9170662706066148
0.08125304175253156,1.0,-0.9187469582474684
0.08169422132389394,1.0,-0.9183057786761061
0.08214626623409069,1.0,-0.9178537337659093
0.08261014493288987,1.0,-0.9173898550671101
0.08308647799089734,1.0,-0.9169135220091027
0.08357552661760619,1.0,-0.9164244733823939
0.08407734831226393,1.0,-0.9159226516877361
0.0845918797862012,1.0,-0.9154081202137988
0.08511895917488954,1.0,-0.9148810408251105
0.08565837135809208,1.0,-0.9143416286419079
0.08620992249155246,1.0,-0.9137900775084475
0.08677348541275491,1.0,-0.9132265145872451
0.08734895090295151,1.0,-0.9126510490970485
0.08793617214821726,1.0,-0.9120638278517827
0.08853497187236498,1.0,-0.9114650281276351
0.0891451581802483,1.0,-0.9108548418197517
0.08976652271996399,1.0,-0.910233477280036
0.09039884064602863,1.0,-0.9096011593539713
0.09104190867721529,1.0,-0.9089580913227847
0.0916955839875983,1.0,-0.9083044160124016
0.09235971160022,1.0,-0.9076402883997801
0.09303390255004212,1.0,-0.9069660974499578
0.09371725378550462,1.0,-0.9062827462144953
0.0944081954501874,1.0,-0.9055918045498126
0.09510458725211386,1.0,-0.9048954127478861
0.09580404475093955,1.0,-0.9041959552490605
0.09650440466124999,1.0,-0.90349559533875
0.09720409739752717,1.0,-0.9027959026024728
0.09790220521379665,1.0,-0.9020977947862033
0.0985982678668132,1.0,-0.9014017321331869
0.09929206403468416,1.0,-0.9007079359653158
0.0999834925397503,1.0,-0.9000165074602497
0.10067251235663816,1.0,-0.8993274876433619
0.10135909777299662,1.0,-0.8986409022270034
0.10204321957759899,1.0,-0.897956780422401
0.10272486119147672,1.0,-0.8972751388085233
0.1034040955400849,1.0,-0.8965959044599151
0.10408114565392067,1.0,-0.8959188543460793
0.10475629360838282,1.0,-0.8952437063916172
0.10542974245165154,1.0,-0.8945702575483485
0.10610159886180168,1.0,-0.8938984011381983
0.10677189172787571,1.0,-0.8932281082721243
0.10744051913895031,1.0,-0.8925594808610497
0.10810722352561801,1.0,-0.891892776474382
0.10877172065002418,1.0,-0.8912282793499758
0.10943392887497481,1.0,-0.8905660711250252
0.11009400907537333,1.0,-0.8899059909246266
0.11075205103762781,1.0,-0.8892479489623721
0.11140779668218466,1.0,-0.8885922033178153
0.11206068796458842,1.0,-0.8879393120354115
0.11270991104976869,1.0,-0.8872900889502313
0.11335423585564842,1.0,-0.8866457641443516
0.11399196754242119,1.0,-0.8860080324575788
0.11462131485367259,1.0,-0.8853786851463274
0.11524090325869238,1.0,-0.8847590967413076
0.11584992339137566,1.0,-0.8841500766086243
0.11644795241142214,1.0,-0.8835520475885779
0.11703480597394705,1.0,-0.882965194026053
0.11761047250647003,1.0,-0.88238952749353
0.1181750101154547,1.0,-0.8818249898845453
0.1187284177767697,1.0,-0.8812715822232303
0.11927059088166575,1.0,-0.8807294091183342
0.11980143556085236,1.0,-0.8801985644391477
0.12032097158303591,1.0,-0.8796790284169641
0.12082926469466024,1.0,-0.8791707353053397
0.12132638393905817,1.0,-0.8786736160609419
0.12181243483250298,1.0,-0.8781875651674971
0.12228754327388615,1.0,-0.8777124567261139
0.12275180815696021,1.0,-0.8772481918430398
0.12320519638496286,1.0,-0.8767948036150371
0.12364758792150918,1.0,-0.8763524120784908
0.12407901862465917,1.0,-0.8759209813753408
0.12449967907003025,1.0,-0.8755003209299698
0.12490973053770404,1.0,-0.875090269462296
0.12530929825145945,1.0,-0.8746907017485406
0.12569855742438776,1.0,-0.8743014425756123
0.1260777629888949,1.0,-0.873922237011105
0.12644721018429694,1.0,-0.8735527898157031
0.12680715327931377,1.0,-0.8731928467206862
