emg_pos
0.20628425992846644
0.9985554064007922
2.487304711666576
4.552227930462575
7.083978233252956
9.983838541355299
13.163316904299785
16.54368104299458
20.055446520562143
23.641475293989583
27.2650631495795
30.902571267134494
34.523965561368456
38.083451198508214
41.5235189993747
44.79846132330148
47.88730037963971
50.78108281300205
53.474475470586036
55.965294158694256
58.25406480556982
60.34361742232894
62.221649358038285
63.810548443780775
64.9835619148115
65.64957225116481
65.73070669187163
65.15944567548819
63.96874166119357
62.2663194881496
60.16414761443154
57.76407900876895
55.151488020943276
52.40017108920539
49.57914831289126
46.74739623822826
43.949903110951276
41.2226574755984
38.59313642996202
36.07783540276998
33.68686961221537
31.425673296591548
29.290164002243287
27.2680233129684
25.34787451990807
23.52472812201407
21.79887042226597
20.173528866418838
18.65203784619349
17.239092116403395
15.94346570826749
14.770394420432652
13.71317498141949
12.756949716541222
11.886386415332838
11.088313786213305
10.351015058373124
9.6647280076157
9.023717788931739
8.425397829392974
7.866133498655318
7.341521694236602
6.8578395890918005
6.458168138572579
6.258399441766837
6.435257063755318
7.147809580657964
8.452607168794335
10.316665286454025
12.706707214477039
15.595349747223766
18.927547707959466
22.630442390813382
26.631667553684732
30.865797278925996
35.27015415286081
39.78161128697728
44.341262954877486
48.89679444397387
53.400569660857926
57.81030453577263
62.08946522304728
66.20739082066565
70.13797469660834
73.86009754985761
77.36037464734653
80.63630214480207
83.69205587846265
86.53568872331815
89.1791675556883
91.63296167414221
93.90592637155568
96.00284990507753
97.92499626902776
99.67336507169456
101.24730993608785
102.6421662537573
103.85188835134264
104.86697367067306
105.67285848157056
106.25031017302994
106.5795685676645
106.65222540408965
106.4664849247882
106.02809057888614
105.34646893716044
104.42274427740449
103.2614094264693
101.88879378495537
100.34533504947537
98.67189064317613
96.90736410005226
95.0859929423382
93.23763350289667
91.38805537017478
89.55924056523523
87.76968322611215
86.03468619206242
84.36665144905025
82.77536191847607
81.26825254469658
79.850669064655
78.52611322665774
77.29647356697335
76.16224115467031
75.1227099792855
74.17616188494888
73.32003615097025
72.55090157598828
71.85934882381325
71.22499091414704
