t_qd,qd_rad,t_q,q_rad,tau
0.0,[0.00675257],0.0,-0.04396471126575081,9.998999999999999
0.005,[0.03263308],0.005,-0.04396471126575081,10.098989999999999
0.01,[0.08110634],0.01,-0.04396471126575081,10.099989899999999
0.015,[0.14805713],0.015,-0.04396471126575081,10.099999898999998
0.02,[0.22976604],0.02,-0.04396471126575081,10.099999998989999
0.025,[0.3228966],0.025,-0.04396471126575081,10.0999999999899
0.03,[0.42447938],0.03,-0.04396471126575081,-9.8980000000001
0.035,[0.53189379],0.035,-0.04396471126575081,-10.09798
0.04,[0.64284821],0.04,-0.04396471126575081,-10.099979799999998
0.045,[0.75535887],0.045,-0.04396471126575081,-10.099999797999999
0.05,[0.86772805],0.05,-0.04396471126575081,-5.100499997979999
0.055,[0.97852191],0.055,-0.04396471126575081,-5.0505049999797995
0.06,[1.08654835],0.06,-0.04396471126575081,-5.050005049999798
0.065,[1.1908351],0.065,-0.04396471126575081,-5.050000050499998
0.07,[1.29060843],0.07,-0.04396471126575081,-5.050000000504999
0.075,[1.38527251],0.075,-0.04396471126575081,-5.050000000005049
0.08,[1.47438966],0.08,-0.04396471126575081,-5.05000000000005
0.085,[1.5576616],0.085,-0.04396471126575081,-5.05
0.09,[1.63491185],0.09,-0.04396471126575081,-5.05
0.095,[1.70606913],0.095,-0.04396471126575081,-5.05
0.1,[1.77115213],0.1,-0.04396471126575081,-5.05
0.105,[1.83025533],0.105,-0.04396471126575081,-5.05
0.11,[1.8835361],0.11,-0.04396471126575081,-5.05
0.115,[1.93120292],0.115,-0.04396471126575081,-5.05
0.12,[1.97350485],0.12,-0.04396471126575081,-5.05
0.125,[2.01072198],0.125,-0.04396471126575081,-5.05
0.13,[2.04315705],0.13,-0.04396471126575081,-5.05
0.135,[2.07112802],0.135,-0.04396471126575081,-5.05
0.14,[2.09496159],0.14,-0.04396471126575081,-2.636141446166951
0.145,[2.11498764],0.145,-0.04396471126575081,1.2235659279525
0.15,[2.13153445],0.15,-0.04396471126575081,4.036668079157159
0.155,[2.1449247],0.155,-0.04259692024859412,6.058504983484982
0.16,[2.15547217],0.16,-0.03732115489670401,7.489091705322843
0.165,[2.16347901],0.165,-0.03243618697828726,8.50492625631849
0.17,[2.16923365],0.17,-0.023252447291663758,9.19815253977533
0.17500000000000002,[2.17300919],0.17500000000000002,-0.016999688356090312,9.687918246917317
0.18,[2.17506219],0.18,-0.0072297525192568,10.004672352846647
0.185,[2.17563195],0.185,-0.0042987717682067455,10.099046723528465
0.19,[2.17494003],0.19,0.0027355820343133836,10.099990467235283
0.195,[2.17319014],0.195,0.009769935836833513,10.099999904672352
0.2,[2.17056824],0.2,0.014654903755250269,10.099999999046723
0.20500000000000002,[2.16724291],0.20500000000000002,0.019149074240193686,10.099999999990466
0.21,[2.1633658],0.21,0.0255972318925038,5.100499999999904
0.215,[2.1590723],0.215,0.02872361136029053,5.0505049999999985
0.22,[2.15448231],0.22,0.03497637029586397,5.050005049999999
0.225,[2.14970105],0.225,0.03966593949754405,5.0500000505
0.23,[2.14481998],0.23,0.044550907415960815,5.050000000504999
0.23500000000000001,[2.13991774],0.23500000000000001,0.04865428046743089,5.050000000005049
0.24,[2.1350611],0.24,0.05529783683647768,5.05000000000005
0.245,[2.13030595],0.245,0.060769000905104446,5.05
0.25,[2.12569821],0.25,0.06878034829130793,5.05
0.255,[2.12127482],0.255,0.07190672775909465,5.05
0.26,[2.11706463],0.26,0.07991807514529814,5.05
0.265,[2.11308927],0.265,0.08499844178045156,5.05
0.27,[2.10936399],0.27,0.09046960584907832,5.05
0.275,[2.10589845],0.275,0.0959407699177051,5.05
0.28,[2.10269746],0.28,0.10199813013654188,5.05
0.28500000000000003,[2.09976164],0.28500000000000003,0.10805549035537865,5.05
0.29,[2.09708809],0.29,0.1135266544240054,5.05
0.295,[2.09467097],0.295,0.11919321720936885,5.05
0.3,[2.09250201],0.3,0.12505517871146896,5.05
0.305,[2.09057101],0.305,0.1299401466298857,5.05
0.31,[2.08886624],0.31,0.13619290556545915,5.05
0.315,[2.08737488],0.315,0.14205486706755927,5.05
0.32,[2.08608334],0.32,0.14967541702028941,5.05
0.325,[2.08497756],0.325,0.1535833913550228,5.05
0.33,[2.08404332],0.33,0.16237633360817297,5.05
0.335,[2.08326657],0.335,0.16784749767679974,5.05
0.34,[2.08263349],0.34,0.1725370668784798,5.05
0.34500000000000003,[2.08213074],0.34500000000000003,0.1780082309471066,5.05
0.35000000000000003,[2.08174545],0.35000000000000003,0.18211160399857668,5.05
0.355,[2.08146554],0.355,0.18895055908436015,5.05
0.36,[2.0812801],0.36,0.19520331801993357,5.05
0.365,[2.08117916],0.365,0.20106527952203365,5.05
0.37,[2.08115395],0.37,0.2086858294747638,5.05
0.375,[2.08119671],0.375,0.21259380380949724,5.05
