Time_s,Control_Mode,Actual_Position_deg,Desired_Position_deg,Position_Error_deg,Feedback_Torque_Nm,Feedforward_Torque_Nm,Total_Torque_Nm,Jerk_deg_per_s3
0.0,assist_as_needed,96.95154185022025,70.00050067901611,26.951041171204142,2.2371026931169498,0.09886283797111803,2.3359655310880676,0.0
0.006002403122979009,assist_as_needed,96.95154185022025,70.72984326709214,26.22169858312812,2.167059669949229,0.0733952546291101,2.240454924578339,-1714195.0171453669
0.012004806245958018,assist_as_needed,96.58149779735682,71.57507000325917,25.00642779409764,2.0079027368329863,0.047427834093962756,2.055330570926949,-2856991.6952422997
0.018007209368937026,assist_as_needed,95.22466960352422,72.41462956893517,22.810040034589054,1.4374062539851293,0.0214821588967935,1.4588884128819228,2856991.695242299
0.024009612491916035,assist_as_needed,93.49779735682819,73.2546083879388,20.24318896888938,0.9134856869299972,-0.01165694048857712,0.9018287464414201,1714195.0171453673
0.030012015614895044,assist_as_needed,91.77092511013215,74.08831984875827,17.68260526137389,0.5350843077769761,-0.048830727451087214,0.48625358032588895,-1142796.678096933
0.03601441873787405,assist_as_needed,89.79735682819383,74.92617779464815,14.871179033545676,0.2607282642847596,-0.08290299156618543,0.17782527271857418,0.0
0.042016821860853065,assist_as_needed,87.5770925110132,75.76811723199785,11.808975279015351,0.07375054515846183,-0.11349318712811496,-0.03974264196965313,1142796.6780969994
0.04801922498383207,assist_as_needed,85.3568281938326,76.60316953082905,8.753658663003558,0.008397011463494882,-0.13574878034940951,-0.12735176888591462,2285593.356193734
0.054021628106811076,assist_as_needed,83.62995594713657,77.43724155623285,6.192714390903722,0.0032956047110171173,-0.15222398613115484,-0.14892838142013773,-1142796.6780969326
0.06002403122979009,assist_as_needed,82.14977973568281,78.27495349898739,3.8748262366954287,0.01165823413534318,-0.16560648055946547,-0.1539482464241223,-571398.3390483678
0.0660264343527691,assist_as_needed,80.79295154185021,79.10746074726563,1.6854907945845803,0.013691810794907326,-0.173365218472757,-0.15967340767784965,-571398.3390484997
0.0720288374757481,assist_as_needed,79.43612334801762,79.94163327535574,-0.5055099273381296,-0.0033725098638125867,-0.17439651700772457,-0.17776902687153717,2285593.3561938
0.07803124059872711,assist_as_needed,78.5726872246696,80.7725204400648,-2.199833215395195,-0.030000126515500162,-0.17249774802253004,-0.2024978745380302,-1714195.0171453003
0.08403364372170613,assist_as_needed,77.83259911894272,81.6013291939994,-3.768730075056687,-0.03569709598741277,-0.16448530210319703,-0.2001823980906098,2285593.3561938005
0.09003604684468514,assist_as_needed,77.70925110132158,82.42610386271956,-4.71685276139798,-0.01844634107612194,-0.15903014722011571,-0.17747648829623766,-2285593.3561938666
0.09603844996766414,assist_as_needed,77.70925110132158,83.25273913014053,-5.543488028818942,-0.0035659545004991786,-0.1556944923461525,-0.1592604468466517,1714195.0171453669
0.10204085309064315,assist_as_needed,78.20264317180616,84.0787043728157,-5.87606120100953,-0.01093000243877556,-0.15441830713274773,-0.1653483095715233,-2285593.3561937353
0.10804325621362215,assist_as_needed,78.69603524229075,84.90090327698893,-6.204868034698181,-0.07863551199126834,-0.15569060304754373,-0.23432611503881207,571398.3390483683
0.11404565933660117,assist_as_needed,79.31277533039648,85.71779936825104,-6.405024037854569,-0.2177880858860091,-0.15775870309042805,-0.3755467889764371,571398.3390484334
0.12004806245958018,assist_as_needed,80.17621145374449,86.53997201530686,-6.3637605615623665,-0.39049673113113453,-0.1594028946774406,-0.5498996258085751,-1142796.6780968008
0.1260504655825592,assist_as_needed,81.03964757709251,87.35061611893103,-6.31096854183852,-0.6154130535272069,-0.1582747151383872,-0.7736877686655941,1142796.6780968003
0.1320528687055382,assist_as_needed,82.14977973568281,88.16049696192866,-6.010717226245849,-0.7992022418933954,-0.15977379160220076,-0.9589760334955961,-2856991.6952422336
0.1380552718285172,assist_as_needed,82.88986784140968,88.97748272022875,-6.087614878819073,-1.09377721459326,-0.15968513063753603,-1.253462345230796,5713983.390484599
0.1440576749514962,assist_as_needed,84.49339207048457,89.7778881313433,-5.284496060858724,-1.3031718013458835,-0.16266629080022024,-1.4658380921461038,-2285593.356193865
0.15006007807447522,assist_as_needed,86.4669603524229,90.58273518977416,-4.115774837351252,-1.3862425751482046,-0.16255892962355076,-1.5488015047717554,0.0
0.15606248119745422,assist_as_needed,88.81057268722466,91.38766569434542,-2.5770930071207516,-1.2573035865497604,-0.16145505322514803,-1.4187586397749083,-2856991.6952423
0.16206488432043323,assist_as_needed,90.90748898678413,92.18372720122369,-1.2762382144395552,-1.0329472965479667,-0.15895813898305322,-1.19190543553102,1142796.6780969978
0.16806728744341226,assist_as_needed,93.00440528634361,92.97721104628044,0.027194240063162723,-0.6470472113694431,-0.15504455212709078,-0.8020917634965339,-1.2952847214364738e-07
0.17406969056639127,assist_as_needed,95.10132158590308,93.77066468687937,1.3306568990237078,-0.10415367531467985,-0.149839517214356,-0.25399319252903585,-571398.3390483694
0.18007209368937027,assist_as_needed,97.0748898678414,94.56393156513784,2.51095830270356,0.4962460804112245,-0.14349122874245004,0.3527548516687744,-6.473865141742862e-08
0.18607449681234928,assist_as_needed,98.92511013215858,95.34484306702915,3.580267065129433,1.122111873956077,-0.13633747188683043,0.9857744020692465,1.310692368861055e-07
0.19207689993532828,assist_as_needed,100.65198237885463,96.12585711304479,4.5261252658098385,1.7285906037126644,-0.12592605778721833,1.602664545925446,-2856991.695242498
0.1980793030583073,assist_as_needed,101.63876651982378,96.90021388762422,4.738552632199564,1.864191632760794,-0.11465329047616477,1.7495383422846291,-571398.339048236
