time,qd,q,tau,position_error,jerk,jerk_d
0.0,0.00670758,-0.0490450779009042,9.999,0.055752657900904196,-781.5948669468163,36713.52000000004
0.005,0.03241605,-0.0492404766176409,10.09899,0.0816565266176409,-976.9935836835265,28933.36000000006
0.01,0.08056808,-0.0490450779009042,10.0999899,0.1296131579009042,-195.39871673670726,-4209.700000000026
0.015,0.14707687,-0.0492404766176409,10.099999898999998,0.1963173466176409,390.79743347342895,-28053.660000000098
0.02,0.22824906,-0.0492404766176409,10.09999999899,0.2774895366176409,-586.1961502101029,-25079.420000000136
0.025,0.32077187,-0.0490450779009042,10.0999999999899,0.3698169479009042,-195.39871673673642,-22241.52999999994
0.03,0.42169686,-0.0492404766176409,10.099999999999898,0.4709373366176409,781.594866946813,-19555.079999999543
0.035,0.52842163,-0.0492404766176409,10.099999999999998,0.5776621066176408,3.4984796402246747e-11,-17029.75000000028
0.04,0.63866995,-0.0492404766176409,10.099999999999998,0.6879104266176409,-781.5948669468312,-14671.860000000523
0.045,0.75047107,-0.0490450779009042,10.099999999999998,0.7995161479009042,2344.7846008400743,-12486.499999999387
0.05,0.86213858,-0.0492404766176409,5.100499999999999,0.9113790566176408,6643.556369046934,-10476.589999999804
0.055,0.97224833,-0.0492404766176409,5.050504999999999,1.0214888066176409,2344.784600839898,-8641.570000000575
0.06,1.07961625,-0.0468956920168008,5.543945627037277,1.1265119420168008,-5861.961502100196,-6979.319999999914
0.065,1.18327682,-0.0431831163988041,4.298974052292823,1.226459936398804,-3907.974334733281,-5485.029999999228
0.07,1.28246139,-0.0398613382142807,3.8880680075846334,1.3223227282142807,2344.7846008400693,-4148.699999999826
0.075,1.37657722,-0.036734958746494,4.004183968351059,1.413312178746494,-390.7974334732866,-2961.2200000006633
0.08,1.46518897,-0.0320453895448139,4.434580173360218,1.4972343595448139,-4494.170484943359,-1919.210000000363
0.085,1.54800083,-0.0275512190598705,5.047597057386319,1.5755520490598707,-586.1961502101166,-1016.6700000002274
0.09,1.62483777,-0.0238386434418737,5.769459522957221,1.6486764134418739,2344.7846008399865,-240.37999999987005
0.095,1.69562844,-0.020126067823877,6.563231888869853,1.715754507823877,-976.9935836833758,420.7500000006803
0.1,1.76039112,-0.0158272960556702,7.378150075502622,1.7762184160556702,-1563.1897338934036,973.4499999995714
0.105,1.81921967,-0.0121147204376735,8.19708836605314,1.8313343904376735,1563.189733893488,1427.399999999776
0.11,1.87226977,-0.0089883409698868,9.0067177269005,1.8812581109698867,781.5948669467168,1793.3600000006445
0.115,1.91974797,-0.0050803666351534,9.7657732453955,1.9248283366351533,195.3987167364939,2079.8599999994512
0.12,1.96190112,-0.00175858845063,10.096657732453954,1.96365970845063,1172.3923004200842,2296.009999999762
0.125,1.9990067,0.00175858845063,10.09996657732454,1.99724811154937,-1367.7910171563854,2449.8900000009126
0.13,2.03136503,0.0060573602188367,10.099999665773243,2.025307669781163,-586.196150210058,2547.460000000403
0.135,2.05929187,0.0095745371200968,10.099999996657733,2.0497173328799034,2540.1833175764186,2596.7299999993247
0.14,2.08311139,0.0130917140213569,10.099999999966576,2.070019675978643,-1367.7910171566807,2605.909999999434
0.145,2.10315094,0.0177812832230369,10.099999999999664,2.085369656776963,-4103.3730514699555,2579.0799999998944
0.15,2.11973693,0.021884656274507,5.100499999999996,2.097852273725493,1563.1897338934282,2521.159999999767
0.155,2.13318982,0.0250110357422937,5.050504999999999,2.1081787842577064,4298.771768206806,2440.6200000009867
0.16,2.14382073,0.0283328139268171,5.050005049999999,2.1154879160731825,-976.9935836835905,2342.990000001062
0.165,2.15192967,0.0328269844117606,5.0500000505,2.1191026855882393,-2540.183317576858,2230.3299999987094
0.17,2.15780341,0.036734958746494,5.050000000504999,2.1210684512535063,2149.3858841035926,2106.1199999988157
0.175,2.16171348,0.040252135647754,5.050000000005049,2.121461344352246,1758.588450630067,1973.4300000004832
0.18,2.1639153,0.0445509074159608,5.05000000000005,2.1193643925840395,-2735.5820343133946,1833.390000000767
0.185,2.16464737,0.0494358753343775,5.05,2.1152114946656226,-1953.987167366675,1690.2500000008986
0.19,2.16412983,0.0535392483858476,5.05,2.110590581614152,976.9935836832451,1549.5999999998821
0.195,2.16256473,0.0576426214373177,5.05,2.1049221085626826,390.7974334735155,1411.069999998906
0.2,2.16013725,0.0617459944887877,5.05,2.0983912555112125,-1172.3923004198825,1272.7099999997845
0.205,2.15701516,0.0658493675402578,5.05,2.091165792459742,390.7974334730382,1138.510000000403
0.21,2.15334863,0.0695619431582546,5.05,2.083786686841745,1758.5884506298385,1013.4699999997606
0.215,2.14927137,0.072883721342778,5.05,2.076387648657222,-1758.5884506298357,895.6499999999317
0.22,2.14490248,0.0773778918277214,5.05,2.0675245881722786,-1172.3923004198687,780.8500000010108
0.225,2.14034683,0.0805042712955081,5.05,2.0598425587044917,2930.9807510498704,671.8799999995875
0.23,2.13569445,0.0834352520465582,5.05,2.052259197953442,1367.7910171566205,573.9299999984831
0.235,2.13102239,0.0875386250980282,5.05,2.0434837649019717,390.79743347355657,487.02000000105244
0.24,2.12639642,0.0906650045658149,5.05,2.035731415434185,781.5948669467509,408.810000001267
0.245,2.12187198,0.095354573767495,5.05,2.026517406232505,-781.5948669468562,337.0899999993082
0.25,2.11749541,0.0994579468189651,5.05,2.018037463181035,-2735.5820343134,269.9099999998109
0.255,2.11330441,0.1047337121708552,5.05,2.008570697829145,-3126.379467786484,206.97000000012463
0.26,2.10932851,0.1090324839390619,5.05,2.0002960260609384,-1.2505552149377763e-10,149.80999999920482
0.265,2.10558959,0.1129404582737954,5.05,1.9926491317262047,2540.1833175763463,99.81999999951154
0.27,2.10210269,0.1162622364583188,5.05,1.9858404535416814,1758.5884506301652,56.13000000067882
0.275,2.09887733,0.1199748120763155,5.05,1.9789025179236845,390.79743347365616,18.34000000088099
0.28,2.09591777,0.1236873876943122,5.05,1.9722303823056877,-586.1961502099979,-11.760000000145055
0.285,2.09322376,0.1275953620290456,5.05,1.9656283979709543,-1758.5884506301386,-35.330000000333825
0.29,2.09079209,0.1316987350805157,5.05,1.9590933549194842,-1.492139745096209e-10,-56.05999999972505
0.295,2.08861712,0.1352159119817758,5.05,1.9534012080182241,2735.5820343133123,-73.20000000078142
0.3,2.08669032,0.1385376901662992,5.05,1.948152629833701,-390.7974334732071,-84.98000000059733
0.305,2.08500135,0.1428364619345059,5.05,1.9421648880654943,-3126.379467786677,-95.17999999843596
0.31,2.08353926,0.146939834985976,5.05,1.9365994250140237,1367.7910171566755,-105.18999999931134
0.315,2.08229147,0.1500662144537627,5.05,1.9322252555462371,3712.5756179968516,-110.18000000149186
0.32,2.08124373,0.1537787900717594,5.05,1.9274649399282409,-195.39871673679113,-110.47000000047535
0.325,2.08038229,0.1582729605567029,5.05,1.9221093294432974,-2735.582034313598,-110.68999999935113
0.33,2.07969355,0.1627671310416463,5.05,1.9169264189583537,-1563.1897338931253,-110.44999999938887
0.335,2.07916334,0.1672613015265897,5.05,1.9119020384734102,195.3987167368963,-109.0000000002052
0.34,2.07877803,0.1711692758613231,5.05,1.907608754138677,-781.5948669470172,-108.22000000103765
0.345,2.07852417,0.1754680476295299,5.05,1.9030561223704703,-390.7974334735308,-107.47999999978515
0.35,2.07838817,0.1791806232475266,5.05,1.8992075467524736,3126.379467787031,-104.24999999941343
0.355,2.07835656,0.1821116039985766,5.05,1.8962449560014234,781.5948669466957,-98.87999999989438
0.36,2.07841649,0.1864103757667834,5.05,1.8920061142332165,-2930.9807510502797,-94.52000000010219
0.365,2.07855626,0.1903183501015168,5.05,1.8882379098984832,195.3987167366476,-90.39000000029765
0.37,2.07876411,0.1936401282860402,5.05,1.8851239817139596,2540.1833175768425,-82.27000000005066
0.375,2.07902875,0.1971573051873002,5.05,1.8818714448126999,976.9935836834853,-70.89999999948284
0.38,2.07934064,0.2010652795220336,5.05,1.8782753604779663,-781.5948669467667,-61.039999999366074
0.385,2.07969176,0.2051686525735037,5.05,1.874523107426496,-2344.784600840124,-55.44000000071486
0.39,2.08007518,0.2096628230584471,5.05,1.870412356941553,-1367.7910171565672,-53.150000001096274
0.395,2.08048425,0.2135707973931805,5.05,1.8669134526068196,1758.5884506301097,-49.97999999943646
0.4,2.08091229,0.2170879742944406,5.05,1.8638243157055596,1758.5884506300047,-42.329999999424
0.405,2.08135307,0.220995948629174,5.05,1.860357121370826,-1172.3923004201142,-32.96000000062797
0.41,2.08180199,0.2250993216806441,5.05,1.8567026683193562,-2149.3858841034953,-28.519999999332725
0.415,2.08225589,0.2292026947321142,5.05,1.8530531952678857,195.3987167365339,-29.149999999447267
0.42,2.08271132,0.2325244729166376,5.05,1.8501868470833625,1367.7910171566741,-27.69000000142794
0.425,2.08316419,0.2360416498178977,5.05,1.8471225401821025,390.79743347350836,-20.779999999831475
0.43,2.08361113,0.2395588267191577,5.05,1.8440523032808422,390.79743347347284,-13.039999998625252
0.435,2.08405028,0.2428806049036811,5.05,1.841169675096319,195.39871673668313,-9.300000000962417
0.44,2.08448064,0.2465931805216778,5.05,1.8378874594783223,-1.4352963262354024e-10,-7.650000000865013
0.445,2.08490112,0.2501103574229379,5.05,1.834790762577062,195.3987167365396,-3.4599999989382013
0.45,2.08531055,0.2538229330409346,5.05,1.8314876169590653,-781.594866946552,1.3599999999770205
0.455,2.08570906,0.257730907375668,5.05,1.8279781526243322,195.39871673693324,2.109999999788755
0.46,2.0860974,0.2614434829936647,5.05,1.8246539170063352,1953.9871673667276,1.250000000538698
0.465,2.08647546,0.2649606598949248,5.05,1.8215148001050752,-781.5948669470031,2.7099999996946593
0.47,2.0868433,0.2696502290966049,5.05,1.817193070903395,-781.5948669468795,5.28999999971812
0.475,2.08720157,0.273753602148075,5.05,1.8134479678519249,1172.3923004200506,7.43999999997439
0.48,2.08755096,0.2776615764828084,5.05,1.8098893835171919,-2344.784600839875,8.16000000014591
0.485,2.08789268,0.2833281392681718,5.05,1.8045645407318283,-976.9935836832025,7.239999999626342
0.49,2.08822782,0.2866499174526952,5.05,1.8015779025473049,586.1961502098363,6.45999999989035
0.495,2.08855695,0.2913394866543753,5.05,1.7972174633456248,-2344.7846008401248,4.810000000929897
0.5,2.08888112,0.295638258422582,5.05,1.7932428615774179,1758.588450630181,1.4399999997749546
0.505,2.08920084,0.2983738404568954,5.05,1.7908269995431048,3517.1769012601867,0.5399999997734994
0.51,2.08951567,0.3022818147916288,5.05,1.787233855208371,-1563.1897338933557,3.3000000004790273
0.515,2.08982579,0.3061897891263622,5.05,1.7836360008736376,-1367.791017156958,5.669999999327043
0.52,2.09013201,0.3100977634610957,5.05,1.7800342465389043,2344.784600839946,6.079999999428759
0.525,2.0904351,0.3132241429288824,5.05,1.7772109570711176,781.5948669469457,5.82000000065363
0.53,2.09073581,0.3177183134138258,5.05,1.7730174965861742,-2540.1833175767015,5.5000000008931185
0.535,2.09103485,0.3218216864652959,5.05,1.769213163534704,-781.5948669469101,5.099999999629286
0.54,2.09133289,0.325925059516766,5.05,1.765407830483234,1367.7910171566755,4.619999998567433
0.545,2.09163054,0.329442236418026,5.05,1.762188303581974,-976.9935836830944,3.4900000005677585
0.55,2.09192835,0.3339364069029694,5.05,1.7579919430970306,-1172.3923004198132,0.7000000016432744
0.555,2.09222679,0.3374535838042294,7.046927366862896,1.7547732061957704,1367.7910171563185,-2.820000000838261
0.56,2.09252568,0.3407753619887529,7.025558367215077,1.751750318011247,1563.1897338929648,-4.120000001535114
0.5650000000000001,2.0928243,0.3446833363234863,6.975593669708386,1.748140963676514,390.7974334738622,-1.9899999989547705
0.5700000000000001,2.09312206,0.3478097157912729,6.936954826815849,1.7453123442087268,-1758.5884506296993,0.8700000012140658
0.5750000000000001,2.09341895,0.3526946837096897,6.87347366407108,1.74072426629031,-781.5948669469249,1.1899999989850547
