Time_s,Average_Actual_Position_deg,Standard_Deviation_Actual_Position_deg,Average_Desired_Position_deg,Standard_Deviation_Desired_Position_deg,Average_Position_Error_deg,Standard_Deviation_Position_Error_deg,Average_Actual_Position_rad,Standard_Deviation_Actual_Position_rad,Average_Desired_Position_rad,Standard_Deviation_Desired_Position_rad,Average_Position_Error_rad,Standard_Deviation_Position_Error_rad,Average_Feedback_Torque_Nm,Standard_Deviation_Feedback_Torque_Nm,Average_Feedforward_Torque_Nm,Standard_Deviation_Feedforward_Torque_Nm,Average_Total_Torque_Nm,Standard_Deviation_Total_Torque_Nm,Average_Jerk_deg_per_s3,Standard_Deviation_Jerk_deg_per_s3,Average_Jerk_rad_per_s3,Standard_Deviation_Jerk_rad_per_s3
0.0,22.77826725403818,46.529659738283655,0.24663298487979377,0.08531291193565745,22.53163426915839,46.45118095937326,0.39755576148217386,0.8120957622656929,0.004304557630173793,0.0014889912077411913,0.39325120385200013,0.8107260491807617,754771.5759222138,18175.81733638201,0.5697542540372865,0.5801569385555949,4.1,0.0,0.0,0.0,0.0,0.0
0.0078308535630383,22.77826725403818,46.529659738283655,1.1943986691134623,0.4135821937095013,21.583868584924716,46.14934462795844,0.39755576148217386,0.8120957622656929,0.02084618935746822,0.007218371007851778,0.37670957212470557,0.8054580113954324,6.889320335439195,11.560703702747437,0.5551295631406132,0.5756824283867437,0.6845226224865645,2.804854878559045,-1333262.7911130714,2301410.7999860304,-23269.82549925249,40167.1959007129
0.0156617071260767,22.49045521292217,46.63494040800927,2.978566771786609,1.030746415306065,19.511888441135564,45.682955667008,0.39253249373781424,0.8139332565911095,0.05198579715817487,0.017989918700219706,0.3405466965796394,0.7973179884318919,23.586947513797607,39.692367049427226,0.5203106968353047,0.5617900562689175,0.18601639902027226,3.3579563529140164,-380932.22603230056,2999463.347243226,-6648.521571214899,52350.51120228427
0.0234925606891151,21.832599118942728,46.21332976766467,5.460454433464967,1.8868028262360872,16.372144685477764,44.45602426023696,0.3810507388935637,0.8065747627556545,0.09530290851908531,0.03293092165375417,0.28574783037447843,0.7759039956876114,37.42293474000418,59.961660859280386,0.4659275724956086,0.53577169003066,-0.43538344467968054,3.403789675416058,571398.339048445,1399634.3705425365,9972.782356822247,24428.228090045595
0.0313234142521534,20.928046989720997,45.24909381444875,8.514672923064856,2.935278566986651,12.41337406665614,42.475436877682114,0.36526332598271916,0.7897456706059307,0.14860907723789155,0.051230275457137986,0.21665424874482775,0.7413362247385729,48.91478644869208,93.26236330937752,0.4041553236584463,0.49975839512928794,-0.5950898201537433,3.4518010450731214,2666525.5822261567,5160190.666273066,46539.65099850522,90062.31715714492
0.0391542678151918,20.352422907488982,44.061781182546476,12.033619904329067,4.131611521010058,8.318803003159914,40.11102088570451,0.355216790494,0.7690231559287167,0.2100262882640673,0.0721102244549564,0.1451905022299327,0.700069380791756,39.28531640921292,82.59396057858967,0.34076041781885874,0.45451897655508305,-0.40425183520594005,3.3961015531343297,3428390.034290764,4040396.4029989354,59836.69414093512,70518.22031806712
0.0469851213782302,20.845814977973568,41.75738803591104,15.92737484927716,5.443986829822983,4.918440128696409,36.50361669688253,0.363828106627188,0.7288039082595358,0.277985132319222,0.0950154946156193,0.08584297430796596,0.637108300246577,17.06536508728381,50.18908373467493,0.27520201609279793,0.4067319110711699,-1.3666666666666665,3.8655170704864594,-4190254.486355417,9801142.630806418,-73133.73728336584,171062.209365151
0.0548159749412686,21.503671071953008,40.2425099811553,20.114801764459788,6.850150423715659,1.3888693074932188,33.62366915224921,0.37530986147143847,0.7023642984378412,0.3510695191757882,0.11955767915072292,0.024240342295650235,0.5868437333079992,49.221166294780126,141.53159089405042,0.20758470926588687,0.356916617433054,-1.3666666666666665,3.8655170704864594,-190466.1130161068,10235670.887597313,-3324.2607856066948,178646.15813910356
0.0626468285043069,22.284875183553595,38.241112711773624,24.52022866700538,8.326086012209124,-2.2353534834517865,30.149815429686054,0.3889444453489859,0.6674333264467072,0.4279587235811442,0.145317614717294,-0.03901427823215823,0.5262135481166105,10.72071828542682,71.76964167927342,0.14087994435211537,0.3100205642431287,-1.3666666666666665,3.8655170704864594,1523728.9041292125,9450651.384471882,26594.08628485977,164944.98311719485
0.0704776820673453,23.518355359765053,36.45990655263919,29.071843664657084,9.852263597351584,-5.553488304892039,26.92426497405274,0.4104727356819556,0.6363454143130092,0.5073993915733204,0.171954438548166,-0.09692665589136483,0.46991707247660597,17.912798742008686,120.39513956462737,0.07475719005201921,0.26566638628556866,-1.3666666666666665,3.8655170704864594,761864.452064612,8782119.63486643,13297.043142429995,153276.9029324614
