timestamp_imu,imu_data
1776861845.8555481,"[[  0.10986328]
 [ -0.87744141]
 [ -0.30908203]
 [  7.13414669]
 [ -2.01219511]
 [ -0.24390244]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.20019531]
 [ -0.95605469]
 [ -0.0546875 ]
 [-10.54878044]
 [ 22.74390221]
 [  9.08536625]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.1015625 ]
 [ -0.64160156]
 [  0.58691406]
 [-13.17073154]
 [  1.64634144]
 [  8.71951199]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861845.8555734,"[[  0.10009766]
 [ -0.86328125]
 [ -0.30664062]
 [ 14.08536625]
 [  0.67073172]
 [ -1.52439022]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.20800781]
 [ -0.96630859]
 [ -0.04589844]
 [-11.09756088]
 [ 15.36585426]
 [  7.74390268]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.09326172]
 [ -0.63916016]
 [  0.58398438]
 [ -6.7682929 ]
 [  4.63414621]
 [  7.98780489]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861845.8693469,"[[  0.09667969]
 [ -0.87255859]
 [ -0.29736328]
 [ 21.34146309]
 [  3.17073178]
 [ -3.23170733]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.19628906]
 [ -0.97216797]
 [ -0.04589844]
 [-11.40243912]
 [  5.54878044]
 [  6.34146357]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.09375   ]
 [ -0.64550781]
 [  0.58105469]
 [  1.03658533]
 [  7.80487823]
 [  7.56097555]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861845.8694522,"[[  0.09716797]
 [ -0.87255859]
 [ -0.29248047]
 [ 25.18292809]
 [  4.93902445]
 [ -3.90243912]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.17626953]
 [ -0.9765625 ]
 [ -0.03857422]
 [-13.23170757]
 [ -1.64634144]
 [  4.39024401]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.09033203]
 [ -0.65185547]
 [  0.57226562]
 [  8.47560978]
 [ 11.95121956]
 [  5.60975599]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861845.8826218,"[[  0.10400391]
 [ -0.87792969]
 [ -0.28808594]
 [ 33.17073059]
 [  8.17073154]
 [ -5.67073202]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.15576172]
 [ -0.97851562]
 [ -0.04052734]
 [-15.36585426]
 [ -8.23170757]
 [  2.07317066]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.09277344]
 [ -0.65869141]
 [  0.58007812]
 [ 12.07317066]
 [ 14.14634132]
 [  4.63414621]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861845.8826406,"[[  0.10888672]
 [ -0.89160156]
 [ -0.29003906]
 [ 40.36585617]
 [  9.14634132]
 [ -7.25609779]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.11669922]
 [ -0.97119141]
 [ -0.04052734]
 [-16.28048897]
 [-14.20731735]
 [ -0.67073172]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.09619141]
 [ -0.65917969]
 [  0.59814453]
 [ 18.71951294]
 [ 16.95121956]
 [  1.89024389]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861845.8961093,"[[  0.11035156]
 [ -0.90478516]
 [ -0.30810547]
 [ 48.96341705]
 [  9.81707382]
 [ -5.48780489]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.09863281]
 [ -0.95947266]
 [ -0.05908203]
 [-16.28048897]
 [-14.93902493]
 [ -1.95121956]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.09228516]
 [ -0.66796875]
 [  0.62060547]
 [ 24.63414764]
 [ 17.68292809]
 [ -0.48780489]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861845.8961642,"[[  0.11279297]
 [ -0.89550781]
 [ -0.31933594]
 [ 57.43902588]
 [ 11.34146404]
 [ -3.90243912]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.09667969]
 [ -0.95898438]
 [ -0.06152344]
 [-18.53658485]
 [-11.28048801]
 [ -3.96341467]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.10107422]
 [ -0.63085938]
 [  0.63671875]
 [ 30.97561073]
 [ 19.45121956]
 [ -2.62195134]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861845.9095287,"[[ 1.27441406e-01]
 [-9.17480469e-01]
 [-3.31054688e-01]
 [ 6.15853691e+01]
 [ 1.07926836e+01]
 [-1.82926834e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-9.17968750e-02]
 [-9.62402344e-01]
 [-5.37109375e-02]
 [-1.80487804e+01]
 [-8.96341515e+00]
 [-5.67073202e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.07421875e-01]
 [-6.31835938e-01]
 [ 6.61132812e-01]
 [ 3.39024391e+01]
 [ 1.81097565e+01]
 [-2.56097555e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9095979,"[[ 1.32812500e-01]
 [-9.14062500e-01]
 [-3.48144531e-01]
 [ 6.42073212e+01]
 [ 9.45121956e+00]
 [ 1.09756100e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-8.64257812e-02]
 [-9.55078125e-01]
 [-5.85937500e-02]
 [-1.65243912e+01]
 [-5.12195110e+00]
 [-5.85365868e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.10839844e-01]
 [-6.14746094e-01]
 [ 6.87500000e-01]
 [ 3.60975609e+01]
 [ 1.60365849e+01]
 [-3.41463423e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9237022,"[[ 1.11328125e-01]
 [-8.99902344e-01]
 [-3.71582031e-01]
 [ 6.33536606e+01]
 [ 7.01219511e+00]
 [ 4.08536577e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-9.42382812e-02]
 [-9.67285156e-01]
 [-6.05468750e-02]
 [-1.62195129e+01]
 [ 9.75609779e-01]
 [-5.79268312e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.00585938e-01]
 [-5.78613281e-01]
 [ 6.85546875e-01]
 [ 3.85975609e+01]
 [ 1.47560978e+01]
 [-5.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9237823,"[[ 9.96093750e-02]
 [-8.80371094e-01]
 [-4.61425781e-01]
 [ 5.64024391e+01]
 [-1.06097565e+01]
 [ 8.96341515e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.19628906e-01]
 [-9.79003906e-01]
 [-5.51757812e-02]
 [-1.42682934e+01]
 [ 4.87804890e+00]
 [-6.03658533e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.02539062e-02]
 [-6.29394531e-01]
 [ 6.64062500e-01]
 [ 3.62195129e+01]
 [ 2.82926826e+01]
 [-7.19512224e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9370751,"[[ 2.77343750e-01]
 [-8.53515625e-01]
 [-5.04882812e-01]
 [ 3.05487804e+01]
 [-6.09756112e-01]
 [ 1.14634151e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.17187500e-01]
 [-9.90722656e-01]
 [-3.85742188e-02]
 [-1.23170738e+01]
 [ 6.15853691e+00]
 [-6.58536577e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 8.54492188e-02]
 [-6.81152344e-01]
 [ 6.97753906e-01]
 [ 5.28048782e+01]
 [ 7.87804871e+01]
 [-2.92682934e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9371393,"[[ 1.20117188e-01]
 [-9.77539062e-01]
 [-3.39355469e-01]
 [ 3.39024391e+01]
 [-4.20731735e+00]
 [ 1.62195129e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.10351562e-01]
 [-9.91699219e-01]
 [-4.29687500e-02]
 [-8.17073154e+00]
 [ 9.26829243e+00]
 [-8.29268265e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.18164062e-01]
 [-5.59570312e-01]
 [ 6.24511719e-01]
 [ 6.20731735e+01]
 [ 1.18963417e+02]
 [-1.15853655e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9503515,"[[ 1.69921875e-01]
 [-9.32617188e-01]
 [-3.41308594e-01]
 [ 4.32317085e+01]
 [-9.26829243e+00]
 [ 1.77439022e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.26953125e-01]
 [-9.86816406e-01]
 [-4.98046875e-02]
 [-8.10975647e+00]
 [ 1.39634151e+01]
 [-9.08536625e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-3.66210938e-02]
 [-6.34765625e-01]
 [ 6.93359375e-01]
 [ 5.02439041e+01]
 [ 1.18536591e+02]
 [-6.34146357e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9504244,"[[ 1.27441406e-01]
 [-9.83398438e-01]
 [-3.44238281e-01]
 [ 3.84756088e+01]
 [-2.74390244e+00]
 [ 1.95731716e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.34277344e-01]
 [-9.99511719e-01]
 [-2.49023438e-02]
 [-1.01829271e+01]
 [ 1.57317076e+01]
 [-1.18292685e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-5.56640625e-02]
 [-6.30859375e-01]
 [ 6.73339844e-01]
 [ 5.77439041e+01]
 [ 1.53536591e+02]
 [-8.10975647e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9656584,"[[ 1.58203125e-01]
 [-9.57031250e-01]
 [-4.03808594e-01]
 [ 3.18902454e+01]
 [ 6.82926846e+00]
 [ 1.84756107e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.13769531e-01]
 [-9.93652344e-01]
 [-3.02734375e-02]
 [-9.26829243e+00]
 [ 1.43292685e+01]
 [-1.49390249e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 2.44140625e-03]
 [-6.99707031e-01]
 [ 6.74316406e-01]
 [ 6.80487823e+01]
 [ 2.01219513e+02]
 [-5.48780501e-01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9657414,"[[ 9.57031250e-02]
 [-9.49218750e-01]
 [-3.12011719e-01]
 [ 3.11585369e+01]
 [ 8.53658557e-01]
 [ 2.15243912e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-9.57031250e-02]
 [-9.87304688e-01]
 [-5.46875000e-02]
 [-1.06097565e+01]
 [ 1.51219511e+01]
 [-1.65243912e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-8.69140625e-02]
 [-6.20117188e-01]
 [ 6.68457031e-01]
 [ 6.96341476e+01]
 [ 2.15000000e+02]
 [ 2.13414645e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9773815,"[[ 1.42089844e-01]
 [-9.72656250e-01]
 [-3.14941406e-01]
 [ 3.40853653e+01]
 [ 1.15853655e+00]
 [ 2.20731716e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.13281250e-01]
 [-9.98046875e-01]
 [-6.44531250e-02]
 [-1.43292685e+01]
 [ 1.77439022e+01]
 [-1.75000000e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.63574219e-01]
 [-5.72265625e-01]
 [ 6.74804688e-01]
 [ 6.94512177e+01]
 [ 2.39085373e+02]
 [-3.53658533e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9775393,"[[ 1.27441406e-01]
 [-9.93164062e-01]
 [-3.41796875e-01]
 [ 3.40243912e+01]
 [ 8.53658581e+00]
 [ 2.10365868e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.29394531e-01]
 [-1.00634766e+00]
 [-5.02929688e-02]
 [-1.61585369e+01]
 [ 1.73170738e+01]
 [-1.83536587e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.71875000e-01]
 [-5.56640625e-01]
 [ 6.29882812e-01]
 [ 6.66463394e+01]
 [ 2.60000000e+02]
 [-6.09756088e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9904635,"[[ 9.42382812e-02]
 [-9.94140625e-01]
 [-4.18945312e-01]
 [ 1.39024391e+01]
 [ 6.40243912e+00]
 [ 2.11585369e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-1.32812500e-01]
 [-1.01171875e+00]
 [-4.78515625e-02]
 [-1.43292685e+01]
 [ 1.63414631e+01]
 [-1.85365849e+01]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [-6.58203125e-01]
 [-6.07421875e-01]
 [ 3.84765625e-01]
 [ 5.69512215e+01]
 [ 2.08963425e+02]
 [ 9.57317066e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]
 [ 0.00000000e+00]]"
1776861845.9905233,"[[  0.14111328]
 [ -0.97509766]
 [ -0.31835938]
 [  4.51219511]
 [  3.41463423]
 [ 21.89024353]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.11962891]
 [ -1.0078125 ]
 [ -0.05126953]
 [-12.31707382]
 [ 16.5853653 ]
 [-18.53658485]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.59033203]
 [ -0.64355469]
 [  0.53027344]
 [ 49.20731735]
 [ 45.67073441]
 [ 33.53658676]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.0037873,"[[  0.11962891]
 [ -0.98046875]
 [ -0.31445312]
 [  3.04878044]
 [  6.09756088]
 [ 22.07317162]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.11816406]
 [ -1.00878906]
 [ -0.07666016]
 [-12.01219559]
 [ 19.0853672 ]
 [-17.92683029]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.24755859]
 [ -0.60449219]
 [  0.72216797]
 [ 59.93902588]
 [-10.67073154]
 [ 28.4146347 ]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.0038075,"[[  0.13867188]
 [ -0.97460938]
 [ -0.32275391]
 [  2.195122  ]
 [  4.81707335]
 [ 21.95121956]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.13916016]
 [ -1.01513672]
 [ -0.08496094]
 [-12.13414669]
 [ 20.18292809]
 [-17.86585426]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.18457031]
 [ -0.54199219]
 [  0.70214844]
 [ 67.25609589]
 [ 23.65853691]
 [ 19.69512177]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.0175948,"[[  0.15527344]
 [ -0.99267578]
 [ -0.29541016]
 [  1.52439022]
 [  6.95121956]
 [ 21.70731735]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.13427734]
 [ -1.02294922]
 [ -0.06835938]
 [-11.52439022]
 [ 19.39024353]
 [-18.71951294]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.27734375]
 [ -0.56542969]
 [  0.66894531]
 [ 63.47561264]
 [ 42.07317352]
 [ 26.09756088]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.017674,"[[  0.15087891]
 [ -1.00048828]
 [ -0.2890625 ]
 [  1.46341467]
 [  7.92682934]
 [ 22.68292809]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.12207031]
 [ -1.01757812]
 [ -0.06884766]
 [ -8.71951199]
 [ 19.51219559]
 [-18.90243912]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.33984375]
 [ -0.60693359]
 [  0.65429688]
 [ 64.69512177]
 [ 31.76829338]
 [ 34.93902588]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.0310695,"[[  0.14306641]
 [ -0.99902344]
 [ -0.28466797]
 [  0.97560978]
 [  8.71951199]
 [ 23.10975647]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.13037109]
 [ -1.01171875]
 [ -0.07958984]
 [ -8.35365868]
 [ 22.5       ]
 [-18.59756088]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.33740234]
 [ -0.58154297]
 [  0.63916016]
 [ 69.14633942]
 [ 19.39024353]
 [ 33.47560883]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.0311236,"[[  0.12695312]
 [ -0.97558594]
 [ -0.27441406]
 [  1.03658533]
 [  8.84146404]
 [ 22.86585426]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.14794922]
 [ -1.00878906]
 [ -0.08203125]
 [ -9.81707382]
 [ 24.39024353]
 [-18.78048897]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.31835938]
 [ -0.55664062]
 [  0.65283203]
 [ 70.67073059]
 [ 16.09756088]
 [ 30.42683029]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.0446918,"[[  0.1328125 ]
 [ -0.97753906]
 [ -0.27099609]
 [  1.097561  ]
 [  7.07317066]
 [ 22.5       ]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.15039062]
 [ -1.01171875]
 [ -0.07421875]
 [ -9.26829243]
 [ 21.70731735]
 [-19.0853672 ]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.30322266]
 [ -0.52050781]
 [  0.70214844]
 [ 71.28048706]
 [ 20.36585426]
 [ 32.86585617]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.0448003,"[[  0.12646484]
 [ -0.98388672]
 [ -0.29248047]
 [  1.58536589]
 [  7.31707335]
 [ 22.07317162]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.14404297]
 [ -1.00830078]
 [ -0.08203125]
 [ -6.6463418 ]
 [ 20.48780441]
 [-18.35365868]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.30517578]
 [ -0.51953125]
 [  0.72998047]
 [ 71.52439117]
 [ 23.10975647]
 [ 34.7560997 ]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.057892,"[[  0.13330078]
 [ -0.9921875 ]
 [ -0.29199219]
 [  2.13414645]
 [  7.19512224]
 [ 21.09756088]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.13232422]
 [ -1.00976562]
 [ -0.08496094]
 [ -6.58536577]
 [ 21.28048897]
 [-18.23170853]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.34277344]
 [ -0.52978516]
 [  0.71044922]
 [ 72.31707764]
 [ 23.53658676]
 [ 35.54878235]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.0579438,"[[  0.14746094]
 [ -1.        ]
 [ -0.27978516]
 [  2.86585379]
 [  7.13414669]
 [ 20.6707325 ]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.12255859]
 [ -1.0078125 ]
 [ -0.08496094]
 [ -7.43902445]
 [ 21.95121956]
 [-18.04878044]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.37597656]
 [ -0.54394531]
 [  0.68408203]
 [ 73.29268646]
 [ 17.56097603]
 [ 35.42683029]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.0715787,"[[  0.11865234]
 [ -0.98730469]
 [ -0.29052734]
 [  3.71951222]
 [  9.39024448]
 [ 19.57317162]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.12158203]
 [ -1.00341797]
 [ -0.08349609]
 [ -8.53658581]
 [ 23.1707325 ]
 [-17.19512177]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.36425781]
 [ -0.53125   ]
 [  0.67773438]
 [ 75.85366058]
 [ 15.18292713]
 [ 37.56097794]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.0716357,"[[  0.11035156]
 [ -0.98974609]
 [ -0.25390625]
 [  3.29268289]
 [  5.1219511 ]
 [ 17.80487823]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.13964844]
 [ -1.00878906]
 [ -0.09277344]
 [-10.24390221]
 [ 21.40243912]
 [-17.5       ]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.34179688]
 [ -0.49169922]
 [  0.69873047]
 [ 78.78048706]
 [ 16.34146309]
 [ 38.65853882]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.085129,"[[  0.13769531]
 [ -0.99755859]
 [ -0.25732422]
 [  4.20731735]
 [  3.10975623]
 [ 17.31707382]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.13037109]
 [ -1.01513672]
 [ -0.08349609]
 [ -8.84146404]
 [ 17.74390221]
 [-17.19512177]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.32763672]
 [ -0.48876953]
 [  0.72753906]
 [ 80.9146347 ]
 [ 23.1707325 ]
 [ 43.96341705]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.0852194,"[[  0.11865234]
 [ -1.00195312]
 [ -0.26025391]
 [  3.41463423]
 [  5.54878044]
 [ 16.34146309]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.12939453]
 [ -1.01367188]
 [ -0.09521484]
 [ -8.71951199]
 [ 17.92683029]
 [-16.21951294]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.36132812]
 [ -0.50683594]
 [  0.74462891]
 [ 83.17073059]
 [ 34.57316971]
 [ 47.5       ]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.0987468,"[[  0.14013672]
 [ -1.01220703]
 [ -0.27197266]
 [  4.02439022]
 [  4.32926846]
 [ 15.9146347 ]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.11572266]
 [ -1.01708984]
 [ -0.09521484]
 [ -9.8780489 ]
 [ 17.92683029]
 [-16.28048897]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.41552734]
 [ -0.51611328]
 [  0.73828125]
 [ 85.42683411]
 [ 36.03658676]
 [ 48.23170853]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.098806,"[[  0.14794922]
 [ -1.00048828]
 [ -0.29296875]
 [  3.96341467]
 [  8.84146404]
 [ 16.09756088]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.1171875 ]
 [ -1.01171875]
 [ -0.09863281]
 [-10.18292713]
 [ 19.45121956]
 [-15.18292713]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.43359375]
 [ -0.50292969]
 [  0.73632812]
 [ 85.60975647]
 [ 27.01219559]
 [ 48.35366058]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.1119814,"[[  0.12060547]
 [ -0.98632812]
 [ -0.29003906]
 [  4.14634132]
 [  9.08536625]
 [ 15.        ]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.14404297]
 [ -1.00732422]
 [ -0.10595703]
 [-10.42682934]
 [ 23.1707325 ]
 [-12.98780537]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.42236328]
 [ -0.47558594]
 [  0.75146484]
 [ 85.97560883]
 [ 14.8780489 ]
 [ 44.87804794]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.1122208,"[[  0.12988281]
 [ -0.98925781]
 [ -0.27050781]
 [  4.39024401]
 [  6.21951246]
 [ 14.81707382]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.14306641]
 [ -1.00976562]
 [ -0.09716797]
 [-10.1219511 ]
 [ 21.95121956]
 [-13.04878044]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.3828125 ]
 [ -0.44042969]
 [  0.73632812]
 [ 84.93902588]
 [  6.46341467]
 [ 44.45122147]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.125576,"[[  0.15283203]
 [ -1.00634766]
 [ -0.27148438]
 [  3.71951222]
 [  7.01219511]
 [ 14.51219559]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.12255859]
 [ -1.01708984]
 [ -0.08691406]
 [ -8.04878044]
 [ 21.09756088]
 [-11.34146404]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.35546875]
 [ -0.42333984]
 [  0.7265625 ]
 [ 82.0121994 ]
 [ 10.06097603]
 [ 44.57317352]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.1256537,"[[  0.14794922]
 [ -1.02197266]
 [ -0.28125   ]
 [  3.96341467]
 [  9.08536625]
 [ 14.26829338]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.1171875 ]
 [ -1.01953125]
 [ -0.08789062]
 [ -5.79268312]
 [ 22.98780632]
 [-10.1219511 ]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.34130859]
 [ -0.44628906]
 [  0.73535156]
 [ 83.23171234]
 [ 20.42683029]
 [ 44.20731735]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
1776861846.1390905,"[[ 0.12597656]
 [-1.01171875]
 [-0.28515625]
 [ 4.2682929 ]
 [12.98780537]
 [13.96341515]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.13378906]
 [-1.02294922]
 [-0.09667969]
 [-7.07317066]
 [25.85365868]
 [-9.69512177]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]
 [-0.36376953]
 [-0.44580078]
 [ 0.72021484]
 [86.0975647 ]
 [21.64634132]
 [42.56097794]
 [ 0.        ]
 [ 0.        ]
 [ 0.        ]]"
1776861846.1391602,"[[  0.08837891]
 [ -0.98876953]
 [ -0.26269531]
 [  4.45121956]
 [ 13.10975647]
 [ 12.31707382]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.14306641]
 [ -1.02246094]
 [ -0.10644531]
 [-10.06097603]
 [ 26.03658676]
 [ -9.69512177]
 [  0.        ]
 [  0.        ]
 [  0.        ]
 [ -0.36328125]
 [ -0.38818359]
 [  0.67480469]
 [ 88.04878235]
 [ 12.80487823]
 [ 37.68292618]
 [  0.        ]
 [  0.        ]
 [  0.        ]]"
