Time_s,Actual_Position_deg,Desired_Position_deg,Position_Error_deg,Jerk_deg_per_s3
0.0,23.806167400881055,1.0019572911738588,22.804210109707196,0.0
0.00778816199376947,23.68281938325991,2.495581353660579,21.18723802959933,-5142585.051436134
0.01557632398753894,22.449339207048457,4.566954851814448,17.88238435523401,-1142796.6780969007
0.02336448598130841,19.859030837004404,7.1061963889402655,12.752834448064137,7428178.40762995
0.03115264797507788,17.515418502202643,10.014128704899207,7.501289797303435,-1142796.6780969158
0.03894080996884735,15.17180616740088,13.201869934574875,1.9699362328260057,4571186.712387659
0.04672897196261682,13.814977973568281,16.59036349099187,-2.7753855174235875,6856780.068581508
0.05451713395638629,14.92511013215859,20.109861203956875,-5.184751071798287,-5142585.051436141
0.06230529595015576,17.392070484581495,23.699372735853487,-6.3073022512719925,-15999153.493356794
0.07009345794392523,17.762114537444933,27.306092770770537,-9.543978233325605,571398.339048435
0.0778816199376947,16.158590308370044,30.88481603714132,-14.726225728771276,13713560.137162985
0.08566978193146417,15.541850220264315,34.39734888128487,-18.855498661020558,2.4258042685687542e-08
0.09345794392523364,15.911894273127752,37.81192486177774,-21.90003058864999,6285381.729533027
0.10124610591900311,18.62555066079295,41.10263068311457,-22.477080022321623,-14856356.815259913
0.10903426791277258,20.47577092511013,44.24884773107231,-23.77307680596218,7999576.746678429
0.11682242990654206,23.18942731277533,47.234713509965424,-24.04528619719009,-7999576.746678436
0.12461059190031153,25.03964757709251,50.04860641108558,-25.00895883399307,9142373.424775353
0.13239875389408098,28.0,52.68265645886304,-24.682656458863043,-7999576.746678432
0.14018691588785046,30.34361233480176,55.132283982902244,-24.788671648100486,-571398.3390484513
0.14797507788161993,31.94713656387665,57.39576754582293,-25.448630981946277,5713983.390484584
0.1557632398753894,34.04405286343612,59.47384191424738,-25.42978905081126,-5713983.390484584
0.16355140186915887,35.40088105726872,61.36932638855447,-25.968445331285746,7428178.407629952
0.17133956386292834,37.621145374449334,63.08678340127896,-25.465638026829616,-7999576.746678368
0.1791277258566978,38.97797356828194,64.63220694931935,-25.654233381037407,7999576.746678334
0.18691588785046728,41.198237885462554,66.0127401364879,-24.814502251025345,-5713983.390484534
0.19470404984423675,43.048458149779734,67.23642086551787,-24.187962715738145,-1714195.0171453662
0.20249221183800623,44.158590308370044,68.31195452767689,-24.15336421930684,6285381.729533002
0.2102803738317757,45.88546255506608,69.25201777304726,-23.366555217981173,-5713983.390484535
0.21806853582554517,46.99559471365639,70.07282906511375,-23.07723435145736,5142585.051436068
0.22585669781931464,48.59911894273127,70.79319412820944,-22.194075185478162,-1142796.678096867
0.2336448598130841,50.44933920704845,71.43759366213229,-20.98825445508383,-5142585.051436133
0.24143302180685358,51.43612334801762,72.02513129275147,-20.589007944733847,6856780.068581499
0.24922118380062305,53.03964757709251,72.56237300635877,-19.522725429266252,-5713983.390484599
0.2570093457943925,54.02643171806167,73.05164316748815,-19.02521144942648,5142585.051436133
0.26479750778816197,55.50660792951542,73.49387930591166,-17.987271376396247,-1714195.0171453997
0.27258566978193144,57.110132158590304,73.88799497499481,-16.777862816404514,-3999788.373339167
0.2803738317757009,57.97356828193832,74.23343948121752,-16.2598711992792,6856780.068581499
0.2881619937694704,59.57709251101321,74.52829430261981,-14.95120179160659,-6285381.729533066
0.29595015576323985,60.563876651982376,74.76867780504759,-14.204801153065208,5142585.051436133
0.3037383177570093,62.04405286343612,74.95083484320023,-12.906781979764112,-2856991.6952422997
0.3115264797507788,63.40088105726872,75.06709262075746,-11.666211563488737,-1714195.0171453336
0.31931464174454827,64.26431718061674,75.11193750040992,-10.847620319793174,2856991.695242168
0.32710280373831774,65.25110132158589,75.09016166809137,-9.839060346505475,-571398.3390483023
0.3348909657320872,66.23788546255506,75.01139475694967,-8.773509294394605,-6.555404382879714e-08
0.3426791277258567,67.22466960352422,74.88499063335146,-7.660321029827246,571398.3390484997
0.35046728971962615,68.33480176211454,74.71948432280377,-6.3846825606892335,571398.3390483671
0.3582554517133956,69.69162995594714,74.52261206186787,-4.830982105920735,-7999576.7466784
0.3660436137071651,69.56828193832598,74.30133783528926,-4.733055896963281,-6285381.729532903
0.37383177570093457,66.6079295154185,74.06188512605993,-7.453955610641433,23998730.240035072
0.38161993769470404,65.99118942731278,73.80977273248696,-7.818583305174188,-3428390.034290668
0.3894080996884735,66.97797356828194,73.5498536275798,-6.571880059297857,-4571186.712387732
0.397196261682243,68.58149779735682,73.28635595151167,-4.704858154154856,-9713771.763823638
0.40498442367601245,68.70484581497797,73.02292533704782,-4.318079522069843,-6285381.729533163
0.4127725856697819,65.99118942731278,72.76266787030653,-6.771478442993753,23427331.900986765
0.4205607476635514,65.49779735682819,72.50819308480048,-7.010395727972296,-3428390.034290668
0.42834890965732086,66.48458149779735,72.26165647528425,-5.77707497748691,-2285593.3561938666
0.43613707165109034,68.45814977973568,72.02480109949474,-3.5666513197590586,-13713560.137163002
0.4439252336448598,68.45814977973568,71.79899791048886,-3.340848130753191,-1714195.0171453678
0.4517133956386293,66.11453744493392,71.5852845300994,-5.470747085165489,18856145.188599102
0.45950155763239875,65.49779735682819,71.3844022352482,-5.886604878420016,-1142796.6780968662
0.4672897196261682,66.36123348017621,71.19683098372806,-4.8355975035518535,-1714195.017145434
0.4750778816199377,68.33480176211454,71.02282235487797,-2.6880205927634298,-13142161.798114568
0.48286604361370716,68.58149779735682,70.86243032365023,-2.2809325262934124,-2285593.356193667
0.49065420560747663,66.6079295154185,70.71553982423987,-4.107610308821365,15427755.154308168
0.4984423676012461,65.74449339207048,70.58189309207017,-4.8373996999996915,3999788.3733393
0.5062305295950156,66.85462555066078,70.4620298361331,-3.607404285472308,-8570975.085726835
0.514018691588785,68.08810572687224,70.35886474169456,-2.270759014822324,-11427966.780969199
0.5218068535825545,66.97797356828194,70.27531471840567,-3.297341150123726,571398.3390483985
0.5295950155763239,63.64757709251101,70.20839805019382,-6.56082095768281,19998941.866696134
0.5373831775700935,62.414096916299556,70.1513678611568,-7.737270944857248,2285593.3561937665
0.5451713395638629,63.770925110132154,70.1009751625139,-6.330050052381746,-11427966.780969167
0.5529595015576324,65.25110132158589,70.05683513413229,-4.805733812546385,-11427966.78096907
0.5607476635514018,64.38766519823788,70.01854586489999,-5.63088066666211,-1714195.017145499
0.5685358255451713,60.81057268722466,69.98633070238918,-9.175758015164512,25141526.918132234
0.5763239875389408,59.94713656387665,69.96139093719543,-10.014254373318792,-2285593.356193866
0.5841121495327103,61.303964757709245,69.9533223250739,-8.649357567364657,-6856780.0685814675
0.5919003115264797,63.40088105726872,69.98454385055028,-6.583662793281556,-5713983.390484599
0.5996884735202492,65.00440528634361,70.07263410752222,-5.068228821178615,-5142585.051436134
0.6074766355140186,65.00440528634361,70.22012720824861,-5.215721921905002,0.0
0.6152647975077882,63.40088105726872,70.42396675814241,-7.02308570087369,11999365.120017635
0.6230529595015576,62.78414096916299,70.6830858268577,-7.898944857694713,3999788.373339234
0.6308411214953271,64.01762114537445,70.99673311136357,-6.9791119659891185,-2285593.356193866
0.6386292834890965,66.6079295154185,71.35608017516589,-4.748150659747392,-16570551.8324053
