t_qd,qd_rad,t_q,q_rad,tau
0.0,[0.00044707],0.0,-0.050608267634797595,6.285776228505654
0.005,[0.00215888],0.005,-0.050217470201324256,2.7381944722913367
0.01,[0.00535773],0.01,-0.044160109982487476,1.1033620039436376
0.015,[0.00976082],0.015,-0.038884344630597374,0.46824874798131777
0.02,[0.01511487],0.02,-0.03321778184523394,0.20097751323579102
0.025,[0.02119569],0.025,-0.027160421626397167,0.08570779711523958
0.03,[0.02780481],0.03,-0.02188465627450707,0.03628427517696843
0.035,[0.03476817],0.035,-0.017195087072826982,0.014935737731225534
0.04,[0.04193452],0.04,-0.011723923004200214,0.0055213319713834285
0.045,[0.04917373],0.045,-0.006643556369046789,0.0018038368566691428
0.05,[0.05637531],0.05,-0.0011723923004200215,0.0005065184948953921
0.055,[0.06344687],0.055,0.0031263794677867237,0.00022713616115045354
0.06,[0.0703124],0.06,0.00781594866946681,0.00030857729004793623
0.065,[0.07691015],0.065,0.013873308888303588,0.0005426920920308805
0.07,[0.08319182],0.07,0.016022694772406962,0.0006250807385558814
0.075,[0.08912161],0.075,0.022080054991243738,0.0008215003009665202
0.08,[0.09467371],0.08,0.0255972318925038,0.0008411480432257736
0.085,[0.09983172],0.085,0.02872361136029053,0.0008412403479876686
0.09,[0.10458789],0.09,0.03165459211134058,0.0008190784421808389
0.095,[0.1089412],0.095,0.033803977995443955,0.0007998996655130412
0.1,[0.1128963],0.1,0.035757965162810657,0.0007786592984035127
0.105,[0.11646256],0.105,0.03771195233017736,0.0007348146013943706
0.11,[0.11965318],0.11,0.03966593949754405,0.0006964573610933492
0.115,[0.12248446],0.115,0.04083833179796408,0.0006589449485560561
0.12,[0.12497524],0.12,0.04142452794817409,0.0006485413208403895
0.125,[0.12714611],0.125,0.0420107240983841,0.0006521765940990321
0.13,[0.12901898],0.13,0.04220612281512077,0.0006633901387620624
0.135,[0.13061665],0.135,0.04220612281512077,0.0006914278520054879
0.14,[0.13196218],0.14,0.04220612281512077,0.0007250923938933798
0.145,[0.13307826],0.145,0.04220612281512077,0.0007587519064046671
0.15,[0.13398711],0.15,0.04220612281512077,0.0007907638034304857
0.155,[0.1347107],0.155,0.04220612281512077,0.0008457190721642279
