t_qd,qd_rad,t_q,q_rad,tau
0.0,[0.00184369],0.0,-0.03536716772933732,9.998999999999999
0.005,[0.00887823],0.005,-0.03536716772933732,10.098989999999999
0.01,[0.02196982],0.01,-0.03536716772933732,10.099989899999999
0.015,[0.03992788],0.015,-0.03536716772933732,10.099999898999998
0.02,[0.06169161],0.02,-0.03536716772933732,10.099999998989999
0.025,[0.08629127],0.025,-0.03536716772933732,-9.898000000010098
0.03,[0.11286901],0.03,-0.03536716772933732,-10.0979800000001
0.035,[0.1406955],0.035,-0.03536716772933732,-10.0999798
0.04,[0.16913709],0.04,-0.03536716772933732,-10.099999797999999
0.045,[0.19762646],0.045,-0.03536716772933732,-10.09999999798
0.05,[0.22569459],0.05,-0.03536716772933732,-5.1004999999797995
0.055,[0.25297334],0.055,-0.03536716772933732,-5.050504999999798
0.06,[0.27915021],0.06,-0.03536716772933732,-5.0500050499999976
0.065,[0.30396389],0.065,-0.03536716772933732,-5.0500000505
0.07,[0.32722293],0.07,-0.03536716772933732,-5.050000000504999
0.075,[0.34878625],0.075,-0.03536716772933732,-5.050000000005049
0.08,[0.36854575],0.08,-0.03536716772933732,-5.05000000000005
0.085,[0.38644542],0.085,-0.03536716772933732,-5.05
0.09,[0.40246322],0.09,-0.03536716772933732,-5.05
0.095,[0.41660568],0.095,-0.03536716772933732,-5.05
0.1,[0.42891466],0.1,-0.03536716772933732,-5.05
0.105,[0.43944004],0.105,-0.03536716772933732,-5.05
0.11,[0.44823815],0.11,-0.03556256644607399,-5.05
0.115,[0.45538113],0.115,-0.03536716772933732,-5.05
0.12,[0.46095381],0.12,-0.03556256644607399,-6.256614223254394
0.125,[0.4650507],0.125,-0.03556256644607399,-4.2131489642122935
0.13,[0.46777328],0.13,-0.03556256644607399,-1.7730845734205982
0.135,[0.46922774],0.135,-0.03556256644607399,0.6264425896553238
0.14,[0.46952298],0.14,-0.03556256644607399,2.7666666831820113
0.145,[0.4687765],0.145,-0.03517176901260064,6.6563867757386745
0.15,[0.46711129],0.15,-0.033803977995443955,8.859826962903982
0.155,[0.46463052],0.155,-0.029700604943973877,8.210397496298476
0.16,[0.46142666],0.16,-0.025988029325977144,9.754447527679956
0.165,[0.45760412],0.165,-0.02286164985819042,10.096544475276799
0.17,[0.45326183],0.17,-0.019539871673667025,8.821490670348561
0.17500000000000002,[0.44849162],0.17500000000000002,-0.016022694772406962,9.490683451124035
0.18,[0.4433848],0.18,-0.012700916587883566,10.09390683451124
0.185,[0.43801343],0.185,-0.00820674610294015,9.018185428847575
0.19,[0.43243796],0.19,-0.004689569201680086,8.963364651348584
0.195,[0.42672512],0.195,-0.0009769935836833512,8.735963881686839
0.2,[0.42092764],0.2,0.0029309807510500534,5.619459953849357
0.20500000000000002,[0.41507349],0.20500000000000002,0.00781594866946681,2.928508935583421
0.21,[0.40919384],0.21,0.011723923004200214,3.8082704071356783
0.215,[0.40333422],0.215,0.01563189733893362,3.205362451183265
0.22,[0.39753476],0.22,0.019344472956930356,2.8860145513699993
0.225,[0.39182456],0.225,0.023447846008400428,4.005701113240692
0.23,[0.38622793],0.23,0.026769624192923825,5.4530792379659685
0.23500000000000001,[0.38076967],0.23500000000000001,0.030091402377447216,5.854292074522107
0.24,[0.37548096],0.24,0.0347809715791273,6.771890521748806
0.245,[0.37039289],0.245,0.0381027497636507,7.427986428885727
0.25,[0.36552392],0.25,0.04161992666491077,7.322339987765875
0.255,[0.360879],0.255,0.04533250228290749,6.946478230614755
0.26,[0.3564582],0.26,0.049045077900904226,5.884342948653258
0.265,[0.35226352],0.265,0.05197605865195429,4.791427574837886
0.27,[0.34829522],0.27,0.05627483042016103,3.3435023617905686
0.275,[0.3445437],0.275,0.060964399621841116,2.379167150980897
0.28,[0.34099636],0.28,0.0656539688235212,1.9762145375477258
0.28500000000000003,[0.33764818],0.28500000000000003,0.06878034829130793,2.082026536349027
0.29,[0.33449771],0.29,0.07268832262604133,1.805825381052169
0.295,[0.33154155],0.295,0.07659629696077475,2.138669680387383
0.3,[0.32877251],0.3,0.0806996700122448,2.2022461725823135
0.305,[0.32617835],0.305,0.08480304306371489,2.141943357684253
0.31,[0.32374699],0.31,0.08949261226539497,1.8329391975835823
0.315,[0.32146893],0.315,0.09340058660012837,1.631626039154182
0.32,[0.3193347],0.32,0.09691776350138845,1.352250764340556
0.325,[0.31733505],0.325,0.09984874425243849,1.3432245090097799
0.33,[0.31546102],0.33,0.1037567185871719,1.3036744895876768
0.335,[0.3137072],0.335,0.1070784967716953,1.2457669039699555
0.34,[0.31206808],0.34,0.11215886340684872,1.0173056051621703
0.34500000000000003,[0.31052705],0.34500000000000003,0.11548064159137211,0.7298844627773159
0.35000000000000003,[0.30906091],0.35000000000000003,0.12017021079305219,0.5138669434289418
0.355,[0.30765371],0.355,0.12427358384452228,0.5194810382926475
0.36,[0.30630142],0.36,0.12759536202904564,0.6082175601232651
0.365,[0.30500318],0.365,0.1315033363637791,0.6518709510663441
0.37,[0.30375557],0.37,0.13482511454830248,0.7240977321358344
0.375,[0.30255646],0.375,0.1385376901662992,0.6818190506537328
0.38,[0.3014037],0.38,0.1424456645010326,0.6399062317555826
0.385,[0.30029408],0.385,0.1465490375525027,0.6187831927484311
0.39,[0.29922519],0.39,0.1502616131704994,0.6007210043892156
0.395,[0.2981953],0.395,0.15377879007175946,0.5846110581556243
0.4,[0.2972033],0.4,0.15846835927343958,0.562908585330515
0.405,[0.29624774],0.405,0.16335332719185633,0.5321106348882692
0.41000000000000003,[0.29532769],0.41000000000000003,0.16667510537637972,0.5282799197457846
0.41500000000000004,[0.29444419],0.41500000000000004,0.1705830797111131,0.5102150341232915
0.42,[0.29359833],0.42,0.1748818514793199,0.49028568330102673
0.425,[0.29278992],0.425,0.17976681939773664,0.46243124094822546
0.43,[0.2920185],0.43,0.18387019244920672,0.4456989423595723
0.435,[0.29128472],0.435,0.1871919706337301,0.4361196075669776
0.44,[0.29058972],0.44,0.1918815398354102,0.4107662416156988
0.445,[0.28993403],0.445,0.1950079193031969,0.40024414523831187
0.45,[0.28931822],0.45,0.1989158936379303,0.38190329634503567
0.455,[0.28874274],0.455,0.202042273105717,0.3675399324298263
0.46,[0.28820761],0.46,0.20536405129024043,0.35258411937854106
0.465,[0.28771277],0.465,0.20985822177518385,0.3317373512687979
0.47000000000000003,[0.287258],0.47000000000000003,0.21376619610991726,0.31368869149524603
0.47500000000000003,[0.28684303],0.47500000000000003,0.218651164028334,0.2911254419766611
0.48,[0.28646749],0.48,0.2225591383630674,0.2730932221057907
0.485,[0.28613108],0.485,0.22744410628148415,0.2523194185219499
0.49,[0.28583351],0.49,0.23193827676642756,0.23150619670437828
0.495,[0.28557403],0.495,0.23565085238442432,0.21188482208754245
0.5,[0.28535169],0.5,0.2395588267191577,0.19740258165583366
0.505,[0.2851659],0.505,0.24405299720410112,0.17656968100688097
0.51,[0.28501565],0.51,0.24717937667188783,0.1590235579033126
0.515,[0.2848993],0.515,0.2508919522898846,0.14302853717359212
0.52,[0.28481553],0.52,0.25479992662461803,0.1260837583486602
0.525,[0.28476339],0.525,0.25870790095935137,0.10929305822123349
0.53,[0.28474194],0.53,0.2624204765773481,0.09362539236757653
0.535,[0.28475029],0.535,0.2653514573283982,0.08198874743107043
0.54,[0.28478708],0.54,0.2690640329463949,0.06071311158619768
0.545,[0.28485109],0.545,0.2729720072811283,0.05243311214595621
0.55,[0.28494172],0.55,0.2757075893154417,0.03516709220199224
0.555,[0.28505846],0.555,0.2792247662167018,0.030109815134598678
0.56,[0.28520087],0.56,0.2819603482510151,0.012084202135348325
