Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
optimizer_1,137.93543181820692,0.7842429646469604,403.674820535763,4204.1452783055465,0.08884597238233383,91.90612353438378,0.6953969922646266,91.12188056973682,137.8465858458246,-46.02930828382314
