Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
optimizer_1,0.4394515965625091,0.5099275889795041,0.3833613613852566,0.8799529131261361,0.37292789257642045,0,0.0,-0.5323897282366291,-0.5323897282366291,0.11068579106644572,1.2519999742507935,1.0196666717529297,0.5539151651722016,0.4394515965625091,0.5099275889795041
