Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
pDMP,18.096824788130863,14.599046860297449,23.357054895922936,114.55984605390768,6.346984271488054,26.342365622156194,8.252062588809395,11.743318761858745,11.74984051664281,8.24554083402533
