Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
pDMP coupled,12.798370361046121,9.24589312056856,18.37148143328315,251.91097918764171,3.347328567104846,18.260649770063253,5.898564553463714,9.014756649494693,9.451041793941275,5.462279409017132
