Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
pDMP coupled,11.624525698698964,8.513532823162251,16.046177286606476,72.01729501637999,3.176016033501483,16.935129187878317,5.337516789660768,8.421596364716066,8.44850966519748,5.310603489179353
