Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
optimizer_5_pd,0.5883282821275647,0.8119865332658719,0.4759902113876957,0.6661678011899783,-0.1912204472909882,-684,-0.34200000065050523,-0.7761926877185427,-0.7654779031205088,0.03811904405394086,0.3402498960494995,0.265541672706604,0.33104249503826466,0.5508589577357509,0.6640238968832903
