Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
pDMP coupled,1.202774708042519,1.4624299465674822,0.6489152371864421,-0.04247352953350393,-2.7574016002194317,-39552,-19.776000014282065,0.2905940022887876,0.2905940022887876,0.49018420714302935,0.9695000648498535,0.8071874976158142,1.3878032105541012,0.9425293218885094,1.2038317983519662
