Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
pDMP omega,18.170671637966866,12.100460577979533,27.09587254310031,177.7507248057475,4.51574538873345,25.30985693249832,7.584715189246083,13.209396354518788,13.654926249233416,7.139185294531455
