Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
optimizer_1,91.8370873957455,23.494039838590552,313.16768196909743,16310.258937252129,0.8545106844337624,94.42882107496553,22.63952915415679,70.93478123637497,90.98257671131174,2.5917336792200274
