Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
None,4650.870988160681,250.02213932534545,104529.04627845733,4998654.6297846595,68.62436319199361,538.9891489793185,181.39777613335184,288.9670096539731,4582.246624968688,-4111.881839181362
