Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
optimizer_1,14.99990258028767,6.874721680816265,37.377141541412314,2512.920168395993,0.44913872621066275,22.037447089395812,6.425582954605602,15.162725408579547,14.550763854077008,7.037544509108141
