Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
EMG_Optimizer,0.8951664148666957,1.0968225987332574,0.6224111523245657,0.3063697697988344,-1.1135389350783913,419,0.2095000001512992,-0.004733511983860443,-0.006429921861176746,0.04559603694494144,0.5387499332427979,0.4009999632835388,0.5958668646950498,0.8555438545478137,1.0699583225379978
