Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
pDMP,0.41007921722094487,1.021405182655144e-05,1.7320632771547078,16.560374405116818,8.881784197001252e-07,0.0017023049636577525,9.325873406851315e-06,0.001692090911831201,0.41007832904252517,-0.4083769122572871
