Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
pDMP,16.851289877742744,13.174749735611613,22.971594564777476,78.80250363356822,4.619024718266473,23.62463513705393,8.55572501734514,10.449885401442316,12.23226515947627,6.773345259311185
