Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
pDMP omega,0.9309586669174275,1.1352254409204248,0.035224655030563004,-0.03669614106750991,-1.3284060386373837,-60208,-30.104000057259675,-0.3165009112055694,-0.26139354607834653,0.5339117347150608,-0.5107499361038208,-0.30531248450279236,0.2928474877914993,0.8662739452368422,1.0571998989102263
