Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
pDMP,6.114594424375181,7.294229439194513,5.909406200130057,-0.11677479766367203,-92.47518050322468,-39526,-19.763000014272677,0.49452588116775575,0.49452588116775575,0.5358409912347113,1.0674998760223389,0.8137142658233643,11.530280293881916,5.969217231170306,7.054470863415887
