Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
EMG_Optimizer,887.7666048200979,2.6136048880687213,34597.42480818725,2830225.4136312045,0.10547063222787756,21.245872445063707,2.5081342558408437,18.632267556994986,887.66113418787,-866.5207323750342
