Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
None,3474.0218954747015,127.07355691271505,25673.70451898157,605554.0123535147,1.976152258446072e-05,461.88227490264427,127.07353715119247,334.8087179899292,3474.021875713179,-3012.139620572057
