Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_seconds,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_Error,Shifted_MAE,Shifted_RMSE
optimizer_2,0.6906045024574318,0.8278465255312409,0.635714388559818,0.7558841047780841,-0.15816066551812336,0,0.0,-0.3745288123691355,-0.3745288123691355,0.0,-0.44999992847442627,-0.04333329200744629,0.3742208339656159,0.6906045024574318,0.8278465255312409
