Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
optimizer_2,71.8658677307264,20.52752212655662,503.15973829791653,34369.47629270604,2.154052602953982,62.48743655845601,18.373469523602637,41.95991443189939,69.71181512777243,-9.378431172270396
