Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
None,0.9194729871661829,0.9855183230700645,0.08934835375321948,-0.20145156458097807,-0.7547849169151197,-1792,-0.8960000017042477,-0.749352001825908,-1.0146668461809156,0.8381030973878494,-0.6907501220703125,-0.6682500044504801,0.11810840361561059,0.37633433377062564,0.46015443989452987
