Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
optimizer_6,0.36355122032237075,0.4570057035579113,0.2598562543652781,0.8748936788546172,0.49633275900673224,341,0.17050000040637991,-0.13825608739572437,-0.13825608739572437,0.15676487681496964,1.3535001277923584,0.7182999610900879,0.5037644748006218,0.3627489454894861,0.45451691756723706
