Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
optimizer_2,0.5687109553130324,0.7455738000175781,0.3792005122295553,0.6842911482953985,-0.004328444130998532,-650,-0.3250000006181702,-0.7589258931792314,-0.7514267117692492,0.02972530258587313,0.3402498960494995,0.265500009059906,0.34461059441402986,0.4562975414570911,0.5896482177203647
