Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
EMG_IMU_optimizer,166.5354735327106,5.334912192598869,1258.802376698977,17176.42557247206,0.1260697707623173,28.7532141591857,5.208842421836552,23.41830196658683,166.40940376194828,-137.7822593735249
