Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
EMG_IMU_optimizer,97.09017295121427,7.527089211417014,882.833926659595,15590.11663325394,0.4912083908699243,19.927330761090428,7.0358808205470895,12.400241549673414,96.59896456034434,-77.16284219012384
