Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
pDMP omega,0.9162949128146701,1.103712105280673,-0.10978459755744238,-0.11086077477278611,-1.9377313378164693,-29227,-14.613500034830693,0.458497243016781,0.9557755574455846,1.4471842505951122,0.04200005531311035,0.24538890520731607,0.5332971181786128,0.684500489318143,0.864170262413182
