Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
EMG_Optimizer,428.57721365078055,1.5970051947533648,20909.18067554197,1722151.9692580677,0.022425394874403537,43.76810319728364,1.5745797998789612,42.17109800253027,428.55478825590615,-384.80911045349694
