Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
optimizer_2,70.66586073777644,11.521241738421395,524.9363600102091,34786.42469689763,1.1594071865766997,57.60281440725379,10.361834551844694,46.08157266883239,69.50645355119974,-13.063046330522653
