Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
EMG_Optimizer,0.8747636755753074,1.0630939321679795,0.46118119930557394,0.2620345128176835,-1.0419154960999988,-831,-0.4155000007903068,-0.4975074442686128,-0.6027555155942785,0.2712572860840118,0.4614999294281006,0.14909091862765225,0.6799715418029693,0.7932326554961864,0.9878779394541752
