Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
pDMP,6.709142858384935,7.902681564569644,6.678442604860071,0.10265083851651265,-111.83490081536844,5897,2.94850000560823,0.35945900586499624,0.35945900586499624,0.21037248325841018,0.5325000286102295,0.5190454396334562,13.698741925309072,6.777152525048675,7.856463817508925
