Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
optimizer_1,0.5165026926910272,0.7101327838334972,0.29304413076227387,0.7444212639797312,0.11403493355816108,513,0.2565000001852422,-0.12625584657294778,-0.14028916308583206,0.09163593983410412,0.9697500467300415,0.8948749899864197,0.3198169455292783,0.4736848663608385,0.6051548509175118
