Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
optimizer_5_pd,251.74346866543146,0.07665525776251414,1051.3373387529784,10276.393727309605,0.0,1.3851560111603183,0.07665525776251414,1.3085007533978041,251.74346866543146,-250.35831265427115
