Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
None,6117.052639232419,128.62404785707326,123457.92963447602,6045033.009803191,0.0,346.7422271530296,128.62404785707326,218.11817929595634,6117.052639232419,-5770.31041207939
