Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_seconds,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_Error,Shifted_MAE,Shifted_RMSE
optimizer_1,0.5050757378259576,0.7025449233864939,0.39899992076892704,0.7576981370079446,0.16800285890823807,46,0.2299999989019019,-0.20562279250293533,-0.19855011541155254,0.07928147786352423,-0.500499963760376,-0.06466670831044515,0.3124119703334691,0.4833407630827432,0.6161890610342524
