Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
EMG_Optimizer,879.6659634451534,5.516407886041463,36508.2527133205,2782436.076489425,0.39471592661044497,24.50306779699929,5.121691959431018,18.986659910957826,879.2712475185429,-855.1628956481541
