Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
optimizer_6,0.47510745178167335,0.6329965033845968,0.3768652509138644,0.806769707667564,0.2760691098339111,-361,-0.1805000003433222,-0.5662302767055238,-0.5861962119612323,0.07437225592336667,0.4049999713897705,0.40381817384199664,0.31460990603479333,0.46713814995932973,0.5727416042690383
