Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
optimizer_5_pd,15.141650631643666,6.930741980326616,37.762577070706975,2524.078656307438,0.4461329083937926,22.26304651742339,6.484609071932823,15.332304537096775,14.695517723249873,7.121395885779725
