Optimizer,Mean_Jerk,Median_Jerk,Sigma_Jerk,Max_Jerk,Q25_Jerk,Q75_Jerk,Lower_Median_Quantile,Upper_Median_Quantile,Lower_Mean_Quantile,Upper_Mean_Quantile
optimizer_2,18.710634311558767,5.673839953423965,83.73178687124012,5259.361729348378,0.9759806296472107,21.109244963124496,4.697859323776754,15.435405009700531,17.734653681911556,2.398610651565729
