Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
optimizer_2,0.3386656971815762,0.40761278556062625,0.2883416929692659,0.910612091467831,0.599321480434369,0,0.0,-0.7093035912022633,-0.7093035912022633,0.04289290111855515,1.2519999742507935,1.0196666717529297,0.585090136004554,0.3386656971815762,0.40761278556062625
