Time_s,Control_Mode,Actual_Position_deg,Desired_Position_deg,Position_Error_deg,Feedback_Torque_Nm,Feedforward_Torque_Nm,Total_Torque_Nm,Jerk_deg_per_s3
0.0,AAN,55.013215859030836,70.00040054321289,-14.98718468418205,-1.6658094946718591,0.0,-1.6658094946718591,0.0
0.006002400960384154,AAN,55.013215859030836,70.82797027082712,-15.81475441179629,-1.7571101547927241,0.0,-1.7571101547927241,0.0
0.012004801920768308,AAN,55.013215859030836,71.64664813928025,-16.6334322802494,-1.847459801112349,0.0,-1.847459801112349,2856991.6952422676
0.018007202881152463,AAN,55.62995594713656,72.48268023890205,-16.852724291765497,-2.021555042840751,0.0,-2.021555042840751,1714195.017145432
0.024009603841536616,AAN,57.23348017621145,73.32569291195702,-16.092212735745562,-2.3970967870814097,0.0,-2.3970967870814097,-3999788.373339265
0.030012004801920768,AAN,58.960352422907484,74.16005913744702,-15.199706714539538,-2.846276678334415,0.0,-2.846276678334415,3.1611261874786575e-08
0.03601440576230493,AAN,60.81057268722466,75.0070833724173,-14.196510685192631,-3.2741451076927555,0.0,-3.2741451076927555,-571398.3390484658
0.04201680672268908,AAN,62.66079295154184,75.83916845386827,-13.17837550232642,-3.8273653152317904,0.0,-3.8273653152317904,0.0
0.04801920768307323,AAN,64.51101321585902,76.68733568155409,-12.176322465695065,-4.117093420068172,0.0,-4.1,-1142796.6780969
0.05402160864345738,AAN,66.11453744493392,77.5140711021475,-11.399533657213587,-4.548429794030595,0.0,-4.1,1142796.6780969
0.060024009603841535,AAN,67.71806167400881,78.34750241231427,-10.629440738305453,-4.856015998711647,0.0,-4.1,-571398.3390484989
0.06602641056422569,AAN,69.19823788546255,79.18009901454407,-9.981861129081521,-5.187156746500185,0.0,-4.1,571398.3390485646
0.07202881152460985,AAN,70.6784140969163,80.01342439442429,-9.335010297507983,-5.492894657582442,0.0,-4.1,-1.3110808765759428e-07
0.078031212484994,AAN,72.15859030837004,80.85173366671134,-8.693143358341294,-5.770918043526992,0.0,-4.1,-571398.3390483686
0.08403361344537816,AAN,73.51541850220264,81.6728186734402,-8.157400171237578,-5.610835183728388,0.0,-4.1,571398.3390484342
0.09003601440576231,AAN,74.87224669603523,82.49770682403793,-7.625460128002704,-5.197694688257372,0.0,-4.1,-571398.3390484335
0.09603841536614646,AAN,76.10572687224669,83.32362424795438,-7.217897375707692,-4.7306678671397195,0.0,-4.1,-6.633058546867687e-08
0.10204081632653061,AAN,77.215859030837,84.15160966897977,-6.935750638142779,-4.35439056246552,0.0,-4.1,1142796.6780969994
0.10804321728691477,AAN,78.44933920704845,84.97981820430797,-6.530478997259531,-3.8980024792477277,0.0,-3.8980024792477277,-1142796.6780969994
0.11404561824729892,AAN,79.55947136563876,85.78772258581422,-6.228251220175462,-3.55631030121174,0.0,-3.55631030121174,571398.3390485661
0.12004801920768307,AAN,80.66960352422907,86.60450711117443,-5.934903586945348,-3.271830766833393,0.0,-3.271830766833393,-571398.3390485661
0.12605042016806722,AAN,81.65638766519824,87.41984058161061,-5.763452916412377,-3.0534719625137985,0.0,-3.0534719625137985,1714195.0171453673
0.13205282112845138,AAN,82.88986784140968,88.23072880390136,-5.3408609624916865,-2.7718792125929395,0.0,-2.7718792125929395,-1714195.0171452353
0.13805522208883553,AAN,84.0,89.04279112955345,-5.042791129553442,-2.581737612702569,0.0,-2.581737612702569,571398.3390483016
0.1440576230492197,AAN,85.1101321585903,89.85094284139551,-4.7408106828052015,-2.342812590886775,0.0,-2.342812590886775,-571398.3390483671
0.15006002400960386,AAN,86.09691629955947,90.65871495352769,-4.561798653968231,-2.187828483392997,0.0,-2.187828483392997,571398.3390484335
0.156062424969988,AAN,87.08370044052863,91.45414388889478,-4.370443448366143,-2.0588536688773904,0.0,-2.0588536688773904,0.0
0.16206482593037216,AAN,88.0704845814978,92.24896385762156,-4.178479276123771,-1.9568590815907385,0.0,-1.9568590815907385,-571398.3390484997
0.16806722689075632,AAN,88.9339207048458,93.0470983642892,-4.113177659443387,-1.878885158294109,0.0,-1.878885158294109,571398.3390485661
0.17406962785114047,AAN,89.79735682819383,93.83764959569393,-4.0402927675000955,-1.8001682970227852,0.0,-1.8001682970227852,571398.3390483671
0.18007202881152462,AAN,90.78414096916299,94.62649484973586,-3.8423538805728668,-1.702816708727003,0.0,-1.702816708727003,-571398.3390484335
0.18607442977190877,AAN,91.77092511013215,95.42335618534744,-3.6524310752152798,-1.6100967754763882,0.0,-1.6100967754763882,-571398.3390484997
0.19207683073229292,AAN,92.63436123348016,96.21956598014775,-3.585204746667588,-1.5591742971665634,0.0,-1.5591742971665634,1142796.6780969994
0.19807923169267708,AAN,93.62114537444933,96.96478984815057,-3.3436444737012447,-1.4539430015428685,0.0,-1.4539430015428685,0.0
0.20408163265306123,AAN,94.73127753303964,97.74006433938226,-3.0087868063426066,-1.3216900891485026,0.0,-1.3216900891485026,-571398.3390485661
0.21008403361344538,AAN,95.84140969162995,98.5113839244828,-2.6699742328528466,-1.1918542471810392,0.0,-1.1918542471810392,-571398.3390483671
0.21608643457382953,AAN,96.82819383259911,99.27141993963278,-2.4432261070336634,-1.114517611046288,0.0,-1.114517611046288,571398.3390484335
0.22208883553421369,AAN,97.81497797356828,100.03739703824209,-2.2224190646738182,-1.0395509994130463,0.0,-1.0395509994130463,-1142796.678096933
0.22809123649459784,AAN,98.55506607929514,100.80531518993604,-2.250249110640892,-1.0264048754875599,0.0,-1.0264048754875599,571398.3390484994
