Desired_Position_deg,Applied_Torque_Nm,Position_Error_rad,K_value_Nm_per_rad,B_value_Nm_per_rad_per_s,Feedforward_Torque_Nm,Feedback_Torque_Nm
70.02166271175139,-2.1243564248460904,-0.33299017128935415,0.11632054315712932,0.8535527955716374,0.0,-2.1243564248460904
70.8297725889205,-2.2165032237200535,-0.3470943493638423,0.126324867227404,0.8892342785079859,0.0,-2.2165032237200535
71.66783761002606,-2.3896264165600547,-0.35311002719474194,0.13085327534575208,0.9318852015157018,0.0,-2.3896264165600547
72.50306162747214,-2.83950134751787,-0.344006316924644,0.12469495595375107,1.0068315999233193,0.0,-2.83950134751787
73.34559729952518,-3.335156568976064,-0.32641890296801834,0.11289357813711666,1.0680521021142277,0.0,-3.335156568976064
74.19254530130425,-3.917067957001441,-0.3110613277260922,0.10318125182303499,1.1351972924934484,0.0,-3.917067957001441
75.03308493620725,-4.1,-0.2955919053825029,0.09384429805041661,1.1924781172128878,0.0,-4.506785207395783
75.87076700869977,-4.1,-0.2822254381995668,0.0861698339527766,1.2413042114930757,0.0,-5.070901590472216
76.70753676869154,-4.1,-0.26669021912638824,0.07763066320123853,1.280398366935758,0.0,-5.65272108978003
77.54692414426353,-4.1,-0.25335351509693305,0.07068901864071421,1.3134266295095576,0.0,-6.200729498977119
78.36785027206983,-4.1,-0.2375417724766431,0.06281374323397926,1.326358221402557,0.0,-6.667759453866442
79.20739781741773,-4.1,-0.2263606929704367,0.05763127310101645,1.3554639791976315,0.0,-7.229414969104371
80.04186696266075,-4.1,-0.21509097866166638,0.052551520191231375,1.3583526905550771,0.0,-7.563303797773847
80.85918597024485,-4.1,-0.20782759605017187,0.04936358329945537,1.3480008193645339,0.0,-7.660530629681557
81.69164347316816,-4.1,-0.19652277195955037,0.0444166208806488,1.2816110671974945,0.0,-7.276142256116721
82.51974336967552,-4.1,-0.18729472232276145,0.04050431148615854,1.209651445540774,0.0,-6.773785500538198
83.35475285741919,-4.1,-0.17603443876971614,0.035991833014918685,1.1278139828477733,0.0,-6.227456456335166
84.17674684741155,-4.1,-0.16669982096042113,0.03246344741563625,1.0637527200249226,0.0,-5.8160234715295624
84.98924101109728,-4.1,-0.16150505797030235,0.030520389023160857,1.0129818234190011,0.0,-5.434923428744246
85.8065502379391,-4.1,-0.15424150465265152,0.027954917658255352,0.9573216405838315,0.0,-5.060914000935804
86.6248374361032,-4.1,-0.14484219112126784,0.024802262647981577,0.8868858552687209,0.0,-4.597045030723005
87.44114422679414,-4.1,-0.13971397102554017,0.02314585665425301,0.8449321773218436,0.0,-4.312568996475839
88.26179343083821,-3.956668469518343,-0.1282030532404166,0.019731533617770972,0.7801124216988214,0.0,-3.956668469518343
89.06639798301626,-3.6565793456220463,-0.11856493248619127,0.01707887690254988,0.7255523279204078,0.0,-3.6565793456220463
89.86611427497809,-3.450908064977707,-0.11099432452979552,0.015138612167408758,0.6858885957183056,0.0,-3.450908064977707
90.68285575902041,-3.089652960562007,-0.09726237513109837,0.011919180992824364,0.615211053577455,0.0,-3.089652960562007
91.4851512729933,-2.8570781518749917,-0.08973678309093569,0.010303984411538876,0.5726748630879879,0.0,-2.8570781518749917
92.2828556482367,-2.602479658160863,-0.07997823153023065,0.008396490180489604,0.5226375704510133,0.0,-2.602479658160863
93.07656500068435,-2.347820996492477,-0.07014995366804766,0.006669812910368685,0.47242442614468005,0.0,-2.347820996492477
93.886130767486,-2.0484205854428548,-0.0584455934106054,0.004868321719563635,0.4130409874622085,0.0,-2.0484205854428548
94.65642478961172,-1.8285354333420873,-0.04820864093886246,0.003530383129714993,0.365914781188657,0.0,-1.8285354333420873
95.43996240647398,-1.5521785933204193,-0.03605000376677503,0.0022078405314232864,0.3083123371015144,0.0,-1.5521785933204193
96.21975167198731,-1.265232324059927,-0.023825945522127467,0.0011721055541721566,0.2494816663268876,0.0,-1.265232324059927
96.99906947776758,-0.9012265522942563,-0.00944082971955007,0.0003291614127168334,0.17726198859527192,0.0,-0.9012265522942563
97.76629482382792,-0.5840144646042255,0.0030025102865074427,-6.75032604654884e-05,0.11458607660383624,0.0,-0.5840144646042255
98.54198700228784,-0.2674257837147815,0.015298076189978138,-0.00015674575000202367,0.05234547786532685,0.0,-0.2674257837147815
99.30767811847706,-0.052496486885332413,0.023462535492175807,-4.741546608401871e-05,0.010299901213623631,0.0,-0.052496486885332413
100.06772384210677,0.005161458927222312,0.025267038382212892,5.190847119703639e-06,-0.0010297283483347683,0.0,0.005161458927222312
100.81068018519039,-0.07584209830086222,0.020911320130015065,-6.792698110708797e-05,0.01569573054821583,0.0,-0.07584209830086222
101.56362788154644,-0.23178966467223844,0.012075561799889556,-0.00013210283263934022,0.05035561817106671,0.0,-0.23178966467223844
102.32069454564638,-0.34543586772188223,0.0031679139208495855,-5.8483248066407675e-05,0.07985693814576009,0.0,-0.34543586772188223
103.06471962682963,-0.49263998740534015,-0.009817773463216328,0.00029513564134788433,0.12169363933127955,0.0,-0.49263998740534015
103.79028728236632,-0.5660055183322422,-0.020328488965010605,0.0007990633311294841,0.1491564891146785,0.0,-0.5660055183322422
104.53525262152442,-0.5405469141923128,-0.024719270813367666,0.001051758774201229,0.15165142515322821,0.0,-0.5405469141923128
105.2643291562309,-0.48210614291255827,-0.02452708264324488,0.0010194144146659422,0.14155085874405046,0.0,-0.48210614291255827
105.97875199917203,-0.43273700006411814,-0.0240791393042441,0.000973786076187968,0.13228528859633581,0.0,-0.43273700006411814
