Cycle,Cycle_Start_sec,Cycle_End_sec,Optimizer,Median_Abs_Jerk,Pearson_r,R_squared,ROM_Error,Abs_ROM_Error,MAE,RMSE,Onset_Lag_sec,Abs_Onset_Lag_sec,Peak_Lag_sec,Abs_Peak_Lag_sec,Cycle_Duration_sec,Median_Abs_Jerk_norm,Pearson_r_norm,R_squared_norm,MAE_norm,RMSE_norm,Abs_ROM_Error_norm,Abs_Onset_Lag_sec_norm,Weighted_Score
2,8.360441725490672,14.020954570784937,optimizer_1,74.8137263814383,0.9166905643205954,0.5361045511411935,0.17252983328819704,0.17252983328819704,0.36200471009224217,0.4576456634367526,-0.5142432181605816,0.5142432181605816,0.9920001029968262,0.9920001029968262,5.6605128452942655,0.8474137398422457,0.953260135978684,0.9288987704797297,0.8663859692485417,0.8560448433876637,0.9404876089109456,0.6255819399031202,0.9009061191400555
2,8.360441725490672,14.020954570784937,optimizer_2,131.43297869066646,0.9457383579689572,0.7687544573319274,0.06734745699364786,0.06734745699364786,0.2538778424007982,0.3231141525144289,-0.617376045718034,0.617376045718034,0.9920001029968262,0.9920001029968262,5.6605128452942655,0.7319241641639396,1.0,1.0,1.0,1.0,1.0,0.5347773008103087,0.9456603035467445
2,8.360441725490672,14.020954570784937,optimizer_4,75.34721642569207,0.9171644703687098,0.5495808043907389,0.22558860711169615,0.22558860711169615,0.35598362837792996,0.45094932464658827,-0.5132983040033965,0.5132983040033965,0.9920001029968262,0.9920001029968262,5.6605128452942655,0.846325549229926,0.9540226828528422,0.9330173114714619,0.873826312379806,0.8632102464420006,0.9104668524902391,0.6264139018598414,0.8986135005
2,8.360441725490672,14.020954570784937,optimizer_5_pd,74.81494870047118,0.916814130612152,0.5408888678777383,0.1905750477147885,0.1905750477147885,0.3597658611926202,0.455279616906851,-0.5140977733908665,0.5140977733908665,0.9920001029968262,0.9920001029968262,5.6605128452942655,0.8474112466071588,0.9534589624966251,0.9303609279675726,0.8691525492125114,0.8585766264355827,0.9302775918332385,0.6257099986418817,0.9002433396033438
2,8.360441725490672,14.020954570784937,optimizer_6,96.6392213443828,0.8940323411932716,0.5732464571341732,0.3666229767076019,0.3666229767076019,0.35460310749413887,0.4389427327812477,-0.08899189166283428,0.08899189166283428,1.063999891281128,1.063999891281128,5.6605128452942655,0.8028950107980503,0.9168015229509272,0.9402498826553869,0.8755322432345336,0.8760578744847233,0.8306693345402215,1.0,0.8724645917537098
2,8.360441725490672,14.020954570784937,EMG_Optimizer,41.062827588548885,0.8123056397246051,-0.13002882068738808,0.08801689289608028,0.08801689289608028,0.5955518336948665,0.714272706805203,-0.946268923098283,0.946268923098283,1.184000015258789,1.184000015258789,5.6605128452942655,0.9162574073471406,0.785297734408571,0.7253186249426584,0.5777882023733903,0.5814416224337546,0.9883051933570031,0.24519929021932674,0.779447448567609
2,8.360441725490672,14.020954570784937,pDMP,0.00766780816875208,0.324260434218167,-2.5033395382354406,-1.8347504191289477,1.8347504191289477,1.0631256967116662,1.2576517827613958,-0.43120596564238767,0.43120596564238767,1.2279999256134033,1.2279999256134033,5.6605128452942655,1.0,0.0,0.0,0.0,0.0,0.0,0.6986931686432889,0.2027027027027027
2,8.360441725490672,14.020954570784937,pDMP coupled,4.826532624097002,0.6523720862556852,-2.285775157483542,-1.7677003218722658,1.7677003218722658,1.0230816797854059,1.2179745576865582,-0.531691067120752,0.531691067120752,0.9920001029968262,0.9920001029968262,5.6605128452942655,0.990170681700225,0.5279538331100712,0.06649087130340031,0.049483006612801805,0.042456530149944105,0.0379370741665358,0.6102197544060576,0.3370864653435288
3,14.020954570784937,19.559678680186575,None,268.9307564190676,0.5830879900828932,-0.19934368752334608,0.6758968921626096,0.6758968921626096,0.610189686280567,0.7094330662285647,-1.1416397754960563,1.1416397754960563,-0.014500141143798828,0.014500141143798828,5.538724109401638,0.0,0.5516512323805844,0.6898162905569166,0.5167715641331659,0.543610188040448,0.6188549472609495,0.0,0.46733298461161216
3,14.020954570784937,19.559678680186575,optimizer_1,68.10198937601615,0.9496830951359734,0.6422046592931836,-0.18000438483928405,0.18000438483928405,0.3301065548736691,0.38748682480587754,-0.16754820065500908,0.16754820065500908,1.2154998779296875,1.2154998779296875,5.538724109401638,0.7467678804925899,0.9860033059368931,0.9576714654205097,0.8913837630817676,0.9088543294723179,0.901372981257915,0.9644677076097824,0.8959794875962729
3,14.020954570784937,19.559678680186575,optimizer_2,112.55363450730263,0.9614963679228369,0.7751926006935199,0.012581314408560917,0.012581314408560917,0.24889837253717767,0.30714602609162506,-0.4528213968946151,0.4528213968946151,1.2154998779296875,1.2154998779296875,5.538724109401638,0.5814775124449507,1.0,1.0,1.0,1.0,0.9967566299424542,0.6820129644152061,0.9146384087295095
3,14.020954570784937,19.559678680186575,optimizer_4,69.26171875588375,0.950281861825322,0.6666113388046362,-0.13056092392870355,0.13056092392870355,0.3146896733696111,0.37403738537438047,-0.1694069715600488,0.1694069715600488,1.2154998779296875,1.2154998779296875,5.538724109401638,0.7424555070029739,0.9867127413589983,0.9654398312346786,0.9120038977259168,0.9241125568589443,0.9295417258228642,0.9626273010606877,0.9059252291347123
3,14.020954570784937,19.559678680186575,optimizer_5_pd,68.50151722293037,0.9498662731648376,0.6506664544847083,-0.16402264867056382,0.16402264867056382,0.3247972840335847,0.38287741208128007,-0.1680596699497059,0.1680596699497059,1.2154998779296875,1.2154998779296875,5.538724109401638,0.7452822638260594,0.9862203403587129,0.9603647576588699,0.8984849319891097,0.9140836528079812,0.9104780365180081,0.9639612915490033,0.8993018708225002
3,14.020954570784937,19.559678680186575,optimizer_6,112.67914669278935,0.8815298776440731,0.6333134126731257,0.12963877118862133,0.12963877118862133,0.2824974207462059,0.39227182166841823,0.13166135200366647,0.13166135200366647,1.4094998836517334,1.4094998836517334,5.538724109401638,0.5810108040639158,0.90525347886854,0.9548414837240569,0.9550611517768323,0.9034258080424986,0.9300670912505034,1.0,0.8580775235388496
3,14.020954570784937,19.559678680186575,EMG_Optimizer,46.4226773309465,0.7525683337545458,-0.4375656144122977,-0.006888357795281186,0.006888357795281186,0.6489742199184672,0.7767002377038198,-0.8454753574339868,0.8454753574339868,1.4904999732971191,1.4904999732971191,5.538724109401638,0.8273809029435201,0.7524562559232729,0.6139929868518313,0.46489711043683757,0.46729639048387694,1.0,0.29323836150674076,0.7079379491139326
3,14.020954570784937,19.559678680186575,pDMP,0.00011238737875131729,0.12503407403206948,-2.366610977471783,-1.762148014347514,1.762148014347514,0.99655990676641,1.1886009350206455,-0.293117124937595,0.293117124937595,1.6094999313354492,1.6094999313354492,5.538724109401638,1.0,0.008936216563733123,0.0,0.0,0.0,0.0,0.8401393839923501,0.20451409795210806
3,14.020954570784937,19.559678680186575,pDMP coupled,1.377991695296327,0.11749186703133756,-2.3058809104244076,-1.7200721303606528,1.7200721303606528,0.9844332871626569,1.177831601360546,-0.33062288725103883,0.33062288725103883,1.2149999141693115,1.2149999141693115,5.538724109401638,0.9948764510906566,0.0,0.01932968294690138,0.016219397479441566,0.012217679601086218,0.0239713160556021,0.8030041725452053,0.21252877736750228
4,19.559678680186575,24.726426177495874,None,464.792280374797,0.5261449560244765,-0.26715396718992857,0.60719855074223,0.60719855074223,0.633945869583679,0.7346967946749154,-1.205524544116308,1.205524544116308,-0.19300007820129395,0.19300007820129395,5.166747497309299,0.0,0.5228322152559397,0.723213658530002,0.5756165920580588,0.6009818690733701,0.691846865325062,0.0,0.4944485692758669
4,19.559678680186575,24.726426177495874,optimizer_1,126.48465118887998,0.9302991679766214,0.3284120041159915,-0.27473801307480694,0.27473801307480694,0.4742076399320498,0.5348659038214206,-0.19538254615268613,0.19538254615268613,1.3174998760223389,1.3174998760223389,5.166747497309299,0.7278684367074493,0.9984104105365438,0.9087157697185708,0.7965183411918225,0.8403209278472767,0.8845947811252053,0.9295263724207615,0.8619230001240026
4,19.559678680186575,24.726426177495874,optimizer_2,160.4998200076161,0.9316500273795667,0.6214856566158709,-0.07568174334827127,0.07568174334827127,0.32706620681957166,0.4015453693361527,-0.3195833341254861,0.3195833341254861,1.3174998760223389,1.3174998760223389,5.166747497309299,0.6546848439755591,1.0,1.0,1.0,1.0,1.0,0.8152375812123056,0.9300036845896404
4,19.559678680186575,24.726426177495874,optimizer_4,130.54898368712247,0.9303517535058868,0.36554819381889103,-0.22705898471877517,0.22705898471877517,0.4593140949828395,0.5198676225721551,-0.19431469970341553,0.19431469970341553,1.3179998397827148,1.3179998397827148,5.166747497309299,0.7191240304731774,0.9984722892213783,0.9202826521854816,0.8171146013185188,0.8582844894472562,0.9122372598611156,0.9305089980697236,0.8717320898329087
4,19.559678680186575,24.726426177495874,optimizer_5_pd,127.75174381099623,0.9303421861665289,0.3407409590192406,-0.2593259939909258,0.2593259939909258,0.4693866114391164,0.529933651275636,-0.19519084434387324,0.19519084434387324,1.3174998760223389,1.3174998760223389,5.166747497309299,0.7251422885320664,0.9984610310979914,0.9125558936905408,0.8031853339901982,0.8462283262324881,0.8935300808679428,0.9297027752307541,0.8651515958294531
4,19.559678680186575,24.726426177495874,optimizer_6,128.04296894294112,0.8653093740916007,0.4896379900978388,-0.1009355726155654,0.1009355726155654,0.34260280293674655,0.4662647899246709,0.11879690740287785,0.11879690740287785,1.376999855041504,1.376999855041504,5.166747497309299,0.7245157180286794,0.921935322628376,0.9589331464980256,0.9785144654141109,0.9224850315089428,0.9853587947869081,1.0,0.9059224847906158
4,19.559678680186575,24.726426177495874,EMG_Optimizer,32.09932499580778,0.7208206385821205,-0.5751863565081168,-0.2206888560537199,0.2206888560537199,0.6828907799683235,0.8191424298666682,-1.0018488560395618,1.0018488560395618,1.3969998359680176,1.3969998359680176,5.166747497309299,0.9309383467463977,0.7519118760334123,0.6272702009014733,0.5079307516756842,0.49984065532991306,0.915930417046575,0.1874210990830405,0.7275523625287798
4,19.559678680186575,24.726426177495874,pDMP,1.8192531101837952e-06,0.08183349675901792,-2.589076031819621,-1.8005280862376298,1.8005280862376298,1.0501851059592167,1.2364734077315347,-0.1992239949554957,0.1992239949554957,1.5079998970031738,1.5079998970031738,5.166747497309299,1.0,0.0,0.0,0.0,0.0,0.0,0.9259914951681435,0.2027027027027027
4,19.559678680186575,24.726426177495874,pDMP coupled,0.3184858208949488,0.12511951946764535,-2.5775193601986546,-1.7940464257018904,1.7940464257018904,1.0479591618582595,1.234481106860778,-0.2382239754566946,0.2382239754566946,1.3174998760223389,1.3174998760223389,5.166747497309299,0.9993147820729045,0.050935726888037026,0.003599579370361854,0.0030782546322679627,0.0023861947127631344,0.0037578191022406005,0.8901039561163662,0.21482014742615765
5,24.726426177495874,29.914926755841993,None,364.982794573898,0.4179923803843975,-0.6905309478614625,0.631806091785672,0.631806091785672,0.7237624762869116,0.8438103734160557,-1.0828897498699455,1.0828897498699455,-1.185999870300293,1.185999870300293,5.188500578346119,0.0,0.3552411160796919,0.587456009937025,0.4546496000198379,0.4656778869644892,0.6649707005321623,0.0,0.39947313698201203
5,24.726426177495874,29.914926755841993,optimizer_1,74.63362382552032,0.9319741159171845,0.2568797658020884,-0.2681162468570837,0.2681162468570837,0.5030058799356201,0.5594520127449554,-0.4069657449035269,0.4069657449035269,1.2885000705718994,1.2885000705718994,5.188500578346119,0.7955146812076737,0.9839440706236166,0.8932832068687637,0.784262181098436,0.8215232858933401,0.8738850105730098,0.6684341436022181,0.864266953468762
5,24.726426177495874,29.914926755841993,optimizer_2,136.96403352101186,0.945100274124047,0.5874737553317928,-0.04856814151712574,0.04856814151712574,0.35851641157517544,0.4168301157242161,-0.4826394934317193,0.4826394934317193,1.2885000705718994,1.2885000705718994,5.188500578346119,0.6247383849618553,1.0,1.0,1.0,1.0,1.0,0.5935989299998767,0.9239334564111868
5,24.726426177495874,29.914926755841993,optimizer_4,75.87915563469687,0.9318121176391272,0.29323778011729995,-0.22057711409022263,0.22057711409022263,0.4895211603278696,0.5455944707309697,-0.4062812474199866,0.4062812474199866,1.2885000705718994,1.2885000705718994,5.188500578346119,0.7921021044210508,0.9837459141736795,0.9050196897305924,0.8043962713521147,0.8388645821172397,0.9011929083887411,0.6691110562223443,0.8749308106898175
5,24.726426177495874,29.914926755841993,optimizer_5_pd,74.86490526623425,0.9319049532086825,0.26887508198483046,-0.2527495104248876,0.2527495104248876,0.49863715226910954,0.5549183549157809,-0.40690167790380016,0.40690167790380016,1.2885000705718994,1.2885000705718994,5.188500578346119,0.7948810035529225,0.9838594707318823,0.8971553331510307,0.7907851463279622,0.8271966948798811,0.8827121229713287,0.6684975006805003,0.867828851348903
5,24.726426177495874,29.914926755841993,optimizer_6,79.59618539013172,0.9298752437379277,0.5457169684776857,-0.09152327872249755,0.09152327872249755,0.3655598073852666,0.43741790368735034,-0.07168466491746628,0.07168466491746628,1.3535001277923584,1.3535001277923584,5.188500578346119,0.7819179811693376,0.9813767281499761,0.9865207761614961,0.9894834767753532,0.9742364894652149,0.9753252861549316,1.0,0.9409293655404396
5,24.726426177495874,29.914926755841993,EMG_Optimizer,22.905033776830606,0.6646499642866345,-0.63864331783414,-0.1738082447056053,0.1738082447056053,0.6733335193798532,0.8307598762106753,-0.8702706876355641,0.8702706876355641,1.376500129699707,1.376500129699707,5.188500578346119,0.9372435269138251,0.6569529105644789,0.6042055022298919,0.5299452827852407,0.4820092491699417,0.9280583439105834,0.2102630469311506,0.7083737572352984
5,24.726426177495874,29.914926755841993,pDMP,9.093014046117269e-07,0.1275731226799425,-2.5103891004527923,-1.7894246910635823,1.7894246910635823,1.0282620736761339,1.215936585913412,-0.30121132752423563,0.30121132752423563,1.4885001182556152,1.4885001182556152,5.188500578346119,1.0,0.0,0.0,0.0,0.0,0.0,0.7730167045020786,0.2027027027027027
5,24.726426177495874,29.914926755841993,pDMP coupled,0.055709049531362353,0.14152624011911002,-2.5083403307839705,-1.7881328382599042,1.7881328382599042,1.0278699508735079,1.2155817053699112,-0.40376840102054246,0.40376840102054246,1.2885000705718994,1.2885000705718994,5.188500578346119,0.999847367763092,0.017067466706788048,0.000661349376715049,0.000585480167793806,0.00044409669642231364,0.0007420788370039455,0.6715960579661422,0.20649810032777013
