Optimizer,MAE,RMSE,Bias,Correlation,R_squared,Lag,Lag_time_sec,Mean_Onset_Lag_sec,Median_Onset_Lag_sec,Std_Onset_Lag_sec,Median_Peak_Lag_sec,Mean_Peak_Lag_sec,ROM_error,Shifted_MAE,Shifted_RMSE
pDMP,0.9824387257891,1.1646484348868937,0.9824387257891,0.28149689563029784,-2.271072419151584,-24256,-12.128000028906603,-0.420938143220706,-0.420938143220706,0.0,-1.4874999523162842,-0.3282000541687012,-0.5587274725108651,0.9824387257891001,1.1601347526587478
